tour,year,date,tournament,round,surface,player_id,player,opponent_id,opponent,actual_aces,projected_aces,naive_aces,actual_dfs,projected_dfs,naive_dfs,ace_confidence,df_confidence,expected_service_points,candidate_expected_service_points,candidate_projected_aces,candidate_projected_dfs,player_service_point_win,opponent_service_point_win,same_tournament_matches,ace_rate_pre_opponent,opponent_return_ratio,opponent_return_factor,prior_ace_rate,prior_df_rate,ace_environment_factor,df_environment_factor,same_tournament_ace_rate,same_tournament_df_rate,same_tournament_ace_weight,same_tournament_df_weight,l12m_svpt,l12m_ace_rate,l12m_df_rate,l24m_svpt,l24m_ace_rate,l24m_df_rate,career_4y_svpt,career_4y_ace_rate,career_4y_df_rate,notes,actual_service_points
ATP,2023,2023-08-28,US Open,R16,Hard,208286,Matteo Arnaldi,207989,Carlos Alcaraz,4,9.302,9.462,3,5.653,5.407,LOW,LOW,124.354,132.756,9.930,6.035,0.612571,0.651352,0,0.07780791,0.93642692,0.96135621,0.08481100,0.03566300,0.98580000,1.13090000,0.00000000,0.00000000,0.00000000,0.00000000,460,0.07608700,0.04347800,460,0.07608700,0.04347800,460,0.07608700,0.04347800,LOW_SAMPLE;TOURNAMENT_DEBUT,90
ATP,2023,2023-08-28,US Open,R16,Hard,100644,Alexander Zverev,206173,Jannik Sinner,16,12.098,12.387,6,5.476,4.716,MED,MED,115.379,135.420,14.200,6.428,0.635789,0.645930,0,0.10676668,0.97035945,0.98210876,0.08481100,0.03566300,0.98580000,1.13090000,0.00000000,0.00000000,0.00000000,0.00000000,1835,0.10735700,0.04087200,3020,0.11291400,0.04437100,3020,0.11291400,0.04437100,TOURNAMENT_DEBUT,162
ATP,2023,2023-08-28,US Open,R16,Hard,206173,Jannik Sinner,100644,Alexander Zverev,12,10.184,9.628,7,4.201,3.936,MED,HIGH,114.593,134.384,11.943,4.927,0.645930,0.635789,0,0.08334379,1.11303832,1.06636546,0.08481100,0.03566300,0.98580000,1.13090000,0.00000000,0.00000000,0.00000000,0.00000000,3261,0.08402300,0.03434500,5098,0.08493500,0.03040400,5098,0.08493500,0.03040400,,160
ATP,2023,2023-08-28,US Open,R16,Hard,106421,Daniil Medvedev,200282,Alex De Minaur,11,12.627,13.123,6,6.197,5.400,MED,HIGH,117.741,130.903,14.038,6.889,0.636153,0.604789,0,0.11061364,0.94972034,0.96952150,0.08481100,0.03566300,0.98580000,1.13090000,0.00000000,0.00000000,0.00000000,0.00000000,3903,0.11145300,0.04586200,6351,0.11494300,0.04833900,6351,0.11494300,0.04833900,,104
ATP,2023,2023-08-28,US Open,R16,Hard,200282,Alex De Minaur,106421,Daniil Medvedev,1,5.391,5.188,2,4.804,4.553,MED,HIGH,119.073,133.672,6.052,5.393,0.604789,0.636153,0,0.04657048,0.95397144,0.97212301,0.08481100,0.03566300,0.98580000,1.13090000,0.00000000,0.00000000,0.00000000,0.00000000,3374,0.04356800,0.03823400,5404,0.04663200,0.03367900,5404,0.04663200,0.03367900,,95
ATP,2023,2023-08-28,US Open,R16,Hard,126094,Andrey Rublev,207733,Jack Draper,14,13.241,12.422,2,3.452,2.879,MED,HIGH,115.381,135.124,15.506,4.043,0.643919,0.642422,0,0.10771096,1.11136317,1.06540223,0.08481100,0.03566300,0.98580000,1.13090000,0.00000000,0.00000000,0.00000000,0.00000000,3446,0.10766100,0.02495600,5536,0.11271700,0.02637300,5536,0.11271700,0.02637300,,95
ATP,2023,2023-08-28,US Open,R16,Hard,207733,Jack Draper,126094,Andrey Rublev,18,14.834,15.177,5,5.384,4.708,MED,MED,118.464,135.278,16.939,6.149,0.642422,0.643919,0,0.11827734,1.09970325,1.05868146,0.08481100,0.03566300,0.98580000,1.13090000,0.00000000,0.00000000,0.00000000,0.00000000,1686,0.12811400,0.03973900,2380,0.12016800,0.04201700,2380,0.12016800,0.04201700,,129
ATP,2023,2023-08-28,US Open,R16,Hard,126207,Frances Tiafoe,208014,Rinky Hijikata,15,13.931,14.124,3,4.054,3.488,MED,HIGH,120.000,131.553,15.272,4.444,0.643832,0.615735,0,0.11163190,1.06743279,1.03993052,0.08481100,0.03566300,0.98580000,1.13090000,0.00000000,0.00000000,0.00000000,0.00000000,3509,0.11769700,0.02906800,5116,0.11219700,0.02971100,5116,0.11219700,0.02971100,,65
ATP,2023,2023-08-28,US Open,R16,Hard,208014,Rinky Hijikata,126207,Frances Tiafoe,0,7.551,5.729,4,5.842,5.428,MED,MED,125.888,134.202,8.050,6.228,0.615735,0.643832,0,0.05390998,1.19467369,1.11262696,0.08481100,0.03566300,0.98580000,1.13090000,0.00000000,0.00000000,0.00000000,0.00000000,835,0.04550900,0.04311400,978,0.04908000,0.04294500,978,0.04908000,0.04294500,,89
ATP,2023,2023-08-28,US Open,R16,Hard,210097,Ben Shelton,126205,Tommy Paul,16,12.756,13.203,9,5.974,5.321,MED,MED,115.741,135.343,14.916,6.985,0.644268,0.663091,0,0.10913276,1.01649719,1.00986591,0.08481100,0.03566300,0.98580000,1.13090000,0.00000000,0.00000000,0.00000000,0.00000000,1762,0.11407500,0.04597000,2109,0.11332400,0.04883800,2109,0.11332400,0.04883800,,123
ATP,2023,2023-08-28,US Open,R16,Hard,126205,Tommy Paul,210097,Ben Shelton,6,8.830,7.976,8,3.867,3.318,MED,HIGH,118.044,133.299,9.971,4.367,0.663091,0.644268,0,0.06583631,1.23707143,1.13615312,0.08481100,0.03566300,0.98580000,1.13090000,0.00000000,0.00000000,0.00000000,0.00000000,3700,0.06756800,0.02810800,5939,0.06465700,0.02879300,5939,0.06465700,0.02879300,,108
ATP,2023,2023-08-28,US Open,R16,Hard,126203,Taylor Fritz,208502,Dominic Stricker,17,15.182,14.406,5,3.783,3.119,MED,HIGH,115.524,134.780,17.712,4.413,0.656207,0.649282,0,0.12259045,1.12286152,1.07200231,0.08481100,0.03566300,0.98580000,1.13090000,0.00000000,0.00000000,0.00000000,0.00000000,4186,0.12470100,0.02699500,6554,0.12709800,0.02975300,6554,0.12709800,0.02975300,,98
ATP,2023,2023-08-28,US Open,R16,Hard,208502,Dominic Stricker,126203,Taylor Fritz,13,14.328,14.861,7,3.629,2.611,MED,MED,120.093,135.534,16.171,4.096,0.649282,0.656207,0,0.11158997,1.11795181,1.06918745,0.08481100,0.03566300,0.98580000,1.13090000,0.00000000,0.00000000,0.00000000,0.00000000,598,0.12374600,0.02173900,598,0.12374600,0.02173900,598,0.12374600,0.02173900,TOURNAMENT_DEBUT,92
ATP,2023,2023-08-28,US Open,R16,Hard,104925,Novak Djokovic,127339,Borna Gojo,12,10.737,10.117,3,4.351,3.794,MED,HIGH,110.836,123.405,11.954,4.844,0.678511,0.619568,0,0.08983151,1.13393995,1.07833583,0.08481100,0.03566300,0.98580000,1.13090000,0.00000000,0.00000000,0.00000000,0.00000000,2717,0.09127700,0.03422900,2912,0.09203300,0.03502700,2912,0.09203300,0.03502700,TOURNAMENT_DEBUT,76
ATP,2023,2023-08-28,US Open,R16,Hard,127339,Borna Gojo,104925,Novak Djokovic,14,14.529,17.030,8,5.124,3.606,MED,MED,121.616,129.315,15.449,5.449,0.619568,0.678511,0,0.12048520,0.98595127,0.99154692,0.08481100,0.03566300,0.98580000,1.13090000,0.00000000,0.00000000,0.00000000,0.00000000,607,0.14003300,0.02965400,833,0.12845100,0.04561800,833,0.12845100,0.04561800,TOURNAMENT_DEBUT,114
ATP,2023,2023-08-28,US Open,QF,Hard,207989,Carlos Alcaraz,100644,Alexander Zverev,3,6.283,5.549,3,4.473,3.909,MED,HIGH,117.157,133.640,7.167,5.103,0.651196,0.635052,0,0.05029481,1.11303832,1.06636546,0.08481100,0.03566300,0.98580000,1.13090000,0.00000000,0.00000000,0.00000000,0.00000000,2787,0.04736300,0.03336900,4178,0.05002400,0.03374800,4178,0.05002400,0.03374800,,97
ATP,2023,2023-08-28,US Open,QF,Hard,100644,Alexander Zverev,207989,Carlos Alcaraz,6,11.843,12.387,4,5.476,4.716,MED,MED,115.379,135.304,13.888,6.422,0.635052,0.651196,0,0.10676668,0.93642692,0.96135621,0.08481100,0.03566300,0.98580000,1.13090000,0.00000000,0.00000000,0.00000000,0.00000000,1835,0.10735700,0.04087200,3020,0.11291400,0.04437100,3020,0.11291400,0.04437100,TOURNAMENT_DEBUT,77
ATP,2023,2023-08-28,US Open,QF,Hard,106421,Daniil Medvedev,126094,Andrey Rublev,8,13.788,13.123,9,6.197,5.400,MED,HIGH,117.741,131.216,15.366,6.906,0.654703,0.625015,0,0.11061364,1.09970325,1.05868146,0.08481100,0.03566300,0.98580000,1.13090000,0.00000000,0.00000000,0.00000000,0.00000000,3903,0.11145300,0.04586200,6351,0.11494300,0.04833900,6351,0.11494300,0.04833900,,100
ATP,2023,2023-08-28,US Open,QF,Hard,126094,Andrey Rublev,106421,Daniil Medvedev,4,12.081,12.422,5,3.452,2.879,MED,HIGH,115.381,134.182,14.050,4.014,0.625015,0.654703,0,0.10771096,0.95397144,0.97212301,0.08481100,0.03566300,0.98580000,1.13090000,0.00000000,0.00000000,0.00000000,0.00000000,3446,0.10766100,0.02495600,5536,0.11271700,0.02637300,5536,0.11271700,0.02637300,,98
ATP,2023,2023-08-28,US Open,QF,Hard,210097,Ben Shelton,126207,Frances Tiafoe,14,14.054,13.203,11,5.974,5.321,MED,MED,115.741,135.634,16.469,7.000,0.664574,0.667396,0,0.10913276,1.19467369,1.11262696,0.08481100,0.03566300,0.98580000,1.13090000,0.00000000,0.00000000,0.00000000,0.00000000,1762,0.11407500,0.04597000,2109,0.11332400,0.04883800,2109,0.11332400,0.04883800,,108
ATP,2023,2023-08-28,US Open,QF,Hard,126207,Frances Tiafoe,210097,Ben Shelton,7,15.220,14.124,4,4.054,3.488,MED,HIGH,120.000,135.307,17.161,4.571,0.667396,0.664574,0,0.11163190,1.23707143,1.13615312,0.08481100,0.03566300,0.98580000,1.13090000,0.00000000,0.00000000,0.00000000,0.00000000,3509,0.11769700,0.02906800,5116,0.11219700,0.02971100,5116,0.11219700,0.02971100,,122
ATP,2023,2023-08-28,US Open,QF,Hard,104925,Novak Djokovic,126203,Taylor Fritz,7,10.645,10.117,5,4.351,3.794,MED,HIGH,110.836,127.973,12.291,5.023,0.676461,0.632939,0,0.08983151,1.11795181,1.06918745,0.08481100,0.03566300,0.98580000,1.13090000,0.00000000,0.00000000,0.00000000,0.00000000,2717,0.09127700,0.03422900,2912,0.09203300,0.03502700,2912,0.09203300,0.03502700,TOURNAMENT_DEBUT,94
ATP,2023,2023-08-28,US Open,QF,Hard,126203,Taylor Fritz,104925,Novak Djokovic,8,14.042,14.406,2,3.783,3.119,MED,HIGH,115.524,132.585,16.116,4.342,0.632939,0.676461,0,0.12259045,0.98595127,0.99154692,0.08481100,0.03566300,0.98580000,1.13090000,0.00000000,0.00000000,0.00000000,0.00000000,4186,0.12470100,0.02699500,6554,0.12709800,0.02975300,6554,0.12709800,0.02975300,,89
ATP,2023,2023-08-28,US Open,SF,Hard,106421,Daniil Medvedev,207989,Carlos Alcaraz,9,12.520,13.123,10,6.197,5.400,MED,HIGH,117.741,134.361,14.288,7.071,0.635527,0.625247,0,0.11061364,0.93642692,0.96135621,0.08481100,0.03566300,0.98580000,1.13090000,0.00000000,0.00000000,0.00000000,0.00000000,3903,0.11145300,0.04586200,6351,0.11494300,0.04833900,6351,0.11494300,0.04833900,,129
ATP,2023,2023-08-28,US Open,SF,Hard,207989,Carlos Alcaraz,106421,Daniil Medvedev,0,5.728,5.549,0,4.473,3.909,MED,HIGH,117.157,135.346,6.617,5.168,0.625247,0.635527,0,0.05029481,0.95397144,0.97212301,0.08481100,0.03566300,0.98580000,1.13090000,0.00000000,0.00000000,0.00000000,0.00000000,2787,0.04736300,0.03336900,4178,0.05002400,0.03374800,4178,0.05002400,0.03374800,,133
ATP,2023,2023-08-28,US Open,SF,Hard,104925,Novak Djokovic,210097,Ben Shelton,5,11.312,10.117,3,4.351,3.794,MED,HIGH,110.836,120.832,12.332,4.743,0.702011,0.633878,0,0.08983151,1.23707143,1.13615312,0.08481100,0.03566300,0.98580000,1.13090000,0.00000000,0.00000000,0.00000000,0.00000000,2717,0.09127700,0.03422900,2912,0.09203300,0.03502700,2912,0.09203300,0.03502700,TOURNAMENT_DEBUT,99
ATP,2023,2023-08-28,US Open,SF,Hard,210097,Ben Shelton,104925,Novak Djokovic,5,12.524,13.203,5,5.974,5.321,MED,MED,115.741,128.171,13.869,6.615,0.633878,0.702011,0,0.10913276,0.98595127,0.99154692,0.08481100,0.03566300,0.98580000,1.13090000,0.00000000,0.00000000,0.00000000,0.00000000,1762,0.11407500,0.04597000,2109,0.11332400,0.04883800,2109,0.11332400,0.04883800,,102
ATP,2023,2023-08-28,US Open,F,Hard,104925,Novak Djokovic,106421,Daniil Medvedev,4,9.679,10.117,6,4.351,3.794,MED,HIGH,110.836,133.083,11.622,5.224,0.653263,0.633524,0,0.08983151,0.95397144,0.97212301,0.08481100,0.03566300,0.98580000,1.13090000,0.00000000,0.00000000,0.00000000,0.00000000,2717,0.09127700,0.03422900,2912,0.09203300,0.03502700,2912,0.09203300,0.03502700,TOURNAMENT_DEBUT,109
ATP,2023,2023-08-28,US Open,F,Hard,106421,Daniil Medvedev,104925,Novak Djokovic,6,12.914,13.123,6,6.197,5.400,MED,HIGH,117.741,135.111,14.819,7.111,0.633524,0.653263,0,0.11061364,0.98595127,0.99154692,0.08481100,0.03566300,0.98580000,1.13090000,0.00000000,0.00000000,0.00000000,0.00000000,3903,0.11145300,0.04586200,6351,0.11494300,0.04833900,6351,0.11494300,0.04833900,,106
WTA,2023,2023-08-28,US Open,R128,Hard,216347,Iga Swiatek,202490,Rebecca Peterson,4,2.525,2.159,1,2.420,1.983,MED,HIGH,70.140,78.623,2.830,2.713,0.594415,0.548372,0,0.03581425,1.00859474,1.00514801,0.04074100,0.05307500,1.09620000,1.04890000,0.00000000,0.00000000,0.00000000,0.00000000,3184,0.03077900,0.02826600,5403,0.03294500,0.03257400,5403,0.03294500,0.03257400,,42
WTA,2023,2023-08-28,US Open,R128,Hard,202490,Rebecca Peterson,216347,Iga Swiatek,0,2.884,2.866,1,3.789,3.372,MED,MED,72.835,80.154,3.174,4.170,0.548372,0.594415,0,0.04250997,0.88842385,0.93147698,0.04074100,0.05307500,1.09620000,1.04890000,0.00000000,0.00000000,0.00000000,0.00000000,864,0.03935200,0.04629600,1369,0.03725300,0.04967100,1369,0.03725300,0.04967100,,32
WTA,2023,2023-08-28,US Open,R128,Hard,201611,Daria Saville,238064,Clervie Ngounoue,1,2.521,0.843,4,4.856,3.372,MED,MED,75.036,82.127,2.759,5.315,0.568956,0.569226,0,0.03359695,1.00000000,1.00000000,0.04074100,0.05307500,1.09620000,1.04890000,0.00000000,0.00000000,0.00000000,0.00000000,89,0.01123600,0.04494400,1710,0.02748500,0.06783600,1710,0.02748500,0.06783600,NO_OPP_DATA,54
WTA,2023,2023-08-28,US Open,R128,Hard,238064,Clervie Ngounoue,201611,Daria Saville,0,3.151,2.952,2,4.034,3.846,LOW,LOW,72.465,82.117,3.571,4.572,0.569226,0.568956,0,0.04466028,0.95670018,0.97379045,0.04074100,0.05307500,1.09620000,1.04890000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,0.00000000,0,0.00000000,0.00000000,0,0.00000000,0.00000000,LOW_SAMPLE;TOURNAMENT_DEBUT,40
WTA,2023,2023-08-28,US Open,R128,Hard,201616,Lauren Davis,203575,Danka Kovinic,0,2.528,2.042,5,3.733,3.546,MED,MED,75.441,81.927,2.745,4.054,0.567891,0.559665,0,0.03207280,1.07573861,1.04477808,0.04074100,0.05307500,1.09620000,1.04890000,0.00000000,0.00000000,0.00000000,0.00000000,1404,0.02706600,0.04700900,2111,0.02700100,0.04452900,2111,0.02700100,0.04452900,,47
WTA,2023,2023-08-28,US Open,R128,Hard,203575,Danka Kovinic,201616,Lauren Davis,0,3.955,4.298,4,4.537,4.846,MED,MED,74.705,82.180,4.351,4.991,0.559665,0.567891,0,0.05182867,1.03597861,1.02143439,0.04074100,0.05307500,1.09620000,1.04890000,0.00000000,0.00000000,0.00000000,0.00000000,817,0.05752800,0.06487100,1577,0.04375400,0.05643600,1577,0.04375400,0.05643600,,54
WTA,2023,2023-08-28,US Open,R128,Hard,215219,Kaja Juvan,220714,Elisabetta Cocciaretto,1,3.055,2.323,1,2.684,1.608,MED,MED,71.112,82.101,3.527,3.099,0.578488,0.579838,0,0.04192596,1.04135113,1.02460935,0.04074100,0.05307500,1.09620000,1.04890000,0.00000000,0.00000000,0.00000000,0.00000000,398,0.03266300,0.02261300,1179,0.03901600,0.02714200,1179,0.03901600,0.02714200,,64
WTA,2023,2023-08-28,US Open,R128,Hard,220714,Elisabetta Cocciaretto,215219,Kaja Juvan,0,2.214,1.742,4,2.718,2.136,MED,MED,71.766,82.049,2.531,3.108,0.579838,0.578488,0,0.02995870,1.05020371,1.02982666,0.04074100,0.05307500,1.09620000,1.04890000,0.00000000,0.00000000,0.00000000,0.00000000,1277,0.02427600,0.02975700,1324,0.02341400,0.03096700,1324,0.02341400,0.03096700,,61
WTA,2023,2023-08-28,US Open,R128,Hard,211533,Jelena Ostapenko,211148,Jasmine Paolini,6,3.352,3.007,11,4.833,5.031,MED,HIGH,73.092,82.155,3.767,5.432,0.563469,0.564084,0,0.04580392,1.00187437,1.00112420,0.04074100,0.05307500,1.09620000,1.04890000,0.00000000,0.00000000,0.00000000,0.00000000,2528,0.04113900,0.06882900,4336,0.04243500,0.06111600,4336,0.04243500,0.06111600,,93
WTA,2023,2023-08-28,US Open,R128,Hard,211148,Jasmine Paolini,211533,Jelena Ostapenko,0,1.565,1.229,1,2.690,2.370,MED,MED,72.870,82.135,1.764,3.032,0.564084,0.563469,0,0.02160727,0.99007210,0.99403138,0.04074100,0.05307500,1.09620000,1.04890000,0.00000000,0.00000000,0.00000000,0.00000000,1660,0.01686700,0.03253000,2936,0.01634900,0.03099500,2936,0.01634900,0.03099500,,75
WTA,2023,2023-08-28,US Open,R128,Hard,220589,Elina Avanesyan,201427,Alize Cornet,0,3.402,3.198,3,4.671,5.063,LOW,LOW,76.485,82.180,3.656,5.019,0.550812,0.560397,0,0.04520345,0.97360603,0.98407897,0.04074100,0.05307500,1.09620000,1.04890000,0.00000000,0.00000000,0.00000000,0.00000000,287,0.04181200,0.06620200,287,0.04181200,0.06620200,287,0.04181200,0.06620200,LOW_SAMPLE,86
WTA,2023,2023-08-28,US Open,R128,Hard,201427,Alize Cornet,220589,Elina Avanesyan,0,1.961,1.292,9,5.174,5.530,MED,MED,74.320,81.921,2.162,5.703,0.560397,0.550812,0,0.02675325,0.97753291,0.98645853,0.04074100,0.05307500,1.09620000,1.04890000,0.00000000,0.00000000,0.00000000,0.00000000,1438,0.01738500,0.07440900,3181,0.02452100,0.06601700,3181,0.02452100,0.06601700,NO_OPP_DATA,94
WTA,2023,2023-08-28,US Open,R128,Hard,216016,Xiyu Wang,214149,Viktoria Hruncakova,12,4.174,3.549,7,5.104,4.945,MED,MED,72.025,80.775,4.681,5.724,0.593029,0.567954,0,0.05456335,1.10572941,1.06215847,0.04074100,0.05307500,1.09620000,1.04890000,0.00000000,0.00000000,0.00000000,0.00000000,1806,0.04928000,0.06866000,2413,0.05304600,0.07252400,2413,0.05304600,0.07252400,,100
WTA,2023,2023-08-28,US Open,R128,Hard,214149,Viktoria Hruncakova,216016,Xiyu Wang,5,5.755,6.833,8,4.469,4.591,MED,MED,76.446,81.727,6.152,4.777,0.567954,0.593029,0,0.07538201,0.99766766,0.99859994,0.04074100,0.05307500,1.09620000,1.04890000,0.00000000,0.00000000,0.00000000,0.00000000,716,0.08938500,0.06005600,937,0.07150500,0.05442900,937,0.07150500,0.05442900,,96
WTA,2023,2023-08-28,US Open,R128,Hard,211095,Bernarda Pera,206368,Veronika Kudermetova,3,3.483,3.116,8,5.348,5.561,MED,MED,75.649,81.372,3.747,5.753,0.568511,0.600346,0,0.04546043,1.02150457,1.01284780,0.04074100,0.05307500,1.09620000,1.04890000,0.00000000,0.00000000,0.00000000,0.00000000,1578,0.04119100,0.07351100,1999,0.04202100,0.06853400,1999,0.04202100,0.06853400,,86
WTA,2023,2023-08-28,US Open,R128,Hard,206368,Veronika Kudermetova,211095,Bernarda Pera,3,6.090,5.991,6,2.679,2.290,MED,HIGH,70.730,80.117,6.898,3.034,0.600346,0.568511,0,0.08368873,1.04845877,1.02879967,0.04074100,0.05307500,1.09620000,1.04890000,0.00000000,0.00000000,0.00000000,0.00000000,2255,0.08470100,0.03237300,4111,0.07711000,0.03454100,4111,0.07711000,0.03454100,,63
WTA,2023,2023-08-28,US Open,R128,Hard,201520,Petra Kvitova,213710,Cristina Bucsa,4,5.662,5.405,6,5.585,5.770,MED,HIGH,72.761,80.508,6.265,6.180,0.590684,0.562209,0,0.07614241,1.03691925,1.02199075,0.04074100,0.05307500,1.09620000,1.04890000,0.00000000,0.00000000,0.00000000,0.00000000,2396,0.07429000,0.07929900,4102,0.07118500,0.07362300,4102,0.07118500,0.07362300,,64
WTA,2023,2023-08-28,US Open,R128,Hard,213710,Cristina Bucsa,201520,Petra Kvitova,1,1.547,0.815,5,3.693,3.261,MED,MED,76.273,81.534,1.654,3.948,0.562209,0.590684,0,0.01942813,1.07417626,1.04386739,0.04074100,0.05307500,1.09620000,1.04890000,0.00000000,0.00000000,0.00000000,0.00000000,842,0.01068900,0.04275500,1177,0.00934600,0.04333100,1177,0.00934600,0.04333100,,76
WTA,2023,2023-08-28,US Open,R128,Hard,201496,Caroline Wozniacki,236955,Tatiana Prozorova,1,3.220,2.570,2,4.551,4.773,LOW,LOW,77.844,82.158,3.399,4.803,0.571665,0.577237,0,0.04136955,1.00000000,1.00000000,0.04074100,0.05307500,1.09620000,1.04890000,0.00000000,0.00000000,0.00000000,0.00000000,212,0.03301900,0.06132100,212,0.03301900,0.06132100,212,0.03301900,0.06132100,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT,50
WTA,2023,2023-08-28,US Open,R128,Hard,236955,Tatiana Prozorova,201496,Caroline Wozniacki,1,3.303,2.952,7,4.034,3.846,LOW,LOW,72.465,81.958,3.736,4.563,0.577237,0.571665,0,0.04466028,1.03482011,1.02074889,0.04074100,0.05307500,1.09620000,1.04890000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,0.00000000,0,0.00000000,0.00000000,0,0.00000000,0.00000000,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT,63
WTA,2023,2023-08-28,US Open,R128,Hard,206108,Jennifer Brady,214040,Kimberly Birrell,4,3.200,2.600,5,4.377,4.271,LOW,LOW,76.884,82.164,3.419,4.677,0.569285,0.575764,0,0.04045500,1.04827217,1.02868980,0.04074100,0.05307500,1.09620000,1.04890000,0.00000000,0.00000000,0.00000000,0.00000000,414,0.03381600,0.05555600,414,0.03381600,0.05555600,414,0.03381600,0.05555600,LOW_SAMPLE;TOURNAMENT_DEBUT,81
WTA,2023,2023-08-28,US Open,R128,Hard,214040,Kimberly Birrell,206108,Jennifer Brady,0,2.354,1.378,4,5.527,6.264,MED,MED,74.289,81.939,2.597,6.096,0.575764,0.569285,0,0.02908794,1.15365159,1.08954407,0.04074100,0.05307500,1.09620000,1.04890000,0.00000000,0.00000000,0.00000000,0.00000000,593,0.01855000,0.08431700,593,0.01855000,0.08431700,593,0.01855000,0.08431700,NO_OPP_DATA;TOURNAMENT_DEBUT,64
WTA,2023,2023-08-28,US Open,R128,Hard,202663,Magda Linette,205925,Aliaksandra Sasnovich,3,3.577,3.429,1,2.460,2.120,MED,HIGH,71.977,81.768,4.063,2.794,0.580917,0.570675,0,0.04884160,1.02924979,1.01744859,0.04074100,0.05307500,1.09620000,1.04890000,0.00000000,0.00000000,0.00000000,0.00000000,2309,0.04764000,0.02945000,3390,0.04277300,0.02920400,3390,0.04277300,0.02920400,,44
WTA,2023,2023-08-28,US Open,R128,Hard,205925,Aliaksandra Sasnovich,202663,Magda Linette,1,2.752,2.336,2,4.073,4.102,MED,MED,72.416,82.139,3.122,4.619,0.570675,0.580917,0,0.03746170,1.02441225,1.01457664,0.04074100,0.05307500,1.09620000,1.04890000,0.00000000,0.00000000,0.00000000,0.00000000,1271,0.03225800,0.05664800,2952,0.03353700,0.05216800,2952,0.03353700,0.05216800,,64
WTA,2023,2023-08-28,US Open,R128,Hard,210722,Elise Mertens,214405,Mirjam Bjorklund,6,4.457,4.047,12,6.448,6.710,MED,HIGH,71.325,81.875,5.116,7.401,0.575040,0.566619,0,0.05942808,1.08733348,1.05152029,0.04074100,0.05307500,1.09620000,1.04890000,0.00000000,0.00000000,0.00000000,0.00000000,2062,0.05674100,0.09408300,3623,0.05520300,0.08970500,3623,0.05520300,0.08970500,,98
WTA,2023,2023-08-28,US Open,R128,Hard,214405,Mirjam Bjorklund,210722,Elise Mertens,1,2.567,2.122,0,2.613,1.415,MED,MED,76.389,82.161,2.761,2.811,0.566619,0.575040,0,0.03464466,0.95056530,0.97003895,0.04074100,0.05307500,1.09620000,1.04890000,0.00000000,0.00000000,0.00000000,0.00000000,540,0.02777800,0.01851900,673,0.02526000,0.01634500,673,0.02526000,0.01634500,TOURNAMENT_DEBUT,147
WTA,2023,2023-08-28,US Open,R128,Hard,203389,Danielle Collins,222258,Linda Fruhvirtova,4,3.859,3.677,2,5.700,5.751,MED,HIGH,73.793,82.121,4.295,6.343,0.563287,0.561591,0,0.05532736,0.91041804,0.94524527,0.04074100,0.05307500,1.09620000,1.04890000,0.00000000,0.00000000,0.00000000,0.00000000,2669,0.04983100,0.07793200,3419,0.05323200,0.07546100,3419,0.05323200,0.07546100,,34
WTA,2023,2023-08-28,US Open,R128,Hard,222258,Linda Fruhvirtova,203389,Danielle Collins,0,3.169,2.897,3,6.306,6.815,MED,MED,71.093,82.172,3.663,7.289,0.561591,0.563287,0,0.04347391,1.04266070,1.02538227,0.04074100,0.05307500,1.09620000,1.04890000,0.00000000,0.00000000,0.00000000,0.00000000,1669,0.04074300,0.09586600,1893,0.03803500,0.08874800,1893,0.03803500,0.08874800,,36
WTA,2023,2023-08-28,US Open,R128,Hard,259799,Mirra Andreeva,216265,Olivia Gadecki,3,2.406,0.878,3,3.252,1.755,LOW,LOW,72.546,81.980,2.719,3.674,0.576698,0.571831,0,0.03126506,1.10346739,1.06085421,0.04074100,0.05307500,1.09620000,1.04890000,0.00000000,0.00000000,0.00000000,0.00000000,248,0.01209700,0.02419400,248,0.01209700,0.02419400,248,0.01209700,0.02419400,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT,83
WTA,2023,2023-08-28,US Open,R128,Hard,216265,Olivia Gadecki,259799,Mirra Andreeva,4,4.126,4.940,8,4.322,4.631,LOW,LOW,72.553,82.153,4.672,4.894,0.571831,0.576698,0,0.05705443,0.99461094,0.99676307,0.04074100,0.05307500,1.09620000,1.04890000,0.00000000,0.00000000,0.00000000,0.00000000,235,0.06808500,0.06383000,235,0.06808500,0.06383000,235,0.06808500,0.06383000,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT,83
