date,tournament,surface,round,series,player1,player2,player1_id,player2_id,our_prob,our_prob_raw,our_odds,pinnacle_odds,pinnacle_odds_loser,actual_winner,value_pct,bet_side,bet_result,policy_excluded,pinnacle_prob_novig,model_favorite,model_favorite_prob,p_serve_return,p_elo,p_rank,confidence
2024-02-27,Abierto Mexicano,Hard,1st Round,ATP500,Jack Draper,Vinay Kumar T,63017,49583,0.582498,0.597001,1.7167,2.15,1.78,Jack Draper,25.237,winner,win,False,0.452926,Jack Draper,0.582498,0.632264,0.941907,0.203228,low
2024-02-27,Abierto Mexicano,Hard,1st Round,ATP500,Miomir Kecmanovic,Diego Sebastian Schwartzman,34337,17829,0.594997,0.611566,1.6807,1.44,2.98,Miomir Kecmanovic,20.691,loser,loss,False,0.674208,Miomir Kecmanovic,0.594997,0.467286,0.581212,0.689963,high
2024-02-27,Abierto Mexicano,Hard,1st Round,ATP500,Yoshihito Nishioka,Nuno Borges,24225,31446,0.525357,0.529911,1.9035,2.41,1.63,Yoshihito Nishioka,26.611,winner,win,False,0.403465,Yoshihito Nishioka,0.525357,0.430177,0.643854,0.416621,high
2024-02-27,Abierto Mexicano,Hard,1st Round,ATP500,Sebastian Ofner,Ernesto Escobedo,27547,27111,0.798979,0.835938,1.2516,1.36,3.43,Sebastian Ofner,8.661,winner,win,False,0.716075,Sebastian Ofner,0.798979,0.400681,0.775472,0.946254,high
2024-02-27,Abierto Mexicano,Hard,1st Round,ATP500,Ben Shelton,Daniel Evans,87562,9305,0.603465,0.621404,1.6571,1.39,3.22,Ben Shelton,27.684,loser,loss,False,0.698482,Ben Shelton,0.603465,0.529831,0.502703,0.713716,high
2024-02-27,Chile Open,Clay,1st Round,ATP250,Mariano Barrios,Cristian Garin,26145,24840,0.216693,0.117679,4.6148,3.04,1.43,Mariano Barrios,12.013,loser,loss,False,0.319911,Cristian Garin,0.783307,0.376176,0.041946,0.434595,low
2024-02-27,Chile Open,Clay,1st Round,ATP250,Juan Manuel Cerundolo,Yannick Hanfmann,52934,14856,0.357448,0.322371,2.7976,2.44,1.62,Juan Manuel Cerundolo,4.093,loser,skip,False,0.399015,Yannick Hanfmann,0.642552,0.481445,0.279736,0.215172,high
2024-02-27,Chile Open,Clay,1st Round,ATP250,Corentin Moutet,Roberto Carballes Baena,36263,21506,0.478481,0.483852,2.0899,2.06,1.84,Corentin Moutet,-1.433,winner,skip,False,0.471795,Roberto Carballes Baena,0.521519,0.422196,0.498637,0.314762,high
2024-02-27,Chile Open,Clay,1st Round,ATP250,Albert Ramos-Vinolas,Hugo Dellien,6691,18477,0.46128,0.460571,2.1679,2.14,1.78,Albert Ramos-Vinolas,-1.286,winner,skip,False,0.454082,Hugo Dellien,0.53872,0.3791,0.532614,0.599362,high
2024-02-27,Chile Open,Clay,1st Round,ATP250,Thiago Seyboth Wild,Roman Andres Burruchaga,36858,70705,0.574972,0.58828,1.7392,1.61,2.44,Thiago Seyboth Wild,3.707,loser,skip,False,0.602469,Thiago Seyboth Wild,0.574972,0.507489,0.603963,0.696711,high
2024-02-27,Chile Open,Clay,1st Round,ATP250,Thiago Agustin Tirante,Joao Fonseca,52394,91521,0.686301,0.733459,1.4571,2.25,1.71,Thiago Agustin Tirante,54.418,winner,win,False,0.431818,Thiago Agustin Tirante,0.686301,0.600355,0.771144,0.818075,high
2024-02-27,Chile Open,Clay,1st Round,ATP250,Juan Pablo Varillas,Francisco Comesana,26153,61971,0.389774,0.364741,2.5656,1.8,2.11,Juan Pablo Varillas,28.758,loser,loss,False,0.539642,Francisco Comesana,0.610226,0.249235,0.497245,0.490748,high
2024-02-27,Dubai Tennis Championships,Hard,1st Round,ATP500,Arthur Cazaux,Lorenzo Musetti,70873,63572,0.464009,0.45756,2.1551,1.5,2.78,Arthur Cazaux,49.005,loser,loss,False,0.649533,Lorenzo Musetti,0.535991,0.664031,0.426479,0.223446,high
2024-02-27,Dubai Tennis Championships,Hard,1st Round,ATP500,Alejandro Davidovich Fokina,Fabian Marozsan,36519,52140,0.665703,0.692706,1.5022,1.63,2.4,Alejandro Davidovich Fokina,8.51,winner,win,False,0.595533,Alejandro Davidovich Fokina,0.665703,0.564373,0.7584,0.708436,high
2024-02-27,Dubai Tennis Championships,Hard,1st Round,ATP500,Ugo Humbert,Gael Monfils,38911,5917,0.608852,0.627647,1.6424,1.51,2.72,Ugo Humbert,6.392,loser,loss,False,0.643026,Ugo Humbert,0.608852,0.538579,0.525462,0.760081,high
2024-02-27,Dubai Tennis Championships,Hard,1st Round,ATP500,Karen Khachanov,Luca Van Assche,25543,82371,0.820753,0.857579,1.2184,1.2,5.05,Karen Khachanov,-1.51,winner,skip,False,0.808,Karen Khachanov,0.820753,0.60576,0.859722,0.833841,high
2024-02-27,Dubai Tennis Championships,Hard,1st Round,ATP500,Jiri Lehecka,Marton Fucsovics,61838,13674,0.516252,0.519175,1.937,1.74,2.2,Jiri Lehecka,6.424,loser,loss,False,0.558376,Jiri Lehecka,0.516252,0.456439,0.427828,0.676155,high
2024-02-27,Dubai Tennis Championships,Hard,1st Round,ATP500,Daniil Medvedev,Alexander Shevchenko,22807,64891,0.761952,0.797837,1.3124,1.14,6.71,Daniil Medvedev,59.73,loser,loss,False,0.854777,Daniil Medvedev,0.761952,0.694403,0.602144,0.931157,high
2024-02-27,Dubai Tennis Championships,Hard,1st Round,ATP500,Jakub Mensik,Borna Coric,86691,25165,0.361116,0.337776,2.7692,1.99,1.9,Jakub Mensik,21.388,loser,loss,False,0.488432,Borna Coric,0.638884,0.498762,0.268261,0.262021,high
2024-02-27,Dubai Tennis Championships,Hard,1st Round,ATP500,Christopher O'Connell,Maximilian Marterer,24721,23640,0.554635,0.564368,1.803,1.67,2.33,Christopher O'Connell,3.77,loser,skip,False,0.5825,Christopher O'Connell,0.554635,0.584494,0.538232,0.580188,high
2024-02-27,Dubai Tennis Championships,Hard,1st Round,ATP500,Lorenzo Sonego,Sumit Nagal,31392,26922,0.48089,0.477455,2.0795,1.52,2.67,Lorenzo Sonego,38.602,loser,loss,False,0.637232,Sumit Nagal,0.51911,0.396953,0.51262,0.666233,high
2024-02-28,Abierto Mexicano,Hard,1st Round,ATP500,Daniel Altmaier,Alexander Zverev,29732,24008,0.175002,0.138276,5.7142,8.37,1.1,Daniel Altmaier,46.477,winner,win,False,0.116156,Alexander Zverev,0.824998,0.301194,0.169447,0.084295,high
2024-02-28,Abierto Mexicano,Hard,1st Round,ATP500,Dominik Koepfer,Terence Atmane,34298,67535,0.651852,0.677014,1.5341,1.51,2.74,Dominik Koepfer,-1.57,winner,skip,False,0.644706,Dominik Koepfer,0.651852,0.447654,0.701659,0.72487,high
2024-02-28,Abierto Mexicano,Hard,1st Round,ATP500,Aleksandar Kovacevic,Jordan Thompson,39152,22433,0.369626,0.347532,2.7054,2.55,1.57,Aleksandar Kovacevic,-1.031,loser,skip,False,0.381068,Jordan Thompson,0.630374,0.457443,0.31481,0.252654,high
2024-02-28,Abierto Mexicano,Hard,1st Round,ATP500,Dusan Lajovic,Guilheme Canineo R,12190,14843,0.948353,0.968755,1.0545,1.25,4.39,Dusan Lajovic,18.544,winner,win,False,0.778369,Dusan Lajovic,0.948353,0.600612,0.925079,0.958425,low
2024-02-28,Abierto Mexicano,Hard,1st Round,ATP500,Holger Rune,Michael Mmoh,69471,26925,0.733681,0.767775,1.363,1.35,3.5,Holger Rune,-0.953,winner,skip,False,0.721649,Holger Rune,0.733681,0.406691,0.58286,0.925853,high
2024-02-28,Abierto Mexicano,Hard,1st Round,ATP500,Casper Ruud,Christopher Eubanks,33648,26381,0.743805,0.778628,1.3444,1.2,5.1,Casper Ruud,30.659,loser,loss,False,0.809524,Casper Ruud,0.743805,0.565565,0.783159,0.776273,high
2024-02-28,Abierto Mexicano,Hard,1st Round,ATP500,Alejandro Pascacio F.,Max Purcell,24232,28263,0.292788,0.26103,3.4154,1.39,3.22,Alejandro Pascacio F.,127.722,loser,loss,False,0.698482,Max Purcell,0.707212,0.315139,0.070845,0.804082,low
2024-02-28,Abierto Mexicano,Hard,1st Round,ATP500,Stefanos Tsitsipas,Roman Safiullin,30470,28900,0.715573,0.748133,1.3975,1.4,3.18,Stefanos Tsitsipas,0.18,winner,skip,False,0.694323,Stefanos Tsitsipas,0.715573,0.522826,0.691279,0.792154,high
2024-02-28,Chile Open,Clay,1st Round,ATP250,Luciano Darderi,Facundo Bagnis,76127,11881,0.593197,0.61265,1.6858,1.54,2.62,Luciano Darderi,6.582,loser,loss,False,0.629808,Luciano Darderi,0.593197,0.527993,0.599684,0.651342,high
2024-02-28,Chile Open,Clay,2nd Round,ATP250,Arthur Fils,Thiago Seyboth Wild,83135,36858,0.430118,0.418554,2.3249,1.78,2.16,Arthur Fils,23.094,loser,loss,False,0.548223,Thiago Seyboth Wild,0.569882,0.330967,0.400981,0.610662,high
2024-02-28,Chile Open,Clay,2nd Round,ATP250,Nicolas Jarry,Federico Coria,27482,18720,0.613223,0.639219,1.6307,1.34,3.58,Nicolas Jarry,38.466,loser,loss,False,0.727642,Nicolas Jarry,0.613223,0.303502,0.643448,0.811874,high
2024-02-28,Chile Open,Clay,2nd Round,ATP250,Pablo Martinez,Alejandro Pascacio F.,5829,24232,0.494074,0.496828,2.024,2.44,1.63,Pablo Martinez,20.554,winner,win,False,0.400491,Alejandro Pascacio F.,0.505926,0.498535,0.505374,0.341913,low
2024-02-28,Chile Open,Clay,2nd Round,ATP250,Corentin Moutet,Thiago Agustin Tirante,36263,52394,0.585501,0.602378,1.7079,1.61,2.49,Corentin Moutet,3.21,loser,skip,False,0.607317,Corentin Moutet,0.585501,0.427966,0.689689,0.425507,high
2024-02-28,Dubai Tennis Championships,Hard,2nd Round,ATP500,Alexander Bublik,Tallon Griekspoor,24245,33860,0.489851,0.488025,2.0414,1.99,1.92,Alexander Bublik,-2.051,loser,skip,False,0.491049,Tallon Griekspoor,0.510149,0.486958,0.455319,0.545052,high
2024-02-28,Dubai Tennis Championships,Hard,2nd Round,ATP500,Ugo Humbert,Andy Murray,38911,1075,0.691627,0.721744,1.4459,1.37,3.42,Ugo Humbert,5.464,loser,loss,False,0.713987,Ugo Humbert,0.691627,0.555136,0.680955,0.797715,high
2024-02-28,Dubai Tennis Championships,Hard,2nd Round,ATP500,Hubert Hurkacz,Christopher O'Connell,26473,24721,0.760382,0.796187,1.3151,1.19,5.36,Hubert Hurkacz,28.436,loser,loss,False,0.818321,Hubert Hurkacz,0.760382,0.528689,0.802133,0.897535,high
2024-02-28,Dubai Tennis Championships,Hard,2nd Round,ATP500,Sebastian Korda,Botic Van De Zandschulp,42451,24249,0.597974,0.615028,1.6723,1.55,2.64,Sebastian Korda,6.135,loser,loss,False,0.630072,Sebastian Korda,0.597974,0.53318,0.635885,0.68883,high
2024-02-28,Dubai Tennis Championships,Hard,2nd Round,ATP500,Jiri Lehecka,Karen Khachanov,61838,25543,0.296364,0.264966,3.3742,3.03,1.44,Jiri Lehecka,1.324,loser,skip,False,0.322148,Karen Khachanov,0.703636,0.408941,0.238069,0.28763,high
2024-02-28,Dubai Tennis Championships,Hard,2nd Round,ATP500,Daniil Medvedev,Lorenzo Sonego,22807,31392,0.85227,0.887751,1.1733,1.12,7.77,Daniil Medvedev,14.786,loser,loss,False,0.874016,Daniil Medvedev,0.85227,0.689561,0.843001,0.932096,high
2024-02-28,Dubai Tennis Championships,Hard,2nd Round,ATP500,Andrey Rublev,Arthur Cazaux,29372,70873,0.75541,0.79095,1.3238,1.33,3.64,Andrey Rublev,0.47,winner,skip,False,0.732394,Andrey Rublev,0.75541,0.445127,0.822901,0.927432,high
2024-02-29,Abierto Mexicano,Hard,2nd Round,ATP500,Alex De Minaur,Sebastian Ofner,39309,27547,0.808098,0.845075,1.2375,1.12,7.88,Alex De Minaur,51.219,loser,loss,False,0.875556,Alex De Minaur,0.808098,0.618166,0.828353,0.821764,high
2024-02-29,Abierto Mexicano,Hard,2nd Round,ATP500,Jack Draper,Yoshihito Nishioka,63017,24225,0.583214,0.597836,1.7146,1.25,4.45,Jack Draper,85.47,loser,loss,False,0.780702,Jack Draper,0.583214,0.591333,0.525926,0.609792,high
2024-02-29,Abierto Mexicano,Hard,2nd Round,ATP500,Miomir Kecmanovic,Daniel Altmaier,34337,29732,0.54564,0.553796,1.8327,1.64,2.41,Miomir Kecmanovic,9.501,loser,loss,False,0.595062,Miomir Kecmanovic,0.54564,0.509252,0.586988,0.513861,high
2024-02-29,Abierto Mexicano,Hard,2nd Round,ATP500,Dominik Koepfer,Alejandro Pascacio F.,34298,24232,0.768803,0.805001,1.3007,2.58,1.57,Dominik Koepfer,98.351,winner,win,False,0.378313,Dominik Koepfer,0.768803,0.623562,0.953469,0.205395,low
2024-02-29,Abierto Mexicano,Hard,2nd Round,ATP500,Holger Rune,Aleksandar Kovacevic,69471,39152,0.711245,0.743397,1.406,1.22,4.9,Holger Rune,41.49,loser,loss,False,0.800654,Holger Rune,0.711245,0.429725,0.563886,0.916724,high
2024-02-29,Abierto Mexicano,Hard,2nd Round,ATP500,Casper Ruud,Dusan Lajovic,33648,12190,0.725525,0.758962,1.3783,1.24,4.65,Casper Ruud,27.631,loser,loss,False,0.789474,Casper Ruud,0.725525,0.558096,0.668029,0.848544,high
2024-02-29,Abierto Mexicano,Hard,2nd Round,ATP500,Ben Shelton,Matteo Arnaldi,87562,73956,0.588769,0.604315,1.6985,1.51,2.78,Ben Shelton,14.322,loser,loss,False,0.648019,Ben Shelton,0.588769,0.522638,0.511729,0.718606,high
2024-02-29,Abierto Mexicano,Hard,2nd Round,ATP500,Stefanos Tsitsipas,Flavio Cobolli,30470,67546,0.756094,0.791671,1.3226,1.18,5.67,Stefanos Tsitsipas,38.295,loser,loss,False,0.827737,Stefanos Tsitsipas,0.756094,0.539007,0.803682,0.865805,high
2024-02-29,Chile Open,Clay,2nd Round,ATP250,Sebastian Baez,Juan Pablo Varillas,52721,26153,0.796578,0.862325,1.2554,1.28,4.07,Sebastian Baez,1.962,winner,skip,False,0.760748,Sebastian Baez,0.796578,0.686275,0.823011,0.859359,high
2024-02-29,Chile Open,Clay,2nd Round,ATP250,Luciano Darderi,Juan Manuel Cerundolo,76127,52934,0.621834,0.650565,1.6081,1.46,2.94,Luciano Darderi,11.181,loser,loss,False,0.668182,Luciano Darderi,0.621834,0.538135,0.68852,0.676979,high
2024-02-29,Chile Open,Clay,2nd Round,ATP250,Alejandro Tabilo,Mariano Barrios,30087,26145,0.783307,0.933432,1.2766,1.47,2.91,Alejandro Tabilo,15.146,winner,win,False,0.664384,Alejandro Tabilo,0.783307,0.732204,0.952187,0.684936,low
2024-02-29,Dubai Tennis Championships,Hard,Quarterfinals,ATP500,Ugo Humbert,Hubert Hurkacz,38911,26473,0.435647,0.424229,2.2954,2.23,1.74,Ugo Humbert,-1.803,loser,skip,False,0.438287,Hubert Hurkacz,0.564353,0.469123,0.461197,0.307704,high
2024-02-29,Dubai Tennis Championships,Hard,Quarterfinals,ATP500,Daniil Medvedev,Alejandro Davidovich Fokina,22807,36519,0.76391,0.799889,1.3091,1.22,4.93,Daniil Medvedev,16.392,loser,loss,False,0.801626,Daniil Medvedev,0.76391,0.607886,0.721842,0.885969,high
2024-03-01,Abierto Mexicano,Hard,Quarterfinals,ATP500,Alex De Minaur,Stefanos Tsitsipas,39309,30470,0.570912,0.583456,1.7516,1.93,1.98,Alex De Minaur,10.186,winner,win,False,0.506394,Alex De Minaur,0.570912,0.515883,0.600788,0.551725,high
2024-03-01,Abierto Mexicano,Hard,Quarterfinals,ATP500,Jack Draper,Miomir Kecmanovic,63017,34337,0.613073,0.632532,1.6311,1.38,3.35,Jack Draper,29.621,loser,loss,False,0.708245,Jack Draper,0.613073,0.605478,0.607431,0.510774,high
2024-03-01,Abierto Mexicano,Hard,Quarterfinals,ATP500,Holger Rune,Dominik Koepfer,69471,34298,0.71673,0.749396,1.3952,1.39,3.3,Holger Rune,-0.375,winner,skip,False,0.703625,Holger Rune,0.71673,0.444214,0.559317,0.89552,high
2024-03-01,Abierto Mexicano,Hard,Quarterfinals,ATP500,Casper Ruud,Ben Shelton,33648,87562,0.665141,0.692071,1.5034,1.71,2.28,Casper Ruud,13.739,winner,win,False,0.571429,Casper Ruud,0.665141,0.583313,0.708844,0.60723,high
2024-03-01,Chile Open,Clay,Quarterfinals,ATP250,Pablo Martinez,Arthur Fils,5829,83135,0.216693,0.095388,4.6148,2.68,1.54,Pablo Martinez,20.629,loser,loss,False,0.364929,Arthur Fils,0.783307,0.381294,0.07359,0.303242,low
2024-03-01,Chile Open,Clay,Quarterfinals,ATP250,Corentin Moutet,Nicolas Jarry,36263,27482,0.312341,0.264842,3.2016,4.78,1.23,Corentin Moutet,49.299,winner,win,False,0.204659,Nicolas Jarry,0.687659,0.501134,0.305988,0.125192,high
2024-03-01,Chile Open,Clay,Quarterfinals,ATP250,Alejandro Tabilo,Luciano Darderi,30087,76127,0.474954,0.479076,2.1055,1.75,2.22,Alejandro Tabilo,16.56,loser,loss,False,0.559194,Luciano Darderi,0.525046,0.515111,0.408791,0.598262,high
2024-03-01,Dubai Tennis Championships,Hard,Semifinals,ATP500,Ugo Humbert,Daniil Medvedev,38911,22807,0.317262,0.288161,3.152,3.05,1.43,Ugo Humbert,-2.368,loser,skip,False,0.319196,Daniil Medvedev,0.682738,0.386116,0.354848,0.151776,high
2024-03-02,Abierto Mexicano,Hard,Semifinals,ATP500,Casper Ruud,Holger Rune,33648,69471,0.589718,0.605421,1.6957,1.66,2.37,Casper Ruud,-2.107,winner,skip,False,0.588089,Casper Ruud,0.589718,0.606428,0.67328,0.406207,high
2024-03-02,Chile Open,Clay,Semifinals,ATP250,Alejandro Tabilo,Corentin Moutet,30087,36263,0.595818,0.616141,1.6784,1.57,2.58,Alejandro Tabilo,4.279,loser,skip,False,0.621687,Alejandro Tabilo,0.595818,0.634555,0.492128,0.741676,high
2024-03-02,Dubai Tennis Championships,Hard,The Final,ATP500,Ugo Humbert,Alexander Bublik,38911,24245,0.577411,0.591058,1.7319,1.43,3.08,Ugo Humbert,30.158,loser,loss,False,0.682927,Ugo Humbert,0.577411,0.600526,0.618933,0.55272,high
2024-03-03,Abierto Mexicano,Hard,The Final,ATP500,Alex De Minaur,Casper Ruud,39309,33648,0.571635,0.584302,1.7494,1.6,2.5,Alex De Minaur,7.091,loser,loss,False,0.609756,Alex De Minaur,0.571635,0.477219,0.621227,0.536186,high
2024-03-03,Chile Open,Clay,Semifinals,ATP250,Sebastian Baez,Pablo Martinez,52721,5829,0.783307,0.986663,1.2766,1.43,3.07,Sebastian Baez,12.013,winner,win,False,0.682222,Sebastian Baez,0.783307,0.79451,0.983764,0.839233,low
2024-03-03,Chile Open,Clay,The Final,ATP250,Sebastian Baez,Alejandro Tabilo,52721,30087,0.668651,0.711177,1.4955,1.57,2.59,Sebastian Baez,4.978,winner,skip,False,0.622596,Sebastian Baez,0.668651,0.542523,0.719833,0.714726,high
2024-03-06,BNP Paribas Open,Hard,1st Round,Masters 1000,Matteo Arnaldi,Luca Van Assche,73956,82371,0.609082,0.664662,1.6418,1.56,2.56,Matteo Arnaldi,0.075,loser,skip,False,0.621359,Matteo Arnaldi,0.609082,0.536939,0.698387,0.677546,high
2024-03-06,BNP Paribas Open,Hard,1st Round,Masters 1000,Taro Daniel,Daniel Elahi Galan,20648,26845,0.578979,0.59781,1.7272,1.46,2.9,Taro Daniel,22.096,loser,loss,False,0.665138,Taro Daniel,0.578979,0.645817,0.632999,0.52311,high
2024-03-06,BNP Paribas Open,Hard,1st Round,Masters 1000,Yannick Hanfmann,Pedro Cachin,14856,23100,0.606112,0.658233,1.6499,1.43,3.01,Yannick Hanfmann,18.56,loser,loss,False,0.677928,Yannick Hanfmann,0.606112,0.518868,0.679781,0.569105,high
2024-03-06,BNP Paribas Open,Hard,1st Round,Masters 1000,Thanasi Kokkinakis,Marcos Giron,22432,18736,0.414802,0.38811,2.4108,2.84,1.48,Thanasi Kokkinakis,17.804,winner,win,False,0.342593,Marcos Giron,0.585198,0.498086,0.385632,0.326639,high
2024-03-06,BNP Paribas Open,Hard,1st Round,Masters 1000,Fabian Marozsan,Jurij Rodionov,52140,44555,0.556308,0.545724,1.7976,1.47,2.81,Fabian Marozsan,24.678,loser,loss,False,0.656542,Fabian Marozsan,0.556308,0.565412,0.525219,0.618517,medium
2024-03-06,BNP Paribas Open,Hard,1st Round,Masters 1000,Andy Murray,David Goffin,1075,11226,0.568982,0.57496,1.7575,1.71,2.25,Andy Murray,-2.704,winner,skip,False,0.568182,Andy Murray,0.568982,0.524293,0.591534,0.646937,medium
2024-03-06,BNP Paribas Open,Hard,1st Round,Masters 1000,Brandon Nakashima,Christopher Eubanks,56846,26381,0.452441,0.474553,2.2102,1.48,2.82,Brandon Nakashima,54.412,loser,loss,False,0.655814,Christopher Eubanks,0.547559,0.56828,0.635018,0.263343,high
2024-03-06,BNP Paribas Open,Hard,1st Round,Masters 1000,Christopher O'Connell,Jack Draper,24721,63017,0.389474,0.332228,2.5676,4.78,1.22,Christopher O'Connell,86.168,winner,win,False,0.203333,Jack Draper,0.610526,0.468769,0.292781,0.367805,high
2024-03-06,BNP Paribas Open,Hard,1st Round,Masters 1000,Alexander Shevchenko,Dominik Koepfer,64891,34298,0.416267,0.391416,2.4023,2.31,1.68,Alexander Shevchenko,-1.933,loser,skip,False,0.421053,Dominik Koepfer,0.583733,0.415418,0.354987,0.492603,high
2024-03-07,BNP Paribas Open,Hard,1st Round,Masters 1000,Borna Coric,Sebastian Ofner,25165,27547,0.573412,0.585115,1.7439,1.36,3.42,Borna Coric,45.893,loser,loss,False,0.715481,Borna Coric,0.573412,0.510216,0.612762,0.518766,high
2024-03-07,BNP Paribas Open,Hard,1st Round,Masters 1000,Dusan Lajovic,Emil Ruusuvuori,12190,37105,0.418973,0.397541,2.3868,2.76,1.5,Dusan Lajovic,15.637,winner,win,False,0.352113,Emil Ruusuvuori,0.581027,0.434102,0.365317,0.4584,high
2024-03-07,BNP Paribas Open,Hard,1st Round,Masters 1000,Constant Lestienne,Denis Kudla,19474,13429,0.603006,0.651464,1.6584,1.87,2.02,Constant Lestienne,12.762,winner,win,False,0.51928,Constant Lestienne,0.603006,0.610015,0.690035,0.648305,high
2024-03-07,BNP Paribas Open,Hard,1st Round,Masters 1000,Tomas Machac,Stan Wawrinka,58327,1092,0.543585,0.516226,1.8396,1.55,2.6,Tomas Machac,18.668,loser,loss,False,0.626506,Tomas Machac,0.543585,0.606772,0.42256,0.523939,medium
2024-03-07,BNP Paribas Open,Hard,1st Round,Masters 1000,Jakub Mensik,Seongchan Hong,86691,28074,0.581536,0.603613,1.7196,1.25,4.38,Jakub Mensik,83.287,loser,loss,False,0.777975,Jakub Mensik,0.581536,0.381674,0.522167,0.764493,high
2024-03-07,BNP Paribas Open,Hard,1st Round,Masters 1000,Gael Monfils,Max Purcell,5917,28263,0.585567,0.612721,1.7077,1.34,3.51,Gael Monfils,45.466,loser,loss,False,0.723711,Gael Monfils,0.585567,0.40621,0.729155,0.557829,high
2024-03-07,BNP Paribas Open,Hard,1st Round,Masters 1000,Lucas Pouille,Daniel Altmaier,20193,29732,0.359037,0.269378,2.7852,2.17,1.76,Lucas Pouille,12.809,loser,loss,False,0.447837,Daniel Altmaier,0.640963,0.547662,0.548419,0.13178,medium
2024-03-07,BNP Paribas Open,Hard,1st Round,Masters 1000,Roman Safiullin,Daniel Evans,28900,9305,0.547557,0.525443,1.8263,1.74,2.2,Roman Safiullin,-0.463,loser,skip,False,0.558376,Roman Safiullin,0.547557,0.541159,0.520651,0.512705,high
2024-03-07,BNP Paribas Open,Hard,1st Round,Masters 1000,Thiago Seyboth Wild,Jeff Wolf,36858,46722,0.550042,0.531206,1.818,1.64,2.39,Thiago Seyboth Wild,7.54,loser,loss,False,0.593052,Thiago Seyboth Wild,0.550042,0.481164,0.440468,0.581182,medium
2024-03-07,BNP Paribas Open,Hard,1st Round,Masters 1000,Lorenzo Sonego,Miomir Kecmanovic,31392,34337,0.439066,0.443579,2.2776,2.31,1.68,Lorenzo Sonego,1.424,winner,skip,False,0.421053,Miomir Kecmanovic,0.560934,0.490739,0.446609,0.466438,high
2024-03-07,BNP Paribas Open,Hard,1st Round,Masters 1000,Aleksandar Vukic,Shintaro Mochizuki,28267,73742,0.582867,0.606625,1.7157,2.0,1.89,Aleksandar Vukic,16.573,winner,win,False,0.485861,Aleksandar Vukic,0.582867,0.575587,0.637766,0.68709,high
2024-03-08,BNP Paribas Open,Hard,2nd Round,Masters 1000,Felix Auger Aliassime,Constant Lestienne,40434,19474,0.568502,0.573858,1.759,1.24,4.45,Felix Auger Aliassime,92.017,loser,loss,False,0.782074,Felix Auger Aliassime,0.568502,0.365517,0.520104,0.773009,high
2024-03-08,BNP Paribas Open,Hard,1st Round,Masters 1000,Roberto Carballes Baena,Flavio Cobolli,21506,67546,0.386793,0.326482,2.5854,3.1,1.41,Roberto Carballes Baena,19.906,winner,win,False,0.312639,Flavio Cobolli,0.613207,0.39804,0.326954,0.490583,medium
2024-03-08,BNP Paribas Open,Hard,2nd Round,Masters 1000,Alex De Minaur,Taro Daniel,39309,20648,0.712384,0.852261,1.4037,1.09,9.35,Alex De Minaur,168.921,loser,loss,False,0.895594,Alex De Minaur,0.712384,0.481865,0.839805,0.891633,high
2024-03-08,BNP Paribas Open,Hard,1st Round,Masters 1000,Arthur Fils,Nuno Borges,83135,31446,0.537923,0.503096,1.859,1.77,2.16,Arthur Fils,-0.191,loser,skip,False,0.549618,Arthur Fils,0.537923,0.46237,0.420198,0.569963,high
