tournament_key,tournament_display,window_type,years,start_year,end_year,target_season_year,bet_side,segment_family,segment_type,n_bets,wins,losses,pl_units,roi_pct_raw,roi_pct_shrunk,win_rate_pct_raw,n
barcelona open,Barcelona Open,year,2024,2024,2024,,dog,seed,seed_3_4,1,1,0,0.79,79.0,27.7823,100.0,1
barcelona open,Barcelona Open,year,2024,2024,2024,,fav,seed,seed_1_2,1,0,1,-1.0,-100.0,-8.9212,0.0,1
belgrade open,Belgrade Open,year,2024,2024,2024,,dog,entry,entry_LL,1,0,1,-1.0,-100.0,-4.6659,0.0,1
belgrade open,Belgrade Open,year,2024,2024,2024,,dog,entry,entry_W,1,0,1,-1.0,-100.0,5.9677,0.0,1
belgrade open,Belgrade Open,year,2024,2024,2024,,dog,seed,seed_3_4,1,1,0,1.48,148.0,30.0081,100.0,1
belgrade open,Belgrade Open,year,2024,2024,2024,,dog,seed,seed_9_16,1,0,1,-1.0,-100.0,-12.5931,0.0,1
bnp paribas masters,BNP Paribas Masters,year,2024,2024,2024,,dog,entry,entry_PR,1,0,1,-1.0,-100.0,12.4041,0.0,1
bnp paribas open,BNP Paribas Open,year,2024,2024,2024,,dog,seed,seed_1_2,1,1,0,1.13,113.0,8.1613,100.0,1
bnp paribas open,BNP Paribas Open,year,2024,2024,2024,,dog,seed,seed_3_4,1,0,1,-1.0,-100.0,22.0081,0.0,1
bnp paribas open,BNP Paribas Open,year,2024,2024,2024,,fav,entry,entry_LL,1,1,0,2.14,214.0,16.0737,100.0,1
bnp paribas open,BNP Paribas Open,year,2024,2024,2024,,fav,entry,entry_PR,1,1,0,0.39,39.0,12.2258,100.0,1
brisbane international,Brisbane International,year,2024,2024,2024,,dog,seed,seed_1_2,1,0,1,-1.0,-100.0,1.2903,0.0,1
brisbane international,Brisbane International,year,2024,2024,2024,,dog,seed,seed_5_8,1,0,1,-1.0,-100.0,6.4361,0.0,1
brisbane international,Brisbane International,year,2024,2024,2024,,fav,entry,entry_WC,1,0,1,-1.0,-100.0,-3.1782,0.0,1
canadian open,Canadian Open,year,2024,2024,2024,,dog,seed,seed_5_8,1,1,0,3.78,378.0,21.8555,100.0,1
chengdu open,Chengdu Open,year,2024,2024,2024,,fav,entry,entry_Q,1,0,1,-1.0,-100.0,4.09,0.0,1
chile open,Chile Open,year,2024,2024,2024,,dog,entry,entry_LL,1,0,1,-1.0,-100.0,-4.6659,0.0,1
chile open,Chile Open,year,2024,2024,2024,,dog,entry,entry_WC,1,0,1,-1.0,-100.0,-26.7231,0.0,1
chile open,Chile Open,year,2024,2024,2024,,fav,entry,entry_LL,1,0,1,-1.0,-100.0,5.9447,0.0,1
chile open,Chile Open,year,2024,2024,2024,,fav,entry,entry_Q,1,1,0,0.61,61.0,9.2836,100.0,1
china open,China Open,year,2024,2024,2024,,dog,entry,entry_PR,1,0,1,-1.0,-100.0,12.4041,0.0,1
china open,China Open,year,2024,2024,2024,,dog,seed,seed_1_2,1,1,0,0.85,85.0,7.2581,100.0,1
china open,China Open,year,2024,2024,2024,,dog,seed,seed_3_4,1,0,1,-1.0,-100.0,22.0081,0.0,1
china open,China Open,year,2024,2024,2024,,dog,seed,seed_5_8,1,0,1,-1.0,-100.0,6.4361,0.0,1
china open,China Open,year,2024,2024,2024,,fav,entry,entry_LL,1,1,0,0.41,41.0,10.4931,100.0,1
citi open,Citi Open,year,2024,2024,2024,,dog,seed,seed_3_4,1,1,0,0.49,49.0,26.8145,100.0,1
cordoba open,Cordoba Open,year,2024,2024,2024,,dog,entry,entry_LL,1,1,0,1.14,114.0,2.2373,100.0,1
cordoba open,Cordoba Open,year,2024,2024,2024,,dog,entry,entry_WC,1,0,1,-1.0,-100.0,-26.7231,0.0,1
croatia open,Croatia Open,year,2024,2024,2024,,dog,entry,entry_SE,1,0,1,-1.0,-100.0,17.9839,0.0,1
croatia open,Croatia Open,year,2024,2024,2024,,dog,seed,seed_5_8,1,0,1,-1.0,-100.0,6.4361,0.0,1
dallas open,Dallas Open,year,2024,2024,2024,,dog,seed,seed_5_8,1,0,1,-1.0,-100.0,6.4361,0.0,1
delray beach open,Delray Beach Open,year,2024,2024,2024,,dog,entry,entry_LL,1,1,0,0.93,93.0,1.5599,100.0,1
delray beach open,Delray Beach Open,year,2024,2024,2024,,fav,entry,entry_LL,1,1,0,0.94,94.0,12.2028,100.0,1
delray beach open,Delray Beach Open,year,2024,2024,2024,,fav,seed,seed_3_4,1,0,1,-1.0,-100.0,-6.2038,0.0,1
dubai tennis championships,Dubai Tennis Championships,year,2024,2024,2024,,dog,entry,entry_LL,1,0,1,-1.0,-100.0,-4.6659,0.0,1
dubai tennis championships,Dubai Tennis Championships,year,2024,2024,2024,,dog,entry,entry_PR,1,0,1,-1.0,-100.0,12.4041,0.0,1
dubai tennis championships,Dubai Tennis Championships,year,2024,2024,2024,,dog,entry,entry_SE,1,1,0,0.99,99.0,24.4032,100.0,1
dubai tennis championships,Dubai Tennis Championships,year,2024,2024,2024,,dog,entry,entry_WC,1,0,1,-1.0,-100.0,-26.7231,0.0,1
dubai tennis championships,Dubai Tennis Championships,year,2024,2024,2024,,fav,entry,entry_WC,1,0,1,-1.0,-100.0,-3.1782,0.0,1
eastbourne international,Eastbourne International,year,2024,2024,2024,,dog,seed,seed_5_8,1,0,1,-1.0,-100.0,6.4361,0.0,1
estoril open,Estoril Open,year,2024,2024,2024,,fav,seed,seed_3_4,1,0,1,-1.0,-100.0,-6.2038,0.0,1
european open,European Open,year,2024,2024,2024,,dog,entry,entry_PR,1,0,1,-1.0,-100.0,12.4041,0.0,1
european open,European Open,year,2024,2024,2024,,fav,entry,entry_Q,1,0,1,-1.0,-100.0,4.09,0.0,1
european open,European Open,year,2024,2024,2024,,fav,entry,entry_WC,1,1,0,0.66,66.0,2.1766,100.0,1
french open,French Open,year,2024,2024,2024,,dog,seed,seed_1_2,1,0,1,-1.0,-100.0,1.2903,0.0,1
french open,French Open,year,2024,2024,2024,,dog,seed,seed_3_4,1,1,0,0.36,36.0,26.3952,100.0,1
french open,French Open,year,2024,2024,2024,,dog,seed,seed_5_8,1,0,1,-1.0,-100.0,6.4361,0.0,1
french open,French Open,year,2024,2024,2024,,fav,entry,entry_WC,1,1,0,0.6,60.0,1.9831,100.0,1
generali open,Generali Open,year,2024,2024,2024,,dog,entry,entry_SE,1,0,1,-1.0,-100.0,17.9839,0.0,1
generali open,Generali Open,year,2024,2024,2024,,dog,seed,seed_1_2,1,0,1,-1.0,-100.0,1.2903,0.0,1
generali open,Generali Open,year,2024,2024,2024,,dog,seed,seed_3_4,1,1,0,0.64,64.0,27.2984,100.0,1
generali open,Generali Open,year,2024,2024,2024,,fav,entry,entry_LL,1,0,1,-1.0,-100.0,5.9447,0.0,1
generali open,Generali Open,year,2024,2024,2024,,fav,entry,entry_Q,1,0,1,-1.0,-100.0,4.09,0.0,1
generali open,Generali Open,year,2024,2024,2024,,fav,entry,entry_SE,1,1,0,0.92,92.0,2.9677,100.0,1
generali open,Generali Open,year,2024,2024,2024,,fav,entry,entry_WC,1,1,0,0.67,67.0,2.2089,100.0,1
geneva open,Geneva Open,year,2024,2024,2024,,fav,entry,entry_WC,1,0,1,-1.0,-100.0,-3.1782,0.0,1
grand prix hassan ii,Grand Prix Hassan II,year,2024,2024,2024,,dog,entry,entry_PR,1,1,0,0.42,42.0,16.9848,100.0,1
grand prix hassan ii,Grand Prix Hassan II,year,2024,2024,2024,,dog,seed,seed_5_8,1,0,1,-1.0,-100.0,6.4361,0.0,1
grand prix hassan ii,Grand Prix Hassan II,year,2024,2024,2024,,fav,seed,seed_3_4,1,1,0,0.58,58.0,-1.107,100.0,1
halle open,Halle Open,year,2024,2024,2024,,fav,entry,entry_Q,1,1,0,0.46,46.0,8.7997,100.0,1
hangzhou open,Hangzhou Open,year,2024,2024,2024,,dog,entry,entry_LL,1,0,1,-1.0,-100.0,-4.6659,0.0,1
hangzhou open,Hangzhou Open,year,2024,2024,2024,,dog,entry,entry_W,1,1,0,1.19,119.0,13.0323,100.0,1
hangzhou open,Hangzhou Open,year,2024,2024,2024,,fav,seed,seed_1_2,1,0,1,-1.0,-100.0,-8.9212,0.0,1
hong kong tennis open,Hong Kong Tennis Open,year,2024,2024,2024,,dog,entry,entry_PR,1,0,1,-1.0,-100.0,12.4041,0.0,1
hong kong tennis open,Hong Kong Tennis Open,year,2024,2024,2024,,dog,seed,seed_5_8,1,0,1,-1.0,-100.0,6.4361,0.0,1
hong kong tennis open,Hong Kong Tennis Open,year,2024,2024,2024,,fav,seed,seed_3_4,1,0,1,-1.0,-100.0,-6.2038,0.0,1
internazionali bnl d italia,Internazionali BNL d'Italia,year,2024,2024,2024,,dog,seed,seed_5_8,1,0,1,-1.0,-100.0,6.4361,0.0,1
japan open tennis championships,Japan Open Tennis Championships,year,2024,2024,2024,,dog,entry,entry_PR,1,0,1,-1.0,-100.0,12.4041,0.0,1
japan open tennis championships,Japan Open Tennis Championships,year,2024,2024,2024,,dog,entry,entry_SE,1,0,1,-1.0,-100.0,17.9839,0.0,1
japan open tennis championships,Japan Open Tennis Championships,year,2024,2024,2024,,fav,entry,entry_PR,1,0,1,-1.0,-100.0,7.7419,0.0,1
los cabos open,Los Cabos Open,year,2024,2024,2024,,dog,entry,entry_WC,1,0,1,-1.0,-100.0,-26.7231,0.0,1
los cabos open,Los Cabos Open,year,2024,2024,2024,,dog,seed,seed_1_2,1,0,1,-1.0,-100.0,1.2903,0.0,1
los cabos open,Los Cabos Open,year,2024,2024,2024,,fav,entry,entry_WC,1,0,1,-1.0,-100.0,-3.1782,0.0,1
lyon open,Lyon Open,year,2024,2024,2024,,dog,entry,entry_WC,1,0,1,-1.0,-100.0,-26.7231,0.0,1
lyon open,Lyon Open,year,2024,2024,2024,,dog,seed,seed_3_4,1,0,1,-1.0,-100.0,22.0081,0.0,1
lyon open,Lyon Open,year,2024,2024,2024,,dog,seed,seed_5_8,1,1,0,0.71,71.0,11.9523,100.0,1
lyon open,Lyon Open,year,2024,2024,2024,,fav,entry,entry_Q,1,0,1,-1.0,-100.0,4.09,0.0,1
lyon open,Lyon Open,year,2024,2024,2024,,fav,seed,seed_3_4,1,0,1,-1.0,-100.0,-6.2038,0.0,1
mallorca championships,Mallorca Championships,year,2024,2024,2024,,dog,entry,entry_LL,1,0,1,-1.0,-100.0,-4.6659,0.0,1
mallorca championships,Mallorca Championships,year,2024,2024,2024,,dog,seed,seed_5_8,1,0,1,-1.0,-100.0,6.4361,0.0,1
masters cup,Masters Cup,year,2024,2024,2024,,dog,seed,seed_unseeded,1,0,1,-1.0,-100.0,-10.6709,0.0,1
masters cup,Masters Cup,year,2024,2024,2024,,fav,seed,seed_5_8,1,0,1,-1.0,-100.0,-11.2927,0.0,1
masters cup,Masters Cup,year,2024,2024,2024,,fav,seed,seed_unseeded,1,1,0,2.09,209.0,5.1184,100.0,1
miami open,Miami Open,year,2024,2024,2024,,dog,seed,seed_1_2,1,1,0,0.56,56.0,6.3226,100.0,1
miami open,Miami Open,year,2024,2024,2024,,dog,seed,seed_33_plus,1,0,1,-1.0,-100.0,-100.0,0.0,1
miami open,Miami Open,year,2024,2024,2024,,dog,seed,seed_5_8,1,0,1,-1.0,-100.0,6.4361,0.0,1
miami open,Miami Open,year,2024,2024,2024,,fav,entry,entry_LL,1,0,1,-1.0,-100.0,5.9447,0.0,1
miami open,Miami Open,year,2024,2024,2024,,fav,entry,entry_PR,1,1,0,0.25,25.0,11.7742,100.0,1
monte carlo masters,Monte Carlo Masters,year,2024,2024,2024,,fav,entry,entry_LL,1,0,1,-1.0,-100.0,5.9447,0.0,1
mutua madrid open,Mutua Madrid Open,year,2024,2024,2024,,dog,entry,entry_LL,1,0,1,-1.0,-100.0,-4.6659,0.0,1
mutua madrid open,Mutua Madrid Open,year,2024,2024,2024,,dog,seed,seed_5_8,1,1,0,3.48,348.0,20.8877,100.0,1
mutua madrid open,Mutua Madrid Open,year,2024,2024,2024,,fav,entry,entry_LL,1,1,0,0.4,40.0,10.4608,100.0,1
mutua madrid open,Mutua Madrid Open,year,2024,2024,2024,,fav,entry,entry_WC,1,0,1,-1.0,-100.0,-3.1782,0.0,1
nordea open,Nordea Open,year,2024,2024,2024,,dog,entry,entry_LL,1,0,1,-1.0,-100.0,-4.6659,0.0,1
nordea open,Nordea Open,year,2024,2024,2024,,dog,seed,seed_5_8,1,0,1,-1.0,-100.0,6.4361,0.0,1
nordea open,Nordea Open,year,2024,2024,2024,,fav,entry,entry_Q,1,1,0,1.13,113.0,10.961,100.0,1
nordic open,Nordic Open,year,2024,2024,2024,,fav,entry,entry_Q,1,1,0,0.52,52.0,8.9933,100.0,1
open 13,Open 13,year,2024,2024,2024,,dog,seed,seed_5_8,1,0,1,-1.0,-100.0,6.4361,0.0,1
open 13,Open 13,year,2024,2024,2024,,fav,entry,entry_ALT,1,1,0,0.89,89.0,13.1935,100.0,1
open 13,Open 13,year,2024,2024,2024,,fav,entry,entry_WC,1,0,1,-1.0,-100.0,-3.1782,0.0,1
open de moselle,Open de Moselle,year,2024,2024,2024,,dog,seed,seed_5_8,1,0,1,-1.0,-100.0,6.4361,0.0,1
open de moselle,Open de Moselle,year,2024,2024,2024,,fav,entry,entry_LL,1,1,0,0.93,93.0,12.1705,100.0,1
open de moselle,Open de Moselle,year,2024,2024,2024,,fav,entry,entry_WC,1,1,0,0.76,76.0,2.4992,100.0,1
open sud de france,Open Sud de France,year,2024,2024,2024,,dog,seed,seed_5_8,1,0,1,-1.0,-100.0,6.4361,0.0,1
qatar exxon mobil open,Qatar Exxon Mobil Open,year,2024,2024,2024,,dog,entry,entry_LL,1,0,1,-1.0,-100.0,-4.6659,0.0,1
queen s club championships,Queen's Club Championships,year,2024,2024,2024,,dog,entry,entry_SE,1,0,1,-1.0,-100.0,17.9839,0.0,1
queen s club championships,Queen's Club Championships,year,2024,2024,2024,,fav,entry,entry_Q,1,0,1,-1.0,-100.0,4.09,0.0,1
rio open,Rio Open,year,2024,2024,2024,,dog,seed,seed_3_4,1,0,1,-1.0,-100.0,22.0081,0.0,1
rosmalen grass court championships,Rosmalen Grass Court Championships,year,2024,2024,2024,,dog,entry,entry_LL,1,0,1,-1.0,-100.0,-4.6659,0.0,1
rosmalen grass court championships,Rosmalen Grass Court Championships,year,2024,2024,2024,,dog,seed,seed_3_4,1,0,1,-1.0,-100.0,22.0081,0.0,1
rosmalen grass court championships,Rosmalen Grass Court Championships,year,2024,2024,2024,,fav,entry,entry_LL,1,1,0,0.43,43.0,10.5576,100.0,1
rosmalen grass court championships,Rosmalen Grass Court Championships,year,2024,2024,2024,,fav,entry,entry_WC,1,0,1,-1.0,-100.0,-3.1782,0.0,1
salem open at wake forest university,Winston-Salem Open at Wake Forest University,year,2024,2024,2024,,dog,seed,seed_3_4,1,0,1,-1.0,-100.0,22.0081,0.0,1
salem open at wake forest university,Winston-Salem Open at Wake Forest University,year,2024,2024,2024,,fav,entry,entry_LL,1,0,1,-1.0,-100.0,5.9447,0.0,1
salem open at wake forest university,Winston-Salem Open at Wake Forest University,year,2024,2024,2024,,fav,entry,entry_Q,1,0,1,-1.0,-100.0,4.09,0.0,1
salem open at wake forest university,Winston-Salem Open at Wake Forest University,year,2024,2024,2024,,fav,seed,seed_1_2,1,0,1,-1.0,-100.0,-8.9212,0.0,1
salem open at wake forest university,Winston-Salem Open at Wake Forest University,year,2024,2024,2024,,fav,seed,seed_3_4,1,0,1,-1.0,-100.0,-6.2038,0.0,1
shanghai masters,Shanghai Masters,year,2024,2024,2024,,dog,entry,entry_LL,1,0,1,-1.0,-100.0,-4.6659,0.0,1
shanghai masters,Shanghai Masters,year,2024,2024,2024,,dog,seed,seed_3_4,1,0,1,-1.0,-100.0,22.0081,0.0,1
stuttgart open,Stuttgart Open,year,2024,2024,2024,,dog,entry,entry_LL,1,0,1,-1.0,-100.0,-4.6659,0.0,1
stuttgart open,Stuttgart Open,year,2024,2024,2024,,dog,seed,seed_5_8,1,1,0,1.25,125.0,13.6942,100.0,1
stuttgart open,Stuttgart Open,year,2024,2024,2024,,fav,entry,entry_Q,1,1,0,0.82,82.0,9.961,100.0,1
stuttgart open,Stuttgart Open,year,2024,2024,2024,,fav,entry,entry_WC,1,1,0,0.22,22.0,0.7573,100.0,1
stuttgart open,Stuttgart Open,year,2024,2024,2024,,fav,seed,seed_1_2,1,0,1,-1.0,-100.0,-8.9212,0.0,1
stuttgart open,Stuttgart Open,year,2024,2024,2024,,fav,seed,seed_3_4,1,1,0,0.6,60.0,-1.0425,100.0,1
suisse open gstaad,Suisse Open Gstaad,year,2024,2024,2024,,dog,seed,seed_3_4,1,0,1,-1.0,-100.0,22.0081,0.0,1
swiss indoors,Swiss Indoors,year,2024,2024,2024,,dog,entry,entry_PR,1,0,1,-1.0,-100.0,12.4041,0.0,1
swiss indoors,Swiss Indoors,year,2024,2024,2024,,dog,entry,entry_SE,1,1,0,1.78,178.0,26.9516,100.0,1
swiss indoors,Swiss Indoors,year,2024,2024,2024,,fav,entry,entry_LL,1,1,0,0.93,93.0,12.1705,100.0,1
swiss indoors,Swiss Indoors,year,2024,2024,2024,,fav,entry,entry_SE,1,0,1,-1.0,-100.0,-3.2258,0.0,1
tiriac open,Tiriac Open,year,2024,2024,2024,,dog,entry,entry_LL,1,0,1,-1.0,-100.0,-4.6659,0.0,1
tiriac open,Tiriac Open,year,2024,2024,2024,,dog,seed,seed_1_2,1,0,1,-1.0,-100.0,1.2903,0.0,1
u s men s clay court championships,U.S. Men's Clay Court Championships,year,2024,2024,2024,,dog,seed,seed_1_2,1,1,0,1.34,134.0,8.8387,100.0,1
us open,US Open,year,2024,2024,2024,,dog,entry,entry_LL,1,0,1,-1.0,-100.0,-4.6659,0.0,1
us open,US Open,year,2024,2024,2024,,dog,seed,seed_5_8,1,0,1,-1.0,-100.0,6.4361,0.0,1
us open,US Open,year,2024,2024,2024,,fav,entry,entry_WC,1,1,0,0.47,47.0,1.5637,100.0,1
vienna open,Vienna Open,year,2024,2024,2024,,fav,entry,entry_Q,1,1,0,0.61,61.0,9.2836,100.0,1
western southern financial group masters,Western & Southern Financial Group Masters,year,2024,2024,2024,,dog,seed,seed_3_4,1,0,1,-1.0,-100.0,22.0081,0.0,1
western southern financial group masters,Western & Southern Financial Group Masters,year,2024,2024,2024,,dog,seed,seed_5_8,1,0,1,-1.0,-100.0,6.4361,0.0,1
western southern financial group masters,Western & Southern Financial Group Masters,year,2024,2024,2024,,dog,seed,seed_9_16,1,0,1,-1.0,-100.0,-12.5931,0.0,1
wimbledon,Wimbledon,year,2024,2024,2024,,dog,seed,seed_3_4,1,1,0,0.81,81.0,27.8468,100.0,1
wimbledon,Wimbledon,year,2024,2024,2024,,fav,entry,entry_LL,1,0,1,-1.0,-100.0,5.9447,0.0,1
australian open,Australian Open,year,2025,2025,2025,,fav,entry,entry_MD,102,78,24,5.75,5.6373,4.4119,76.4706,102
us open,US Open,year,2025,2025,2025,,dog,entry,entry_MD,100,35,65,2.44,2.44,0.4053,35.0,100
us open,US Open,year,2025,2025,2025,,fav,entry,entry_MD,100,65,35,-12.32,-12.32,-9.4202,65.0,100
wimbledon,Wimbledon,year,2025,2025,2025,,fav,entry,entry_MD,98,64,34,-8.76,-8.9388,-6.7861,65.3061,98
wimbledon,Wimbledon,year,2025,2025,2025,,dog,seed,seed_unseeded,97,36,61,27.5,28.3505,20.9768,37.1134,97
french open,French Open,year,2025,2025,2025,,dog,seed,seed_unseeded,96,26,70,12.29,12.8021,9.0719,27.0833,96
french open,French Open,year,2025,2025,2025,,fav,entry,entry_MD,96,73,23,3.13,3.2604,2.5426,76.0417,96
australian open,Australian Open,year,2025,2025,2025,,dog,seed,seed_unseeded,93,23,70,-23.16,-24.9032,-19.528,24.7312,93
us open,US Open,year,2025,2025,2025,,dog,seed,seed_unseeded,88,29,59,0.34,0.3864,-0.4402,32.9545,88
shanghai masters,Shanghai Masters,year,2025,2025,2025,,dog,entry,entry_MD,77,33,44,11.44,14.8571,8.9036,42.8571,77
shanghai masters,Shanghai Masters,year,2025,2025,2025,,fav,entry,entry_MD,77,44,33,-10.51,-13.6494,-9.7535,57.1429,77
western southern financial group masters,Western & Southern Financial Group Masters,year,2025,2025,2025,,dog,entry,entry_MD,77,27,50,4.32,5.6104,2.2494,35.0649,77
western southern financial group masters,Western & Southern Financial Group Masters,year,2025,2025,2025,,fav,entry,entry_MD,77,50,27,0.58,0.7532,0.611,64.9351,77
australian open,Australian Open,year,2025,2025,2025,,dog,entry,entry_MD,75,18,57,-24.44,-32.5867,-25.0982,24.0,75
bnp paribas open,BNP Paribas Open,year,2025,2025,2025,,fav,entry,entry_MD,74,54,20,11.64,15.7297,11.2632,72.973,74
wimbledon,Wimbledon,year,2025,2025,2025,,dog,entry,entry_MD,74,26,48,16.0,21.6216,13.5451,35.1351,74
miami open,Miami Open,year,2025,2025,2025,,fav,entry,entry_MD,71,48,23,2.39,3.3662,2.4393,67.6056,71
internazionali bnl d italia,Internazionali BNL d'Italia,year,2025,2025,2025,,fav,entry,entry_MD,69,48,21,-1.89,-2.7391,-1.8346,69.5652,69
mutua madrid open,Mutua Madrid Open,year,2025,2025,2025,,fav,entry,entry_MD,69,44,25,-3.01,-4.3623,-2.9659,63.7681,69
shanghai masters,Shanghai Masters,year,2025,2025,2025,,dog,seed,seed_unseeded,68,29,39,11.44,16.8235,10.7965,42.6471,68
canadian open,Canadian Open,year,2025,2025,2025,,fav,entry,entry_MD,67,48,19,4.7,7.0149,4.9214,71.6418,67
french open,French Open,year,2025,2025,2025,,dog,entry,entry_MD,67,16,51,-2.18,-3.2537,-4.2197,23.8806,67
western southern financial group masters,Western & Southern Financial Group Masters,year,2025,2025,2025,,dog,seed,seed_unseeded,67,27,40,14.32,21.3731,13.8769,40.2985,67
miami open,Miami Open,year,2025,2025,2025,,dog,seed,seed_unseeded,66,24,42,20.23,30.6515,20.1777,36.3636,66
internazionali bnl d italia,Internazionali BNL d'Italia,year,2025,2025,2025,,dog,seed,seed_unseeded,65,20,45,-4.97,-7.6462,-6.1363,30.7692,65
mutua madrid open,Mutua Madrid Open,year,2025,2025,2025,,dog,seed,seed_unseeded,62,25,37,7.5,12.0968,7.218,40.3226,62
bnp paribas open,BNP Paribas Open,year,2025,2025,2025,,dog,seed,seed_unseeded,58,15,43,-13.24,-22.8276,-16.0221,25.8621,58
bnp paribas open,BNP Paribas Open,year,2025,2025,2025,,dog,entry,entry_MD,57,14,43,-18.69,-32.7895,-23.6817,24.5614,57
mutua madrid open,Mutua Madrid Open,year,2025,2025,2025,,dog,entry,entry_MD,54,23,31,7.06,13.0741,6.1273,42.5926,54
miami open,Miami Open,year,2025,2025,2025,,dog,entry,entry_MD,53,17,36,7.79,14.6981,7.0806,32.0755,53
canadian open,Canadian Open,year,2025,2025,2025,,dog,entry,entry_MD,49,14,35,-11.85,-24.1837,-17.4216,28.5714,49
canadian open,Canadian Open,year,2025,2025,2025,,dog,seed,seed_unseeded,49,13,36,-14.4,-29.3878,-19.3158,26.5306,49
internazionali bnl d italia,Internazionali BNL d'Italia,year,2025,2025,2025,,dog,entry,entry_MD,49,13,36,-11.35,-23.1633,-16.7887,26.5306,49
wimbledon,Wimbledon,year,2025,2025,2025,,fav,seed,seed_unseeded,48,28,20,-3.35,-6.9792,-4.1531,58.3333,48
monte carlo masters,Monte Carlo Masters,year,2025,2025,2025,,fav,entry,entry_MD,47,30,17,-0.75,-1.5957,-0.8783,63.8298,47
french open,French Open,year,2025,2025,2025,,fav,seed,seed_unseeded,43,31,12,5.17,12.0233,7.2337,72.093,43
monte carlo masters,Monte Carlo Masters,year,2025,2025,2025,,dog,seed,seed_unseeded,43,17,26,0.27,0.6279,-0.8075,39.5349,43
australian open,Australian Open,year,2025,2025,2025,,fav,seed,seed_unseeded,41,30,11,6.79,16.561,9.7191,73.1707,41
monte carlo masters,Monte Carlo Masters,year,2025,2025,2025,,dog,entry,entry_MD,39,16,23,-1.3,-3.3333,-4.6567,41.0256,39
citi open,Citi Open,year,2025,2025,2025,,fav,entry,entry_MD,35,24,11,0.76,2.1714,1.2827,68.5714,35
us open,US Open,year,2025,2025,2025,,fav,seed,seed_unseeded,35,17,18,-7.41,-21.1714,-11.2299,48.5714,35
miami open,Miami Open,year,2025,2025,2025,,fav,seed,seed_unseeded,33,20,13,2.05,6.2121,3.4295,60.6061,33
salem open at wake forest university,Winston-Salem Open at Wake Forest University,year,2025,2025,2025,,dog,entry,entry_MD,33,11,22,-9.62,-29.1515,-18.3065,33.3333,33
salem open at wake forest university,Winston-Salem Open at Wake Forest University,year,2025,2025,2025,,fav,entry,entry_MD,33,22,11,6.45,19.5455,10.3551,66.6667,33
shanghai masters,Shanghai Masters,year,2025,2025,2025,,fav,seed,seed_unseeded,33,18,15,-1.89,-5.7273,-2.8245,54.5455,33
citi open,Citi Open,year,2025,2025,2025,,dog,seed,seed_unseeded,32,10,22,-4.43,-13.8438,-8.5314,31.25,32
mutua madrid open,Mutua Madrid Open,year,2025,2025,2025,,fav,seed,seed_unseeded,31,15,16,-6.13,-19.7742,-9.8679,48.3871,31
western southern financial group masters,Western & Southern Financial Group Masters,year,2025,2025,2025,,fav,seed,seed_unseeded,31,16,15,-0.01,-0.0323,0.1649,51.6129,31
halle open,Halle Open,year,2025,2025,2025,,fav,entry,entry_MD,30,20,10,0.66,2.2,1.2229,66.6667,30
internazionali bnl d italia,Internazionali BNL d'Italia,year,2025,2025,2025,,fav,seed,seed_unseeded,30,17,13,0.17,0.5667,0.4677,56.6667,30
halle open,Halle Open,year,2025,2025,2025,,dog,seed,seed_unseeded,29,9,20,-4.77,-16.4483,-9.5414,31.0345,29
bnp paribas open,BNP Paribas Open,year,2025,2025,2025,,fav,seed,seed_unseeded,28,19,9,4.33,15.4643,7.6562,67.8571,28
us open,US Open,year,2025,2025,2025,,fav,seed,seed_17_32,28,21,7,1.14,4.0714,0.5999,75.0,28
bmw open,BMW Open,year,2025,2025,2025,,fav,entry,entry_MD,27,18,9,-2.15,-7.963,-3.6426,66.6667,27
dubai tennis championships,Dubai Tennis Championships,year,2025,2025,2025,,dog,seed,seed_unseeded,27,8,19,1.37,5.0741,0.8957,29.6296,27
queen s club championships,Queen's Club Championships,year,2025,2025,2025,,dog,seed,seed_unseeded,27,12,15,6.35,23.5185,9.6325,44.4444,27
japan open tennis championships,Japan Open Tennis Championships,year,2025,2025,2025,,dog,entry,entry_MD,26,9,17,-4.45,-17.1154,-11.3627,34.6154,26
japan open tennis championships,Japan Open Tennis Championships,year,2025,2025,2025,,fav,entry,entry_MD,26,17,9,-1.74,-6.6923,-2.9755,65.3846,26
qatar exxon mobil open,Qatar Exxon Mobil Open,year,2025,2025,2025,,dog,seed,seed_unseeded,26,5,21,-12.21,-46.9615,-23.3383,19.2308,26
qatar exxon mobil open,Qatar Exxon Mobil Open,year,2025,2025,2025,,fav,entry,entry_MD,26,19,7,1.09,4.1923,2.0781,73.0769,26
salem open at wake forest university,Winston-Salem Open at Wake Forest University,year,2025,2025,2025,,dog,seed,seed_unseeded,26,9,17,-5.79,-22.2692,-11.874,34.6154,26
abn amro world tennis tournament,ABN AMRO World Tennis Tournament,year,2025,2025,2025,,dog,seed,seed_unseeded,25,6,19,-5.68,-22.72,-11.8899,24.0,25
