tournament_key,tournament_display,window_type,years,start_year,end_year,target_season_year,segment_family,segment_type,n_matches,wins,losses,win_rate_pct_raw,win_rate_pct_shrunk,r1_matches,r1_wins,r1_win_rate_pct_raw,max_round,max_round_order,n
sydney,Sydney,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_3_4,6,4,2,66.6667,65.5901,0,0,,SF,8,6
zhuhai,Zhuhai,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_Q,6,2,4,33.3333,38.6399,4,2,50.0,R16,6,6
zhuhai,Zhuhai,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_1_2,6,5,1,83.3333,74.9933,0,0,,F,9,6
adelaide,Adelaide,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_Q,5,1,4,20.0,36.1855,4,1,25.0,R16,6,5
adelaide,Adelaide,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_WC,5,2,3,40.0,40.0,3,1,33.3333,QF,7,5
adelaide,Adelaide,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_3_4,5,3,2,60.0,64.2137,0,0,,SF,8,5
banja luka,Banja Luka,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_WC,5,2,3,40.0,40.0,3,1,33.3333,QF,7,5
barcelona,Barcelona,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_LL,5,0,5,0.0,26.313,4,0,0.0,R32,5,5
basel,Basel,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_LL,5,2,3,40.0,34.313,3,1,33.3333,QF,7,5
doha,Doha,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_LL,5,1,4,20.0,30.313,4,1,25.0,R16,6,5
florence,Florence,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_1_2,5,4,1,80.0,73.9931,0,0,,F,9,5
hong kong,Hong Kong,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_1_2,5,4,1,80.0,73.9931,0,0,,F,9,5
marrakech,Marrakech,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_PR,5,5,0,100.0,58.1818,1,1,100.0,F,9,5
melbourne,Melbourne,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_1_2,5,4,1,80.0,73.9931,0,0,,F,9,5
naples,Naples,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_3_4,5,4,1,80.0,68.2137,0,0,,F,9,5
pune,Pune,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_3_4,5,1,4,20.0,56.2137,0,0,,QF,7,5
queen s club,Queen's Club,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_LL,5,1,4,20.0,30.313,4,1,25.0,R16,6,5
s hertogenbosch,s Hertogenbosch,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_PR,5,3,2,60.0,50.1818,2,2,100.0,QF,7,5
s hertogenbosch,s Hertogenbosch,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_WC,5,0,5,0.0,32.0,5,0,0.0,R32,5,5
san diego,San Diego,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_Q,5,1,4,20.0,36.1855,4,1,25.0,R16,6,5
san diego,San Diego,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_1_2,5,3,2,60.0,69.9931,0,0,,SF,8,5
san diego,San Diego,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_3_4,5,3,2,60.0,64.2137,0,0,,F,9,5
santiago,Santiago,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_SE,5,5,0,100.0,60.0,1,1,100.0,F,9,5
seoul,Seoul,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_Q,5,1,4,20.0,36.1855,4,1,25.0,R16,6,5
stuttgart,Stuttgart,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_PR,5,4,1,80.0,54.1818,1,1,100.0,F,9,5
sydney,Sydney,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_Q,5,1,4,20.0,36.1855,4,1,25.0,R16,6,5
sydney,Sydney,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_1_2,5,4,1,80.0,73.9931,0,0,,F,9,5
tel aviv,Tel Aviv,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_5_8,5,1,4,20.0,52.0501,4,1,25.0,R16,6,5
zhuhai,Zhuhai,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_3_4,5,3,2,60.0,64.2137,0,0,,SF,8,5
adelaide,Adelaide,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_1_2,4,2,2,50.0,68.7428,0,0,,QF,7,4
adelaide 2,Adelaide-2,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_1_2,4,0,4,0.0,60.4095,0,0,,R16,6,4
almaty,Almaty,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_1_2,4,2,2,50.0,68.7428,0,0,,QF,7,4
antwerp,Antwerp,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_PR,4,3,1,75.0,52.2727,1,1,100.0,SF,8,4
astana,Astana,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_LL,4,2,2,50.0,35.7427,2,2,100.0,R16,6,4
atlanta,Atlanta,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_SE,4,1,3,25.0,45.8333,3,1,33.3333,R16,6,4
banja luka,Banja Luka,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_3_4,4,2,2,50.0,62.7226,0,0,,SF,8,4
basel,Basel,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_PR,4,2,2,50.0,48.1061,2,1,50.0,QF,7,4
basel,Basel,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_SE,4,1,3,25.0,45.8333,3,1,33.3333,R16,6,4
beijing,Beijing,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_LL,4,1,3,25.0,31.576,3,1,33.3333,R16,6,4
belgrade,Belgrade,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_PR,4,2,2,50.0,48.1061,2,2,100.0,R16,6,4
brisbane,Brisbane,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_5_8,4,0,4,0.0,50.0521,4,0,0.0,R32,5,4
bucharest,Bucharest,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_WC,4,2,2,50.0,41.6667,2,1,50.0,QF,7,4
bucharest,Bucharest,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_3_4,4,2,2,50.0,62.7226,0,0,,SF,8,4
davis cup finals f aus vs ita,Davis Cup Finals F: AUS vs ITA,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals f aus vs ita,Davis Cup Finals F: AUS vs ITA,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals f can vs aus,Davis Cup Finals F: CAN vs AUS,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals f can vs aus,Davis Cup Finals F: CAN vs AUS,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals f ita vs ned,Davis Cup Finals F: ITA vs NED,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals f ita vs ned,Davis Cup Finals F: ITA vs NED,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals qf aus vs ned,Davis Cup Finals QF: AUS vs NED,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals qf aus vs ned,Davis Cup Finals QF: AUS vs NED,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals qf can vs fin,Davis Cup Finals QF: CAN vs FIN,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals qf can vs fin,Davis Cup Finals QF: CAN vs FIN,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals qf cro vs esp,Davis Cup Finals QF: CRO vs ESP,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals qf cro vs esp,Davis Cup Finals QF: CRO vs ESP,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals qf cze vs aus,Davis Cup Finals QF: CZE vs AUS,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals qf cze vs aus,Davis Cup Finals QF: CZE vs AUS,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals qf ita vs arg,Davis Cup Finals QF: ITA vs ARG,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals qf ita vs arg,Davis Cup Finals QF: ITA vs ARG,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals qf ita vs ned,Davis Cup Finals QF: ITA vs NED,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals qf ita vs ned,Davis Cup Finals QF: ITA vs NED,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals qf ita vs usa,Davis Cup Finals QF: ITA vs USA,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals qf ita vs usa,Davis Cup Finals QF: ITA vs USA,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals qf ned vs esp,Davis Cup Finals QF: NED vs ESP,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals qf ned vs esp,Davis Cup Finals QF: NED vs ESP,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals qf srb vs gbr,Davis Cup Finals QF: SRB vs GBR,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals qf srb vs gbr,Davis Cup Finals QF: SRB vs GBR,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals qf usa vs aus,Davis Cup Finals QF: USA vs AUS,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals qf usa vs aus,Davis Cup Finals QF: USA vs AUS,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals rr arg vs cro,Davis Cup Finals RR: ARG vs CRO,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals rr arg vs cro,Davis Cup Finals RR: ARG vs CRO,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals rr arg vs swe,Davis Cup Finals RR: ARG vs SWE,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals rr arg vs swe,Davis Cup Finals RR: ARG vs SWE,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals rr aus vs bel,Davis Cup Finals RR: AUS vs BEL,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals rr aus vs bel,Davis Cup Finals RR: AUS vs BEL,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals rr aus vs cze,Davis Cup Finals RR: AUS vs CZE,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals rr aus vs cze,Davis Cup Finals RR: AUS vs CZE,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals rr aus vs esp,Davis Cup Finals RR: AUS vs ESP,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals rr aus vs esp,Davis Cup Finals RR: AUS vs ESP,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals rr aus vs gbr,Davis Cup Finals RR: AUS vs GBR,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals rr aus vs gbr,Davis Cup Finals RR: AUS vs GBR,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals rr aus vs sui,Davis Cup Finals RR: AUS vs SUI,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals rr aus vs sui,Davis Cup Finals RR: AUS vs SUI,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals rr bel vs bra,Davis Cup Finals RR: BEL vs BRA,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals rr bel vs bra,Davis Cup Finals RR: BEL vs BRA,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals rr can vs arg,Davis Cup Finals RR: CAN vs ARG,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals rr can vs arg,Davis Cup Finals RR: CAN vs ARG,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals rr can vs chi,Davis Cup Finals RR: CAN vs CHI,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals rr can vs chi,Davis Cup Finals RR: CAN vs CHI,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals rr can vs fin,Davis Cup Finals RR: CAN vs FIN,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals rr can vs fin,Davis Cup Finals RR: CAN vs FIN,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals rr can vs gbr,Davis Cup Finals RR: CAN vs GBR,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals rr can vs gbr,Davis Cup Finals RR: CAN vs GBR,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals rr can vs ita,Davis Cup Finals RR: CAN vs ITA,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals rr can vs ita,Davis Cup Finals RR: CAN vs ITA,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals rr can vs swe,Davis Cup Finals RR: CAN vs SWE,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals rr can vs swe,Davis Cup Finals RR: CAN vs SWE,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals rr cro vs fin,Davis Cup Finals RR: CRO vs FIN,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals rr cro vs fin,Davis Cup Finals RR: CRO vs FIN,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals rr cro vs ned,Davis Cup Finals RR: CRO vs NED,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals rr cro vs ned,Davis Cup Finals RR: CRO vs NED,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals rr cro vs swe,Davis Cup Finals RR: CRO vs SWE,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals rr cro vs swe,Davis Cup Finals RR: CRO vs SWE,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals rr cro vs usa,Davis Cup Finals RR: CRO vs USA,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals rr cro vs usa,Davis Cup Finals RR: CRO vs USA,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals rr cze vs esp,Davis Cup Finals RR: CZE vs ESP,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals rr cze vs esp,Davis Cup Finals RR: CZE vs ESP,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals rr cze vs fra,Davis Cup Finals RR: CZE vs FRA,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals rr cze vs fra,Davis Cup Finals RR: CZE vs FRA,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals rr cze vs kor,Davis Cup Finals RR: CZE vs KOR,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals rr cze vs kor,Davis Cup Finals RR: CZE vs KOR,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals rr esp vs can,Davis Cup Finals RR: ESP vs CAN,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals rr esp vs can,Davis Cup Finals RR: ESP vs CAN,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals rr esp vs cze,Davis Cup Finals RR: ESP vs CZE,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals rr esp vs cze,Davis Cup Finals RR: ESP vs CZE,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals rr fin vs arg,Davis Cup Finals RR: FIN vs ARG,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals rr fin vs arg,Davis Cup Finals RR: FIN vs ARG,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals rr fin vs gbr,Davis Cup Finals RR: FIN vs GBR,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals rr fin vs gbr,Davis Cup Finals RR: FIN vs GBR,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals rr fra vs aus,Davis Cup Finals RR: FRA vs AUS,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals rr fra vs aus,Davis Cup Finals RR: FRA vs AUS,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals rr fra vs bel,Davis Cup Finals RR: FRA vs BEL,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals rr fra vs bel,Davis Cup Finals RR: FRA vs BEL,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals rr fra vs esp,Davis Cup Finals RR: FRA vs ESP,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals rr fra vs esp,Davis Cup Finals RR: FRA vs ESP,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals rr fra vs ger,Davis Cup Finals RR: FRA vs GER,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals rr fra vs ger,Davis Cup Finals RR: FRA vs GER,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals rr fra vs sui,Davis Cup Finals RR: FRA vs SUI,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals rr fra vs sui,Davis Cup Finals RR: FRA vs SUI,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals rr gbr vs arg,Davis Cup Finals RR: GBR vs ARG,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals rr gbr vs arg,Davis Cup Finals RR: GBR vs ARG,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals rr gbr vs fra,Davis Cup Finals RR: GBR vs FRA,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals rr gbr vs fra,Davis Cup Finals RR: GBR vs FRA,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals rr gbr vs kaz,Davis Cup Finals RR: GBR vs KAZ,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals rr gbr vs kaz,Davis Cup Finals RR: GBR vs KAZ,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals rr gbr vs ned,Davis Cup Finals RR: GBR vs NED,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals rr gbr vs ned,Davis Cup Finals RR: GBR vs NED,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals rr gbr vs sui,Davis Cup Finals RR: GBR vs SUI,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals rr gbr vs sui,Davis Cup Finals RR: GBR vs SUI,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals rr ger vs aus,Davis Cup Finals RR: GER vs AUS,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals rr ger vs aus,Davis Cup Finals RR: GER vs AUS,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals rr ger vs bel,Davis Cup Finals RR: GER vs BEL,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals rr ger vs bel,Davis Cup Finals RR: GER vs BEL,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals rr ger vs chi,Davis Cup Finals RR: GER vs CHI,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals rr ger vs chi,Davis Cup Finals RR: GER vs CHI,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals rr ger vs svk,Davis Cup Finals RR: GER vs SVK,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals rr ger vs svk,Davis Cup Finals RR: GER vs SVK,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals rr ger vs usa,Davis Cup Finals RR: GER vs USA,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals rr ger vs usa,Davis Cup Finals RR: GER vs USA,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals rr ita vs arg,Davis Cup Finals RR: ITA vs ARG,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals rr ita vs arg,Davis Cup Finals RR: ITA vs ARG,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals rr ita vs bel,Davis Cup Finals RR: ITA vs BEL,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals rr ita vs bel,Davis Cup Finals RR: ITA vs BEL,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
davis cup finals rr ita vs bra,Davis Cup Finals RR: ITA vs BRA,prior_editions,prior_to_2025,2022,2024,2025,entry,entry_MD,4,2,2,50.0,51.9808,0,0,,BR,1,4
davis cup finals rr ita vs bra,Davis Cup Finals RR: ITA vs BRA,prior_editions,prior_to_2025,2022,2024,2025,seed,seed_unseeded,4,2,2,50.0,44.6576,0,0,,BR,1,4
