date,tournament,winner_id,loser_id,winner_name,loser_name,winner_rank,loser_rank,winner_points,loser_points,join_method
2024-05-14,Internazionali BNL d'Italia,26473,52721,Hubert Hurkacz,Sebastian Baez,9,19,3730,1960,surname
2024-05-14,Internazionali BNL d'Italia,26496,14609,Zhuo Zhang,Thiago Moura Monteiro,56,106,868,590,surname
2024-05-14,Internazionali BNL d'Italia,27482,28108,Nicolas Jarry,Alexandre Muller,24,109,1675,577,surname
2024-05-14,Internazionali BNL d'Italia,29932,11953,Taylor Harry Fritz,Grigor Dimitrov,13,10,2870,3605,surname
2024-05-14,Internazionali BNL d'Italia,30087,25543,Alejandro Tabilo,Karen Khachanov,32,18,1320,2000,surname
2024-05-14,Internazionali BNL d'Italia,30470,39309,Stefanos Tsitsipas,Alex De Minaur,8,11,3860,3435,surname
2024-05-14,Internazionali BNL d'Italia,49583,22807,Vinay Kumar T,Daniil Medvedev,,,,,miss
2024-05-15,Internazionali BNL d'Italia,24008,29932,Alexander Zverev,Taylor Harry Fritz,5,13,5435,2870,surname
2024-05-15,Internazionali BNL d'Italia,30087,26496,Alejandro Tabilo,Zhuo Zhang,32,56,1320,868,surname
2024-05-16,Internazionali BNL d'Italia,27482,30470,Nicolas Jarry,Stefanos Tsitsipas,24,8,1675,3860,surname
2024-05-16,Internazionali BNL d'Italia,49583,26473,Vinay Kumar T,Hubert Hurkacz,,,,,miss
2024-05-17,Internazionali BNL d'Italia,24008,30087,Alexander Zverev,Alejandro Tabilo,5,32,5435,1320,surname
2024-05-17,Internazionali BNL d'Italia,27482,49583,Nicolas Jarry,Vinay Kumar T,,,,,miss
2024-05-19,Geneva Open,21506,29732,Roberto Carballes Baena,Daniel Altmaier,62,83,811,702,surname
2024-05-19,Geneva Open,52721,26922,Sebastian Baez,Sumit Nagal,20,94,1985,646,surname
2024-05-19,Internazionali BNL d'Italia,24008,27482,Alexander Zverev,Nicolas Jarry,5,24,5435,1675,surname
2024-05-19,Lyon Open,28108,674,Alexandre Muller,Richard Gasquet,90,124,656,515,surname
2024-05-19,Lyon Open,28267,18094,Aleksandar Vukic,Mackenzie Mcdonald,93,74,647,735,surname
2024-05-20,Geneva Open,27547,58149,Sebastian Ofner,Rinky Hijikata,45,78,1010,723,surname
2024-05-20,Geneva Open,37105,18736,Emil Ruusuvuori,Marcos Giron,66,48,768,1000,surname
2024-05-20,Geneva Open,64891,52140,Alexander Shevchenko,Fabian Marozsan,61,41,825,1083,surname
2024-05-20,Geneva Open,67546,18524,Flavio Cobolli,Aslan Karatsev,56,82,860,705,surname
2024-05-20,Lyon Open,28170,9305,Arthur Rinderknech,Daniel Evans,73,60,739,831,surname
2024-05-20,Lyon Open,34298,38273,Dominik Koepfer,Javier Barranco Cosano,67,254,767,233,surname
2024-05-20,Lyon Open,37532,41484,Tomas Martin Etcheverry,Nikolas Sanchez-Izquierdo,29,260,1410,221,surname
2024-05-20,Lyon Open,45553,23100,Pavel Kotov,Pedro Cachin,57,106,849,597,surname
2024-05-21,Geneva Open,14856,1075,Yannick Hanfmann,Andy Murray,85,75,682,728,surname
2024-05-21,Geneva Open,33284,11226,Nicolas Moreno De Alboran,David Goffin,140,115,462,550,surname
2024-05-21,Geneva Open,33502,18720,Denis Shapovalov,Federico Coria,123,69,515,761,surname
2024-05-21,Geneva Open,33860,26381,Tallon Griekspoor,Christopher Eubanks,27,43,1605,1038,surname
2024-05-21,Geneva Open,58327,63017,Tomas Machac,Jack Draper,44,35,1029,1166,surname
2024-05-21,Geneva Open,67546,87562,Flavio Cobolli,Ben Shelton,56,15,860,2500,surname
2024-05-21,Geneva Open,92985,39152,Alex Michelsen,Aleksandar Kovacevic,65,88,795,668,surname
2024-05-21,Lyon Open,21668,31392,Juan Pablo Boada G.,Lorenzo Sonego,117,50,541,991,surname
2024-05-21,Lyon Open,24225,14959,Yoshihito Nishioka,Sebastian Fanselow,72,316,741,166,surname
2024-05-21,Lyon Open,24245,28267,Alexander Bublik,Aleksandar Vukic,19,93,2020,647,surname
2024-05-21,Lyon Open,36858,5829,Thiago Seyboth Wild,Pablo Martinez,58,49,837,995,surname
2024-05-21,Lyon Open,45553,28108,Pavel Kotov,Alexandre Muller,57,90,849,656,surname
2024-05-21,Lyon Open,46747,26845,Hugo Gaston,Daniel Elahi Galan,104,105,610,606,surname
2024-05-21,Lyon Open,76127,20648,Luciano Darderi,Taro Daniel,47,81,1002,713,surname
2024-05-22,Geneva Open,33648,27547,Casper Ruud,Sebastian Ofner,7,45,4185,1010,surname
2024-05-22,Geneva Open,52721,21506,Sebastian Baez,Roberto Carballes Baena,20,62,1985,811,surname
2024-05-22,Geneva Open,58327,33284,Tomas Machac,Nicolas Moreno De Alboran,44,140,1029,462,surname
2024-05-22,Geneva Open,5992,14856,Novak Djokovic,Yannick Hanfmann,1,85,9860,682,surname
2024-05-22,Geneva Open,92985,29932,Alex Michelsen,Taylor Harry Fritz,65,12,795,3025,surname
2024-05-22,Lyon Open,28170,24232,Arthur Rinderknech,Alejandro Pascacio F.,73,26,739,1615,surname
2024-05-22,Lyon Open,34298,38911,Dominik Koepfer,Ugo Humbert,67,17,767,2285,surname
2024-05-22,Lyon Open,46747,52279,Hugo Gaston,Francisco Cerundolo,104,23,610,1740,surname
2024-05-22,Lyon Open,76127,7806,Luciano Darderi,Adrian Mannarino,47,22,1002,1865,surname
2024-05-23,Geneva Open,33648,52721,Casper Ruud,Sebastian Baez,7,20,4185,1985,surname
2024-05-23,Geneva Open,33860,33502,Tallon Griekspoor,Denis Shapovalov,27,123,1605,515,surname
2024-05-23,Geneva Open,58327,92985,Tomas Machac,Alex Michelsen,44,65,1029,795,surname
2024-05-23,Geneva Open,5992,33860,Novak Djokovic,Tallon Griekspoor,1,27,9860,1605,surname
2024-05-23,Geneva Open,67546,64891,Flavio Cobolli,Alexander Shevchenko,56,61,860,825,surname
2024-05-23,Lyon Open,21668,46747,Juan Pablo Boada G.,Hugo Gaston,117,104,541,610,surname
2024-05-23,Lyon Open,24245,45553,Alexander Bublik,Pavel Kotov,19,57,2020,849,surname
2024-05-23,Lyon Open,37532,34298,Tomas Martin Etcheverry,Dominik Koepfer,29,67,1410,767,surname
2024-05-24,Geneva Open,58327,5992,Tomas Machac,Novak Djokovic,44,1,1029,9860,surname
2024-05-24,Lyon Open,21668,24245,Juan Pablo Boada G.,Alexander Bublik,117,19,541,2020,surname
2024-05-24,Lyon Open,37532,76127,Tomas Martin Etcheverry,Luciano Darderi,29,47,1410,1002,surname
2024-05-25,Geneva Open,33648,58327,Casper Ruud,Tomas Machac,7,44,4185,1029,surname
2024-05-25,Geneva Open,33648,67546,Casper Ruud,Flavio Cobolli,7,56,4185,860,surname
2024-05-25,Lyon Open,21668,37532,Juan Pablo Boada G.,Tomas Martin Etcheverry,117,29,541,1410,surname
2024-05-26,French Open,1092,1075,Stan Wawrinka,Andy Murray,98,75,628,728,surname
2024-05-26,French Open,11953,39152,Grigor Dimitrov,Aleksandar Kovacevic,10,87,3555,681,surname
2024-05-26,French Open,23640,22433,Maximilian Marterer,Jordan Thompson,101,36,622,1156,surname
2024-05-26,French Open,26473,73742,Hubert Hurkacz,Shintaro Mochizuki,8,162,3885,366,surname
2024-05-26,French Open,26496,28267,Zhuo Zhang,Aleksandar Vukic,44,89,1056,672,surname
2024-05-26,French Open,27547,67535,Sebastian Ofner,Terence Atmane,45,121,1038,525,surname
2024-05-26,French Open,28108,71221,Alexandre Muller,Luca Nardi,90,72,670,748,surname
2024-05-26,French Open,29372,20648,Andrey Rublev,Taro Daniel,6,80,4700,715,surname
2024-05-26,French Open,29732,24084,Daniel Altmaier,Laslo Djere,83,52,702,960,surname
2024-05-26,French Open,31392,38911,Lorenzo Sonego,Ugo Humbert,49,16,991,2285,surname
2024-05-26,French Open,36263,27482,Corentin Moutet,Nicolas Jarry,79,19,720,2075,surname
2024-05-26,French Open,37741,30087,Zizou Bergs,Alejandro Tabilo,104,24,611,1645,surname
2024-05-26,French Open,42451,60140,Sebastian Korda,Harold Mayot,28,122,1565,522,surname
2024-05-26,French Open,52140,9043,Fabian Marozsan,Mikhail Kukushkin,43,136,1083,492,surname
2024-05-26,French Open,56846,33284,Brandon Nakashima,Nicolas Moreno De Alboran,84,130,700,497,surname
2024-05-26,French Open,5829,52394,Pablo Martinez,Thiago Agustin Tirante,48,109,995,580,surname
2024-05-26,French Open,59166,63017,Jesper De Jong,Jack Draper,176,39,344,1131,surname
2024-05-26,French Open,674,25165,Richard Gasquet,Borna Coric,124,73,515,744,surname
2024-05-26,French Open,68074,46722,Carlos Alcaraz,Jeff Wolf,3,107,7300,585,surname
2024-05-26,French Open,8806,68627,Kei Nishikori,Gabriel Diallo,350,166,143,360,surname
2024-05-27,French Open,12190,28900,Dusan Lajovic,Roman Safiullin,61,42,831,1087,surname
2024-05-27,French Open,13048,18736,Jozef Kovalik,Marcos Giron,145,50,427,990,surname
2024-05-27,French Open,22807,34298,Daniil Medvedev,Dominik Koepfer,5,65,6295,807,surname
2024-05-27,French Open,24008,677,Alexander Zverev,Rafael Nadal,4,275,6305,205,surname
2024-05-27,French Open,24232,72578,Alejandro Pascacio F.,Mattia Bellucci,26,173,1630,349,surname
2024-05-27,French Open,25543,26922,Karen Khachanov,Sumit Nagal,18,95,2090,635,surname
2024-05-27,French Open,30470,13674,Stefanos Tsitsipas,Marton Fucsovics,9,54,3700,922,surname
2024-05-27,French Open,31834,37105,Si Wook Kwon,Emil Ruusuvuori,494,67,85,783,surname
2024-05-27,French Open,33502,82371,Denis Shapovalov,Luca Van Assche,118,103,540,613,surname
2024-05-27,French Open,34337,14609,Miomir Kecmanovic,Thiago Moura Monteiro,57,86,880,685,surname
2024-05-27,French Open,40434,24225,Felix Auger Aliassime,Yoshihito Nishioka,21,70,1885,766,surname
2024-05-27,French Open,4067,24249,Fabio Fognini,Botic Van De Zandschulp,93,102,648,618,surname
2024-05-27,French Open,45553,27851,Pavel Kotov,Cameron Norrie,56,33,892,1230,surname
2024-05-27,French Open,47275,26381,Jannik Sinner,Christopher Eubanks,2,46,8770,1028,surname
2024-05-27,French Open,48013,28263,Henri Squire,Max Purcell,221,94,280,647,surname
2024-05-27,French Open,49583,23100,Vinay Kumar T,Pedro Cachin,,,,,miss
2024-05-27,French Open,51417,55252,Filip Misolic,Otto Virtanen,243,156,255,387,surname
2024-05-27,French Open,52279,14856,Francisco Cerundolo,Yannick Hanfmann,27,85,1590,697,surname
2024-05-27,French Open,52721,74899,Sebastian Baez,Gustavo Heide,20,174,1990,346,surname
2024-05-27,French Open,5917,36858,Gael Monfils,Thiago Seyboth Wild,37,58,1155,855,surname
2024-05-27,French Open,63572,26845,Lorenzo Musetti,Daniel Elahi Galan,30,106,1370,609,surname
2024-05-27,French Open,64891,18524,Alexander Shevchenko,Aslan Karatsev,59,82,855,705,surname
2024-05-27,French Open,73956,83135,Matteo Arnaldi,Arthur Fils,35,38,1165,1145,surname
2024-05-27,French Open,87562,46747,Ben Shelton,Hugo Gaston,15,88,2500,673,surname
2024-05-28,French Open,11226,21668,David Goffin,Juan Pablo Boada G.,115,66,543,786,surname
2024-05-28,French Open,14177,70705,Jan-Lennard Struff,Roman Andres Burruchaga,41,144,1090,431,surname
2024-05-28,French Open,21506,19474,Roberto Carballes Baena,Constant Lestienne,63,91,816,669,surname
2024-05-28,French Open,22432,34233,Thanasi Kokkinakis,Alexei Popyrin,100,51,623,961,surname
2024-05-28,French Open,24245,20654,Alexander Bublik,Gregoire Barrere,17,112,2110,575,surname
2024-05-28,French Open,28170,47752,Arthur Rinderknech,Adam Walton,69,96,772,635,surname
2024-05-28,French Open,29932,18720,Taylor Harry Fritz,Federico Coria,12,71,2980,761,surname
2024-05-28,French Open,33648,24232,Casper Ruud,Alejandro Pascacio F.,7,137,4425,490,surname
2024-05-28,French Open,33860,18094,Tallon Griekspoor,Mackenzie Mcdonald,25,74,1635,735,surname
2024-05-28,French Open,36519,36594,Alejandro Davidovich Fokina,Valentin Vacherot,32,116,1280,543,surname
2024-05-28,French Open,37532,70873,Tomas Martin Etcheverry,Arthur Cazaux,29,77,1550,725,surname
2024-05-28,French Open,39309,92985,Alex De Minaur,Alex Michelsen,11,60,3490,835,surname
2024-05-28,French Open,57769,7806,Giulio Zeppieri,Adrian Mannarino,148,22,420,1865,surname
2024-05-28,French Open,58327,31446,Tomas Machac,Nuno Borges,34,47,1185,1006,surname
2024-05-28,French Open,5992,14727,Novak Djokovic,Pierre-Hugues Herbert,1,142,9960,450,surname
2024-05-28,French Open,66828,14432,Mariano Navone,Pablo Carreno-Busta,31,1049,1339,11,surname
2024-05-28,French Open,67546,79060,Flavio Cobolli,Hamad Medjedovic,53,135,940,492,surname
2024-05-28,French Open,69471,9305,Holger Rune,Daniel Evans,13,62,2700,831,surname
2024-05-28,French Open,76127,58149,Luciano Darderi,Rinky Hijikata,40,78,1092,723,surname
2024-05-29,French Open,29372,5829,Andrey Rublev,Pablo Martinez,6,48,4700,995,surname
2024-05-29,French Open,30470,29732,Stefanos Tsitsipas,Daniel Altmaier,9,83,3700,702,surname
2024-05-29,French Open,45553,1092,Pavel Kotov,Stan Wawrinka,56,98,892,628,surname
2024-05-29,French Open,47275,674,Jannik Sinner,Richard Gasquet,2,124,8770,515,surname
2024-05-29,French Open,68074,59166,Carlos Alcaraz,Jesper De Jong,3,176,7300,344,surname
2024-05-30,French Open,11953,52140,Grigor Dimitrov,Fabian Marozsan,10,43,3555,1083,surname
2024-05-30,French Open,13048,25543,Jozef Kovalik,Karen Khachanov,145,18,427,2090,surname
2024-05-30,French Open,14177,24245,Jan-Lennard Struff,Alexander Bublik,41,17,1090,2110,surname
2024-05-30,French Open,22432,57769,Thanasi Kokkinakis,Giulio Zeppieri,100,148,623,420,surname
2024-05-30,French Open,24008,11226,Alexander Zverev,David Goffin,4,115,6305,543,surname
2024-05-30,French Open,26473,56846,Hubert Hurkacz,Brandon Nakashima,8,84,3885,700,surname
2024-05-30,French Open,26496,31392,Zhuo Zhang,Lorenzo Sonego,44,49,1056,991,surname
2024-05-30,French Open,27547,52721,Sebastian Ofner,Sebastian Baez,45,20,1038,1990,surname
2024-05-30,French Open,29932,12190,Taylor Harry Fritz,Dusan Lajovic,12,61,2980,831,surname
2024-05-30,French Open,33502,24232,Denis Shapovalov,Alejandro Pascacio F.,118,26,540,1630,surname
2024-05-30,French Open,33648,36519,Casper Ruud,Alejandro Davidovich Fokina,7,32,4425,1280,surname
2024-05-30,French Open,33860,76127,Tallon Griekspoor,Luciano Darderi,25,40,1635,1092,surname
2024-05-30,French Open,36263,64891,Corentin Moutet,Alexander Shevchenko,79,59,720,855,surname
2024-05-30,French Open,37741,23640,Zizou Bergs,Maximilian Marterer,104,101,611,622,surname
2024-05-30,French Open,40434,48013,Felix Auger Aliassime,Henri Squire,21,221,1885,280,surname
2024-05-30,French Open,42451,31834,Sebastian Korda,Si Wook Kwon,28,494,1565,85,surname
2024-05-30,French Open,49583,4067,Vinay Kumar T,Fabio Fognini,,,,,miss
2024-05-30,French Open,52279,51417,Francisco Cerundolo,Filip Misolic,27,243,1590,255,surname
2024-05-30,French Open,58327,66828,Tomas Machac,Mariano Navone,34,31,1185,1339,surname
2024-05-30,French Open,5992,21506,Novak Djokovic,Roberto Carballes Baena,1,63,9960,816,surname
2024-05-30,French Open,63572,5917,Lorenzo Musetti,Gael Monfils,30,37,1370,1155,surname
2024-05-30,French Open,69471,67546,Holger Rune,Flavio Cobolli,13,53,2700,940,surname
2024-05-30,French Open,73956,28108,Matteo Arnaldi,Alexandre Muller,35,90,1165,670,surname
2024-05-31,French Open,30470,26496,Stefanos Tsitsipas,Zhuo Zhang,9,44,3700,1056,surname
2024-05-31,French Open,36263,27547,Corentin Moutet,Sebastian Ofner,79,45,720,1038,surname
2024-05-31,French Open,47275,45553,Jannik Sinner,Pavel Kotov,2,56,8770,892,surname
2024-05-31,French Open,68074,42451,Carlos Alcaraz,Sebastian Korda,3,28,7300,1565,surname
2024-05-31,French Open,73956,29372,Matteo Arnaldi,Andrey Rublev,35,6,1165,4700,surname
2024-06-01,French Open,11953,37741,Grigor Dimitrov,Zizou Bergs,10,104,3555,611,surname
2024-06-01,French Open,22807,58327,Daniil Medvedev,Tomas Machac,5,34,6295,1185,surname
2024-06-01,French Open,24008,33860,Alexander Zverev,Tallon Griekspoor,4,25,6305,1635,surname
2024-06-01,French Open,26473,33502,Hubert Hurkacz,Denis Shapovalov,8,118,3885,540,surname
2024-06-01,French Open,29932,22432,Taylor Harry Fritz,Thanasi Kokkinakis,12,100,2980,623,surname
2024-06-01,French Open,33648,37532,Casper Ruud,Tomas Martin Etcheverry,7,29,4425,1550,surname
2024-06-01,French Open,39309,14177,Alex De Minaur,Jan-Lennard Struff,11,41,3490,1090,surname
2024-06-01,French Open,40434,87562,Felix Auger Aliassime,Ben Shelton,21,15,1885,2500,surname
2024-06-01,French Open,52279,49583,Francisco Cerundolo,Vinay Kumar T,,,,,miss
2024-06-01,French Open,5992,63572,Novak Djokovic,Lorenzo Musetti,1,30,9960,1370,surname
2024-06-01,French Open,69471,13048,Holger Rune,Jozef Kovalik,13,145,2700,427,surname
2024-06-02,French Open,11953,26473,Grigor Dimitrov,Hubert Hurkacz,10,8,3555,3885,surname
2024-06-02,French Open,30470,73956,Stefanos Tsitsipas,Matteo Arnaldi,9,35,3700,1165,surname
2024-06-02,French Open,47275,36263,Jannik Sinner,Corentin Moutet,2,79,8770,720,surname
2024-06-02,French Open,68074,40434,Carlos Alcaraz,Felix Auger Aliassime,3,21,7300,1885,surname
2024-06-03,French Open,24008,69471,Alexander Zverev,Holger Rune,4,13,6305,2700,surname
2024-06-03,French Open,33648,29932,Casper Ruud,Taylor Harry Fritz,7,12,4425,2980,surname
2024-06-03,French Open,39309,22807,Alex De Minaur,Daniil Medvedev,11,5,3490,6295,surname
2024-06-03,French Open,5992,52279,Novak Djokovic,Francisco Cerundolo,1,27,9960,1590,surname
2024-06-04,French Open,47275,11953,Jannik Sinner,Grigor Dimitrov,2,10,8770,3555,surname
2024-06-04,French Open,68074,30470,Carlos Alcaraz,Stefanos Tsitsipas,3,9,7300,3700,surname
2024-06-05,French Open,24008,39309,Alexander Zverev,Alex De Minaur,4,11,6305,3490,surname
2024-06-07,French Open,24008,33648,Alexander Zverev,Casper Ruud,4,7,6305,4425,surname
2024-06-07,French Open,68074,47275,Carlos Alcaraz,Jannik Sinner,3,2,7300,8770,surname
2024-06-09,French Open,68074,24008,Carlos Alcaraz,Alexander Zverev,3,4,7300,6305,surname
2024-07-15,European Open,23640,31834,Maximilian Marterer,Si Wook Kwon,108,349,587,145,surname
2024-07-15,European Open,24084,37741,Laslo Djere,Zizou Bergs,57,73,856,754,surname
2024-07-15,European Open,44595,34233,Ugo Blanchet,Alexei Popyrin,161,43,370,1071,surname
2024-07-15,European Open,5829,73956,Pablo Martinez,Matteo Arnaldi,49,39,974,1220,surname
2024-07-15,European Open,64891,48442,Alexander Shevchenko,Rudolf Molleker,56,197,860,309,surname
2024-07-15,European Open,67546,29732,Flavio Cobolli,Daniel Altmaier,48,71,1000,766,surname
2024-07-15,Nordea Open,27851,13048,Cameron Norrie,Jozef Kovalik,42,102,1125,607,surname
2024-07-15,Nordea Open,45553,24840,Pavel Kotov,Cristian Garin,60,106,821,590,surname
2024-07-15,Suisse Open Gstaad,14177,6691,Jan-Lennard Struff,Albert Ramos-Vinolas,37,97,1235,635,surname
2024-07-15,Suisse Open Gstaad,26153,20650,Juan Pablo Varillas,Dominic Thiem,162,133,367,473,surname
2024-07-15,Suisse Open Gstaad,26845,42971,Daniel Elahi Galan,Vit Kopriva,142,112,444,554,surname
2024-07-15,Suisse Open Gstaad,4067,59092,Fabio Fognini,Titouan Droguet,80,141,727,445,surname
2024-07-15,Suisse Open Gstaad,79064,20654,Leandro Riedi,Gregoire Barrere,134,131,473,475,surname
2024-07-16,European Open,12190,24232,Dusan Lajovic,Alejandro Pascacio F.,55,144,871,427,surname
2024-07-16,European Open,26496,36858,Zhuo Zhang,Thiago Seyboth Wild,34,72,1261,755,surname
2024-07-16,European Open,46747,24232,Hugo Gaston,Alejandro Pascacio F.,81,77,715,743,surname
2024-07-16,European Open,52721,34298,Sebastian Baez,Dominik Koepfer,19,62,2020,811,surname
2024-07-16,European Open,69471,52140,Holger Rune,Fabian Marozsan,17,45,2210,1031,surname
2024-07-16,Nordea Open,14609,18720,Thiago Moura Monteiro,Federico Coria,85,69,700,776,surname
2024-07-16,Nordea Open,17264,28108,Denis Yevseyev,Alexandre Muller,160,103,370,606,surname
2024-07-16,Nordea Open,21506,28900,Roberto Carballes Baena,Roman Safiullin,54,67,906,785,surname
2024-07-16,Nordea Open,26922,26218,Sumit Nagal,Elias Ymer,68,202,779,300,surname
2024-07-16,Nordea Open,31446,29457,Nuno Borges,Andrea Pellegrino,51,153,936,389,surname
2024-07-16,Nordea Open,47543,82371,Duje Ajdukovic,Luca Van Assche,130,104,478,601,surname
2024-07-16,Nordea Open,52394,83795,Thiago Agustin Tirante,Jaime Faria,121,170,508,349,surname
2024-07-16,Nordea Open,55257,20648,Timofey Skatov,Taro Daniel,223,90,265,676,surname
2024-07-16,Nordea Open,677,83696,Rafael Nadal,Leo Borg,261,461,215,91,surname
2024-07-16,Nordea Open,83794,42229,Henrique Rocha,Camilo Ugo Carabelli,182,96,329,645,surname
2024-07-16,Suisse Open Gstaad,24249,73196,Botic Van De Zandschulp,Dominic Stricker,87,175,687,340,surname
2024-07-16,Suisse Open Gstaad,25171,674,Quentin Halys,Richard Gasquet,192,132,312,474,surname
2024-07-16,Suisse Open Gstaad,29812,23100,Matteo Berrettini,Pedro Cachin,82,110,715,568,surname
2024-07-16,Suisse Open Gstaad,37085,1092,Lukas Klein,Stan Wawrinka,118,105,511,593,surname
2024-07-16,Suisse Open Gstaad,74899,20465,Gustavo Heide,Stefano Napolitano,178,125,334,497,surname
2024-07-16,Suisse Open Gstaad,79060,35297,Hamad Medjedovic,Marc-Andrea Huesler,122,226,506,262,surname
2024-07-17,European Open,24008,59166,Alexander Zverev,Jesper De Jong,4,114,7015,533,surname
2024-07-17,European Open,52279,23640,Francisco Cerundolo,Maximilian Marterer,33,108,1280,587,surname
2024-07-17,European Open,52721,12190,Sebastian Baez,Dusan Lajovic,19,55,2020,871,surname
2024-07-17,European Open,5829,44595,Pablo Martinez,Ugo Blanchet,49,161,974,370,surname
2024-07-17,European Open,76127,64891,Luciano Darderi,Alexander Shevchenko,35,56,1256,860,surname
2024-07-17,Nordea Open,14609,33648,Thiago Moura Monteiro,Casper Ruud,85,9,700,4030,surname
2024-07-17,Nordea Open,21506,17264,Roberto Carballes Baena,Denis Yevseyev,54,160,906,370,surname
2024-07-17,Nordea Open,47543,45553,Duje Ajdukovic,Pavel Kotov,130,60,478,821,surname
2024-07-17,Nordea Open,52394,29372,Thiago Agustin Tirante,Andrey Rublev,121,8,508,4070,surname
