tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2025-2795,Nonthaburi 2,Hard,32,C,O,20250106,18,KC56,,,Aslan Karatsev,R,185,RUS,31.34,229,254,BE69,4,,Yan Bai,R,185,CHN,35.63,479,89,7-5 2-6 7-6(2),3,R32,164,3,2,112,81,50,15,16,5,11,4,5,105,62,42,20,16,6,11
2025-2795,Nonthaburi 2,Hard,32,C,O,20250106,19,MI01,,,Hiroki Moriya,R,168,JPN,34226,384,125,G09C,5,,Marek Gengel,R,185,CZE,,385,123,5-1 RET,3,R32,23,0,0,14,10,8,4,3,0,0,0,2,18,9,5,3,3,0,2
2025-2795,Nonthaburi 2,Hard,32,C,O,20250106,20,DF92,,,Corentin Denolly,L,188,FRA,27587,397,119,SX90,6,,Fajing Sun,R,178,CHN,28.26,273,196,7-6(7) 4-6 6-4,3,R32,146,7,6,102,62,47,18,16,2,6,6,2,105,60,40,24,16,5,9
2025-2795,Nonthaburi 2,Hard,32,C,O,20250106,21,M0E1,,,Daniel Michalski,R,180,POL,24988,242,233,BU54,7,,Geoffrey Blancaneaux,R,180,FRA,26415,256,211,6-0 6-4,3,R32,103,3,0,57,29,23,13,8,5,6,2,1,55,35,17,8,8,4,9
2025-2795,Nonthaburi 2,Hard,32,C,O,20250106,22,C0HT,,,Murphy Cassone,R,188,USA,22393,244,227,BU70,8,,Remy Bertola,R,175,SUI,26352,212,274,6-4 6-1,3,R32,64,4,1,44,27,22,12,8,1,1,4,3,49,22,17,9,9,2,6
2025-2795,Nonthaburi 2,Hard,32,C,O,20250106,23,C0AJ,,,Jie Cui,R,183,CHN,26951,419,113,TB70,,,Wishaya Trongcharoenchaikul,R,,THA,29749,667,45,6-4 6-2,3,R32,73,2,0,46,31,28,9,9,0,0,6,2,60,40,28,6,9,1,4
2025-2795,Nonthaburi 2,Hard,32,C,O,20250106,24,DG80,,,Enrico Dalla Valle,R,196,ITA,,275,192,S0C2,,,Hikaru Shiraishi,R,168,JPN,,430,109,6-0 6-2,3,R32,69,4,3,40,27,21,9,7,1,1,0,2,53,29,16,7,7,6,11
2025-2795,Nonthaburi 2,Hard,32,C,O,20250106,25,I0B0,,,Andre Ilagan,L,173,USA,,346,142,PL64,,,Oleg Prihodko,R,180,UKR,,472,92,3-6 6-3 6-4,3,R32,93,2,3,74,51,43,13,14,1,2,13,5,81,49,37,19,14,4,6
2025-2795,Nonthaburi 2,Hard,32,C,O,20250106,26,J0D2,,,Maximus Jones,R,185,THA,20337,304,172,PD31,,,Benoit Paire,R,196,FRA,35666,429,102,6-7(3) 6-3 6-4,3,R32,118,5,1,85,50,38,22,15,4,6,3,7,94,56,39,22,16,6,11
2025-2795,Nonthaburi 2,Hard,32,C,O,20250106,27,N09U,,,Rio Noguchi,R,168,JPN,26026,241,234,C0DS,,,Thanapet Chanta,R,168,THA,25328,672,44,7-5 6-3,3,R32,97,3,0,65,46,33,10,11,4,6,2,1,78,52,29,11,10,5,9
2025-2795,Nonthaburi 2,Hard,32,C,O,20250106,28,P0D0,,,Jakub Paul,R,180,SUI,,450,101,O0AD,,,Neil Oberleitner,R,191,AUT,,421,112,6-4 7-6(5),3,R32,94,2,1,71,52,37,12,11,4,5,6,2,76,44,30,18,11,6,8
2025-2795,Nonthaburi 2,Hard,32,C,O,20250106,29,SO20,,,Jelle Sels,R,188,NED,,342,143,T09X,,,Clement Tabur,R,173,FRA,24953,215,266,7-6(4) 6-3,3,R32,105,11,2,79,51,40,13,11,3,4,2,0,59,36,26,13,10,7,9
2025-2795,Nonthaburi 2,Hard,32,C,O,20250106,30,S0MN,,,Marat Sharipov,R,188,RUS,,303,174,KH56,,,Zdenek Kolar,R,183,CZE,28244,181,337,6-3 6-4,3,R32,84,14,2,53,33,26,13,10,3,4,1,3,67,41,25,12,9,5,8
2025-2795,Nonthaburi 2,Hard,32,C,O,20250106,31,TF58,,,Yusuke Takahashi,R,170,JPN,27222,502,77,I426,,,Masamichi Imamura,R,178,JPN,,353,142,2-6 7-6(6) 3-1 RET,3,R32,134,4,3,90,55,37,18,12,12,15,0,3,84,57,35,17,12,2,4
2025-2795,Nonthaburi 2,Hard,32,C,O,20250106,8,J0D2,,,Maximus Jones,R,185,THA,20337,304,172,H09F,1,,Yu Hsiou Hsu,R,178,TPE,25766,221,261,6-2 6-1,3,R16,70,7,0,47,30,25,8,8,3,3,0,2,43,21,14,6,7,3,7
2025-2795,Nonthaburi 2,Hard,32,C,O,20250106,9,C0AJ,,,Jie Cui,R,183,CHN,26951,419,113,M0IF,2,,Francesco Maestrelli,R,196,ITA,22045,117,512,6-4 6-2,3,R16,94,1,2,50,35,28,11,9,1,1,9,3,66,34,26,12,9,6,9
2025-2795,Nonthaburi 2,Hard,32,C,O,20250106,10,C0HT,,,Murphy Cassone,R,188,USA,22393,244,227,I0B0,,,Andre Ilagan,L,173,USA,,346,142,6-2 6-3,3,R16,61,6,0,56,37,30,9,9,4,4,2,2,39,27,15,7,8,1,4
2025-2795,Nonthaburi 2,Hard,32,C,O,20250106,11,M0E1,,,Daniel Michalski,R,180,POL,24988,242,233,SO20,,,Jelle Sels,R,188,NED,,342,143,1-6 6-1 7-6(1),3,R16,143,3,4,91,56,39,21,13,6,8,7,2,81,46,34,20,13,8,10
2025-2795,Nonthaburi 2,Hard,32,C,O,20250106,12,N09U,,,Rio Noguchi,R,168,JPN,26026,241,234,DF92,,,Corentin Denolly,L,188,FRA,27587,397,119,6-3 6-3,3,R16,63,3,0,45,39,33,3,9,1,2,2,5,62,41,26,5,9,5,9
2025-2795,Nonthaburi 2,Hard,32,C,O,20250106,13,P0D0,,,Jakub Paul,R,180,SUI,,450,101,DG80,,,Enrico Dalla Valle,R,196,ITA,,275,192,6-3 6-4,3,R16,83,1,0,58,37,25,14,10,0,1,3,0,48,34,21,9,9,3,6
2025-2795,Nonthaburi 2,Hard,32,C,O,20250106,14,S0MN,,,Marat Sharipov,R,188,RUS,,303,174,KC56,,,Aslan Karatsev,R,185,RUS,31.34,229,254,7-6(2) 5-7 6-4,3,R16,154,28,3,91,55,47,21,17,2,4,3,2,114,69,42,31,17,4,6
2025-2795,Nonthaburi 2,Hard,32,C,O,20250106,15,TF58,,,Yusuke Takahashi,R,170,JPN,27222,502,77,MI01,,,Hiroki Moriya,R,168,JPN,34226,384,125,6-4 6-4,3,R16,93,7,3,65,40,28,13,10,2,3,0,3,58,35,21,13,10,2,5
2025-2795,Nonthaburi 2,Hard,32,C,O,20250106,4,C0HT,,,Murphy Cassone,R,188,USA,22393,244,227,P0D0,,,Jakub Paul,R,180,SUI,,450,101,7-6(3) 7-6(3),3,QF,105,9,2,85,61,46,13,12,4,6,1,1,81,53,32,18,12,3,5
2025-2795,Nonthaburi 2,Hard,32,C,O,20250106,5,C0AJ,,,Jie Cui,R,183,CHN,26951,419,113,M0E1,,,Daniel Michalski,R,180,POL,24988,242,233,2-6 6-3 7-6(4),3,QF,173,0,3,107,74,48,16,15,9,13,7,3,82,55,37,16,14,2,5
2025-2795,Nonthaburi 2,Hard,32,C,O,20250106,6,N09U,,,Rio Noguchi,R,168,JPN,26026,241,234,J0D2,,,Maximus Jones,R,185,THA,20337,304,172,3-6 6-1 6-0,3,QF,117,2,0,76,52,34,13,11,5,7,4,5,75,37,24,13,11,7,13
2025-2795,Nonthaburi 2,Hard,32,C,O,20250106,7,S0MN,,,Marat Sharipov,R,188,RUS,,303,174,TF58,,,Yusuke Takahashi,R,170,JPN,27222,502,77,6-3 4-6 6-2,3,QF,124,13,5,95,63,47,11,14,5,8,4,2,73,50,32,10,13,4,9
2025-2795,Nonthaburi 2,Hard,32,C,O,20250106,2,C0AJ,,,Jie Cui,R,183,CHN,26951,419,113,S0MN,,,Marat Sharipov,R,188,RUS,,303,174,3-6 6-3 7-6(6),3,SF,156,4,0,106,82,56,13,15,9,11,16,0,97,50,39,26,15,3,5
2025-2795,Nonthaburi 2,Hard,32,C,O,20250106,3,N09U,,,Rio Noguchi,R,168,JPN,26026,241,234,C0HT,,,Murphy Cassone,R,188,USA,22393,244,227,7-5 6-7(4) 6-3,3,SF,150,2,2,112,84,56,16,17,3,4,6,6,101,67,50,16,16,7,10
2025-2795,Nonthaburi 2,Hard,32,C,O,20250106,1,N09U,,,Rio Noguchi,R,168,JPN,26026,241,234,C0AJ,,,Jie Cui,R,183,CHN,26951,419,113,7-6(9) 6-2,3,F,124,0,0,71,59,37,9,10,7,10,1,1,84,63,37,9,10,8,13
2025-2831,Oeiras 1,Hard,32,C,I,20250106,16,M0JF,1,,Hamad Medjedovic,R,188,SRB,21473,112,536,GC89,,,Egor Gerasimov,R,196,BLR,32153,368,134,1-6 7-6(4) 6-4,3,R32,151,6,3,96,56,40,17,14,5,9,10,5,113,63,44,22,15,11,14
2025-2831,Oeiras 1,Hard,32,C,I,20250106,17,RC04,2,,Alexander Ritschard,R,193,SUI,30.79,121,492,F664,,,Sebastian Fanselow,R,,GER,33021,450,94,6-4 6-4,3,R32,86,2,2,53,26,22,13,10,2,4,1,2,60,29,15,15,10,2,6
2025-2831,Oeiras 1,Hard,32,C,I,20250106,18,B0J8,,,Micah Braswell,R,183,USA,,463,89,Z09Z,3,,Beibit Zhukayev,R,198,KAZ,24235,243,236,1-6 6-2 6-3,3,R32,110,5,0,79,57,37,15,12,4,6,9,3,77,43,33,15,12,5,8
2025-2831,Oeiras 1,Hard,32,C,I,20250106,19,C0AZ,,,Antoine Cornut-Chauvinc,R,188,FRA,,609,54,Y171,4,,Denis Yevseyev,R,188,KAZ,31628,250,227,6-2 0-6 6-3,3,R32,98,3,6,84,41,28,20,11,9,12,2,2,85,59,35,13,12,9,13
2025-2831,Oeiras 1,Hard,32,C,I,20250106,20,D0DP,5,,Liam Draxl,R,185,CAN,23088,246,231,W09G,,,J.J. Wolf,R,183,USA,26045,263,208,5-7 6-2 6-4,3,R32,156,10,8,101,59,44,17,15,5,9,12,3,90,42,29,23,15,9,15
2025-2831,Oeiras 1,Hard,32,C,I,20250106,21,R0ED,,,Max Hans Rehberg,R,183,GER,21317,271,196,S0EK,6,,Matias Soto,R,170,CHI,,247,231,6-4 6-3,3,R32,101,8,3,71,52,38,7,9,7,8,1,3,67,40,28,9,10,4,8
2025-2831,Oeiras 1,Hard,32,C,I,20250106,22,P09O,7,,Zsombor Piros,R,180,HUN,25235,248,230,BE90,,,Ricardas Berankis,R,175,LTU,34546,312,160,6-3 7-5,3,R32,92,0,2,70,43,27,18,11,6,8,0,5,66,33,24,12,10,3,7
2025-2831,Oeiras 1,Hard,32,C,I,20250106,23,M0AC,,,Rudolf Molleker,R,188,GER,24197,283,187,M0EA,8,,Pol Martin Tiffon,R,183,ESP,,252,221,7-6(3) 6-2,3,R32,80,5,5,58,35,27,13,10,3,5,0,9,69,35,21,15,10,3,7
2025-2831,Oeiras 1,Hard,32,C,I,20250106,24,SN54,,,Frederico Ferreira Silva,L,178,POR,29807,307,166,H0B7,,,Trey Hilderbrand,R,196,USA,,723,36,6-7(6) 6-2 6-4,3,R32,155,7,7,89,48,36,20,15,3,7,15,11,104,61,42,13,15,5,12
2025-2831,Oeiras 1,Hard,32,C,I,20250106,25,GE28,,,Ivan Gakhov,L,191,RUS,28172,314,159,A0ES,,,Pedro Araujo,R,183,PRT,,415,109,6-4 3-6 6-2,3,R32,137,2,1,88,62,41,11,13,5,8,2,2,86,50,32,16,14,2,7
2025-2831,Oeiras 1,Hard,32,C,I,20250106,26,KI48,,,Ergi Kirkin,R,180,TUR,25944,286,183,GA79,,,Lorenzo Giustino,R,180,ITA,33325,265,206,6-4 6-1,3,R32,75,5,0,60,37,26,15,9,5,6,0,2,44,22,9,14,8,0,4
2025-2831,Oeiras 1,Hard,32,C,I,20250106,27,R0FP,,,Daniel Rincon,L,185,ESP,21999,276,191,E698,,,Gastao Elias,R,180,POR,34119,318,156,6-3 6-3,3,R32,66,1,0,45,26,22,11,9,0,1,4,4,49,23,17,8,9,3,7
2025-2831,Oeiras 1,Hard,32,C,I,20250106,28,SM88,,,Karue Sell,R,183,BRA,31149,260,210,B0JJ,,,Robin Bertrand,R,178,FRA,,264,207,6-2 6-3,3,R32,68,6,2,46,26,22,14,9,0,0,0,1,50,30,18,9,8,0,3
2025-2831,Oeiras 1,Hard,32,C,I,20250106,29,VA15,,,Duarte Vale,R,183,PRT,,494,80,M0N7,,,Daniel Merida,R,188,ESP,,296,174,2-6 6-4 7-6(5),3,R32,128,3,14,94,45,34,18,15,5,11,5,5,115,65,35,30,15,7,12
2025-2831,Oeiras 1,Hard,32,C,I,20250106,30,V0DI,,,Samuel Vincent Ruggeri,R,191,ITA,,274,192,D0L3,,,Matej Dodig,R,188,CRO,19469,266,204,6-1 6-2,3,R32,77,6,3,48,18,18,15,8,1,2,0,6,48,19,11,9,7,3,8
2025-2831,Oeiras 1,Hard,32,C,I,20250106,31,Z419,,,Bernabe Zapata Miralles,R,183,ESP,27984,273,194,Z0AB,,,Alexey Zakharov,R,188,RUS,24712,325,154,6-3 6-4,3,R32,101,0,4,78,53,36,10,10,7,9,2,2,61,36,22,11,9,6,10
2025-2831,Oeiras 1,Hard,32,C,I,20250106,8,M0JF,1,,Hamad Medjedovic,R,188,SRB,21473,112,536,SN54,,,Frederico Ferreira Silva,L,178,POR,29807,307,166,6-1 2-1 RET,3,R16,45,4,0,25,20,17,3,5,0,0,2,1,34,19,11,5,5,2,5
2025-2831,Oeiras 1,Hard,32,C,I,20250106,9,RC04,2,,Alexander Ritschard,R,193,SUI,30.79,121,492,Z419,,,Bernabe Zapata Miralles,R,183,ESP,27984,273,194,7-6(2) 6-4,3,R16,109,2,5,84,43,31,21,11,8,10,1,2,66,49,33,7,11,2,5
2025-2831,Oeiras 1,Hard,32,C,I,20250106,10,D0DP,5,,Liam Draxl,R,185,CAN,23088,246,231,V0DI,,,Samuel Vincent Ruggeri,R,191,ITA,,274,192,3-6 6-1 7-6(7),3,R16,186,4,4,111,77,56,13,14,7,9,9,8,103,50,38,23,14,12,15
2025-2831,Oeiras 1,Hard,32,C,I,20250106,11,P09O,7,,Zsombor Piros,R,180,HUN,25235,248,230,VA15,,,Duarte Vale,R,183,PRT,,494,80,6-1 6-3,3,R16,59,4,2,47,26,21,12,8,3,4,1,8,49,28,16,6,8,2,7
2025-2831,Oeiras 1,Hard,32,C,I,20250106,12,C0AZ,,,Antoine Cornut-Chauvinc,R,188,FRA,,609,54,KI48,,,Ergi Kirkin,R,180,TUR,25944,286,183,7-5 6-2,3,R16,84,4,2,50,27,26,14,10,0,0,1,1,68,36,20,21,10,5,8
2025-2831,Oeiras 1,Hard,32,C,I,20250106,13,M0AC,,,Rudolf Molleker,R,188,GER,24197,283,187,SM88,,,Karue Sell,R,183,BRA,31149,260,210,6-4 6-4,3,R16,76,9,2,60,40,28,9,10,1,3,4,1,54,32,19,10,10,2,6
2025-2831,Oeiras 1,Hard,32,C,I,20250106,14,R0ED,,,Max Hans Rehberg,R,183,GER,21317,271,196,GE28,,,Ivan Gakhov,L,191,RUS,28172,314,159,7-5 6-3,3,R16,98,1,2,71,47,35,12,11,2,3,1,0,56,37,26,8,10,4,7
2025-2831,Oeiras 1,Hard,32,C,I,20250106,15,R0FP,,,Daniel Rincon,L,185,ESP,21999,276,191,B0J8,,,Micah Braswell,R,183,USA,,463,89,6-2 6-7(5) 7-5,3,R16,181,12,5,123,77,62,18,16,9,10,4,1,113,73,46,23,16,9,13
2025-2831,Oeiras 1,Hard,32,C,I,20250106,4,M0JF,1,,Hamad Medjedovic,R,188,SRB,21473,112,536,P09O,7,,Zsombor Piros,R,180,HUN,25235,248,230,6-3 6-3,3,QF,74,6,1,59,41,24,10,9,1,4,3,4,47,24,11,11,9,0,6
2025-2831,Oeiras 1,Hard,32,C,I,20250106,5,D0DP,5,,Liam Draxl,R,185,CAN,23088,246,231,RC04,2,,Alexander Ritschard,R,193,SUI,30.79,121,492,6-4 6-1,3,QF,69,4,1,47,32,24,10,9,2,3,2,3,46,28,16,7,8,2,6
2025-2831,Oeiras 1,Hard,32,C,I,20250106,6,M0AC,,,Rudolf Molleker,R,188,GER,24197,283,187,C0AZ,,,Antoine Cornut-Chauvinc,R,188,FRA,,609,54,6-3 6-4,3,QF,72,3,0,54,32,27,12,9,1,1,8,6,61,30,24,13,10,2,5
2025-2831,Oeiras 1,Hard,32,C,I,20250106,7,R0FP,,,Daniel Rincon,L,185,ESP,21999,276,191,R0ED,,,Max Hans Rehberg,R,183,GER,21317,271,196,3-6 6-4 6-2,3,QF,115,6,2,78,47,36,15,14,3,6,4,0,83,63,41,8,13,3,7
2025-2831,Oeiras 1,Hard,32,C,I,20250106,2,M0JF,1,,Hamad Medjedovic,R,188,SRB,21473,112,536,R0FP,,,Daniel Rincon,L,185,ESP,21999,276,191,6-7(2) 6-4 7-5,3,SF,174,14,0,111,63,45,32,17,3,3,5,3,113,70,48,28,17,2,4
2025-2831,Oeiras 1,Hard,32,C,I,20250106,3,D0DP,5,,Liam Draxl,R,185,CAN,23088,246,231,M0AC,,,Rudolf Molleker,R,188,GER,24197,283,187,7-6(6) 6-0,3,SF,83,5,2,54,41,38,5,9,2,2,8,6,62,34,27,12,9,0,3
2025-2831,Oeiras 1,Hard,32,C,I,20250106,1,M0JF,1,,Hamad Medjedovic,R,188,SRB,21473,112,536,D0DP,5,,Liam Draxl,R,185,CAN,23088,246,231,6-1 6-3,3,F,69,7,1,39,22,20,11,8,3,4,5,1,52,28,16,10,8,2,7
2025-2801,Nonthaburi 3,Hard,32,C,O,20250113,16,KI82,1,,Vit Kopriva,R,178,CZE,27581,126,478,H0A4,,,Nick Hardt,R,185,DOM,24315,202,282,6-4 6-1,3,R32,88,2,3,65,40,22,14,9,2,5,3,6,55,35,15,7,8,7,13
2025-2801,Nonthaburi 3,Hard,32,C,O,20250113,17,GF95,2,,Hugo Grenier,R,196,FRA,28.81,153,379,C0DS,,,Thanapet Chanta,R,168,THA,25347,670,44,6-2 6-0,3,R32,62,8,4,46,28,22,11,7,2,2,0,2,40,25,12,4,7,2,7
2025-2801,Nonthaburi 3,Hard,32,C,O,20250113,18,C0HT,,,Murphy Cassone,R,188,USA,22412,306,171,VA25,3,,Valentin Vacherot,R,193,MON,26.16,200,286,6-1 4-6 7-6(2),3,R32,137,4,4,120,79,49,22,15,7,10,6,0,82,61,37,12,14,2,6
2025-2801,Nonthaburi 3,Hard,32,C,O,20250113,19,S0K7,4,,Zachary Svajda,R,175,USA,22125,161,352,SX90,,,Fajing Sun,R,178,CHN,28279,279,190,6-3 6-2,3,R32,68,4,3,54,35,29,10,9,1,1,0,1,50,24,16,13,8,1,4
2025-2801,Nonthaburi 3,Hard,32,C,O,20250113,20,M0HU,,,Shintaro Mochizuki,R,175,JPN,21618,169,341,BU70,,,Remy Bertola,R,175,SUI,26371,287,184,7-6(0) 7-5,3,R32,102,1,2,66,30,22,25,12,1,3,4,6,80,51,32,13,12,4,7
2025-2801,Nonthaburi 3,Hard,32,C,O,20250113,21,W0BH,6,,Coleman Wong,R,191,HKG,20605,171,340,HG94,,,Benjamin Hassan,R,183,LBN,29941,223,260,7-6(2) 7-6(4),3,R32,99,9,1,76,56,45,12,12,1,1,5,4,90,52,39,22,12,3,3
2025-2801,Nonthaburi 3,Hard,32,C,O,20250113,22,S0AK,7,,Henri Squire,R,196,GER,24296,178,325,J0D2,,,Maximus Jones,R,185,THA,20356,718,37,7-6(0) RET,3,R32,64,9,4,56,40,31,5,6,6,7,4,2,47,30,19,9,6,4,5
2025-2801,Nonthaburi 3,Hard,32,C,O,20250113,23,A0BA,,,Federico Arnaboldi,R,185,ITA,,233,251,PG20,8,,Dmitry Popko,R,191,KAZ,28222,197,296,6-1 2-6 6-1,3,R32,112,1,4,84,49,29,20,11,9,12,3,2,64,32,18,13,11,5,11
2025-2801,Nonthaburi 3,Hard,32,C,O,20250113,24,H09P,,,Brandon Holt,R,185,USA,26773,210,271,TB70,,,Wishaya Trongcharoenchaikul,R,,THA,29769,711,39,6-3 6-3,3,R32,65,3,0,51,34,27,7,9,1,2,5,2,64,45,28,6,9,3,7
2025-2801,Nonthaburi 3,Hard,32,C,O,20250113,25,N09U,,,Rio Noguchi,R,168,JPN,26045,254,219,S0GR,,,Timofey Skatov,R,173,KAZ,23978,194,296,6-1 6-3,3,R32,79,1,1,41,30,25,9,8,1,1,3,0,59,42,23,7,8,4,8
2025-2801,Nonthaburi 3,Hard,32,C,O,20250113,26,SY67,,,Sho Shimabukuro,R,180,JPN,27458,191,303,E768,,,Antoine Escoffier,R,185,FRA,32873,205,277,2-6 6-2 6-1,3,R32,96,9,1,69,38,23,19,12,4,8,4,6,75,47,28,10,11,4,10
2025-2801,Nonthaburi 3,Hard,32,C,O,20250113,27,S0AQ,,,Yuta Shimizu,L,163,JPN,25599,193,299,SR81,,,Khumoyun Sultanov,R,180,UZB,26215,216,265,6-4 3-6 6-3,3,R32,112,4,4,93,50,39,21,14,7,9,3,2,77,45,33,17,14,3,6
2025-2801,Nonthaburi 3,Hard,32,C,O,20250113,28,S0JA,,,Eliot Spizzirri,R,185,USA,23058,232,253,N0CS,,,Lukas Neumayer,R,183,AUT,22355,221,262,3-6 6-4 6-2,3,R32,101,3,0,76,53,39,14,14,1,3,4,1,67,33,20,25,13,3,6
2025-2801,Nonthaburi 3,Hard,32,C,O,20250113,29,S0GD,,,Dalibor Svrcina,R,178,CZE,22283,230,255,CG94,,,Enzo Couacaud,R,183,FRA,29873,240,241,6-3 6-2,3,R32,67,4,7,58,35,27,9,9,4,5,4,1,50,30,18,7,8,2,6
2025-2801,Nonthaburi 3,Hard,32,C,O,20250113,30,T09X,,,Clement Tabur,R,173,FRA,24972,360,139,M0IF,,,Francesco Maestrelli,R,196,ITA,22064,237,243,6-2 6-1,3,R32,66,4,0,44,24,20,13,8,2,2,3,2,43,24,12,8,7,7,11
2025-2801,Nonthaburi 3,Hard,32,C,O,20250113,31,W857,,,Tung-Lin Wu,R,188,TPE,26675,241,241,J09X,,,Filip Cristian Jianu,R,180,ROU,23321,218,265,6-2 6-2,3,R32,66,4,0,43,29,24,9,8,0,0,2,1,45,28,16,7,8,3,7
2025-2801,Nonthaburi 3,Hard,32,C,O,20250113,8,KI82,1,,Vit Kopriva,R,178,CZE,27581,126,478,W857,,,Tung-Lin Wu,R,188,TPE,26675,241,241,6-4 7-6(4),3,R16,116,11,2,80,57,47,11,11,5,5,3,3,83,59,45,10,11,4,5
2025-2801,Nonthaburi 3,Hard,32,C,O,20250113,9,GF95,2,,Hugo Grenier,R,196,FRA,28.81,153,379,S0JA,,,Eliot Spizzirri,R,185,USA,23058,232,253,6-4 6-4,3,R16,110,14,1,60,42,36,8,10,5,5,2,2,75,47,32,14,10,5,7
2025-2801,Nonthaburi 3,Hard,32,C,O,20250113,10,S0K7,4,,Zachary Svajda,R,175,USA,22125,161,352,S0AQ,,,Yuta Shimizu,L,163,JPN,25599,193,299,4-6 6-3 6-2,3,R16,101,6,2,88,61,47,9,14,4,7,5,6,78,45,27,15,13,3,8
2025-2801,Nonthaburi 3,Hard,32,C,O,20250113,11,T09X,,,Clement Tabur,R,173,FRA,24972,360,139,M0HU,,,Shintaro Mochizuki,R,175,JPN,21618,169,341,6-2 6-4,3,R16,91,4,0,56,43,30,8,9,3,4,3,1,70,38,25,12,9,5,9
2025-2801,Nonthaburi 3,Hard,32,C,O,20250113,12,H09P,,,Brandon Holt,R,185,USA,26773,210,271,W0BH,6,,Coleman Wong,R,191,HKG,20605,171,340,6-4 6-1,3,R16,73,6,0,55,34,25,13,9,5,6,6,5,48,29,18,5,8,3,7
2025-2801,Nonthaburi 3,Hard,32,C,O,20250113,13,S0GD,,,Dalibor Svrcina,R,178,CZE,22283,230,255,S0AK,7,,Henri Squire,R,196,GER,24296,178,325,6-4 6-7(4) 6-1,3,R16,134,5,9,107,59,43,22,15,2,5,5,3,91,70,43,7,14,7,13
2025-2801,Nonthaburi 3,Hard,32,C,O,20250113,14,A0BA,,,Federico Arnaboldi,R,185,ITA,,233,251,SY67,,,Sho Shimabukuro,R,180,JPN,27458,191,303,1-6 7-6(4) 6-4,3,R16,158,6,4,125,86,48,20,15,8,14,6,1,106,54,38,21,14,4,8
2025-2801,Nonthaburi 3,Hard,32,C,O,20250113,15,C0HT,,,Murphy Cassone,R,188,USA,22412,306,171,N09U,,,Rio Noguchi,R,168,JPN,26045,254,219,6-3 6-4,3,R16,70,4,2,58,38,32,11,10,3,3,4,0,49,33,22,8,9,1,3
2025-2801,Nonthaburi 3,Hard,32,C,O,20250113,4,KI82,1,,Vit Kopriva,R,178,CZE,27581,126,478,S0GD,,,Dalibor Svrcina,R,178,CZE,22283,230,255,6-0 6-1,3,QF,69,2,1,47,31,24,7,6,3,3,0,4,45,27,15,2,7,4,10
2025-2801,Nonthaburi 3,Hard,32,C,O,20250113,5,T09X,,,Clement Tabur,R,173,FRA,24972,360,139,GF95,2,,Hugo Grenier,R,196,FRA,28.81,153,379,7-5 6-4,3,QF,117,1,1,78,51,36,13,11,4,6,3,2,66,39,23,15,11,1,5
2025-2801,Nonthaburi 3,Hard,32,C,O,20250113,6,H09P,,,Brandon Holt,R,185,USA,26773,210,271,S0K7,4,,Zachary Svajda,R,175,USA,22125,161,352,6-7(7) 6-3 6-4,3,QF,123,8,0,89,66,52,16,16,0,0,7,1,94,66,51,12,15,8,10
2025-2801,Nonthaburi 3,Hard,32,C,O,20250113,7,C0HT,,,Murphy Cassone,R,188,USA,22412,306,171,A0BA,,,Federico Arnaboldi,R,185,ITA,,233,251,6-4 6-1,3,QF,56,8,1,39,31,28,6,8,0,0,0,1,51,32,16,10,9,2,6
2025-2801,Nonthaburi 3,Hard,32,C,O,20250113,2,KI82,1,,Vit Kopriva,R,178,CZE,27581,126,478,C0HT,,,Murphy Cassone,R,188,USA,22412,306,171,6-2 6-2,3,SF,65,6,0,56,30,25,14,8,5,5,4,2,44,31,18,6,8,2,6
2025-2801,Nonthaburi 3,Hard,32,C,O,20250113,3,H09P,,,Brandon Holt,R,185,USA,26773,210,271,T09X,,,Clement Tabur,R,173,FRA,24972,360,139,6-2 6-4,3,SF,87,6,0,52,36,26,9,9,3,4,4,0,70,47,29,8,9,5,9
2025-2801,Nonthaburi 3,Hard,32,C,O,20250113,1,H09P,,,Brandon Holt,R,185,USA,26773,210,271,KI82,1,,Vit Kopriva,R,178,CZE,27581,126,478,6-3 6-2,3,F,69,4,0,51,41,28,8,9,5,6,1,6,47,29,20,5,8,2,6
2025-2833,Oeiras 2,Hard,32,C,I,20250113,16,K0AZ,1,,Aleksandar Kovacevic,R,183,USA,26376,109,547,D0DP,,,Liam Draxl,R,185,CAN,23107,208,272,6-1 6-3,3,R32,70,11,4,54,34,30,8,8,2,2,4,4,51,32,18,6,8,4,8
2025-2833,Oeiras 2,Hard,32,C,I,20250113,17,M0JF,2,,Hamad Medjedovic,R,188,SRB,21492,98,611,S0NV,,,Abdullah Shelbayh,L,180,JOR,21161,250,225,6-2 6-3,3,R32,62,3,3,52,25,19,16,9,1,2,4,4,40,24,17,6,8,0,4
