generated_at,captured_at,match_date,kickoff_at,competition,league_key,home_team,away_team,bookmaker,player_name,model_prob,fair_odds,market_odds,market_prob,edge_pp,ev_pct,signal_status,confidence,player_team,opponent_team,position,expected_minutes,assist_rate_per90,xa_rate_per90,history_minutes,team_attack_scale,setpiece_lambda,corner_share_last5_pct,fk_share_last5_pct,setpiece_share_last5_pct,join_status,notes
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,OGC Nice,FC Metz,Bet365,Jean-Philippe Gbamin,0.057208,17.480,12.000,0.083333,-2.61,-31.35,no_edge,low,metz,nice,Sub,79.5,0.0508,0.0629,2464,1.137,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Athletic Bilbao,RC Celta de Vigo,Bet365,Hugo Sotelo,0.098849,10.116,8.000,0.125000,-2.62,-20.92,no_edge,high,celta vigo,athletic club,MC,71.8,0.0850,0.1254,2382,1.077,0.0086,33.33,0.0,25.0,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Sevilla FC,Real Madrid,Bet365,Lucien Agoume,0.091407,10.940,8.500,0.117647,-2.62,-22.30,no_edge,low,sevilla,real madrid,Sub,80.8,0.1480,0.1171,3297,0.835,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,Strasbourg Alsace,AS Monaco,Bet365,Lucas Hogsberg,0.073791,13.552,10.000,0.100000,-2.62,-26.21,no_edge,low,,strasbourg,Unknown,68.0,0.0900,0.0900,0,1.127,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,Strasbourg Alsace,AS Monaco,Bet365,Yoann Becker,0.073791,13.552,10.000,0.100000,-2.62,-26.21,no_edge,low,,strasbourg,Unknown,68.0,0.0900,0.0900,0,1.127,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Real Sociedad San Sebastian,Valencia CF,Bet365,Luis Rioja,0.140341,7.125,6.000,0.166667,-2.63,-15.80,no_edge,high,valencia,real sociedad san sebastian,MR,74.9,0.1928,0.1458,2507,1.088,0.0043,16.67,0.0,11.11,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:24:56Z,2026-05-17,2026-05-17T18:45:00Z,Italy - Serie A,serie-a,Cagliari Calcio,Torino FC,Bet365,Othniel Raterink,0.073485,13.608,10.000,0.100000,-2.65,-26.51,no_edge,low,,cagliari,Unknown,68.0,0.0900,0.0900,0,1.122,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T13:25:00Z,2026-05-17,2026-05-17T14:00:00Z,England - Premier League,epl,Brentford FC,Crystal Palace,Bet365,Tyrick Mitchell,0.084397,11.849,9.000,0.111111,-2.67,-24.04,no_edge,low,crystal palace,brentford,DL,78.8,0.0774,0.0899,3462,1.178,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-18T11:14:04Z,2026-05-18,2026-05-18T19:00:00Z,England - Premier League,epl,Arsenal FC,Burnley FC,Bet365,Joe Worrall,0.032091,31.162,17.000,0.058824,-2.67,-45.45,no_edge,low,burnley,arsenal,Sub,59.1,0.0588,0.0588,478,0.845,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T13:25:00Z,2026-05-17,2026-05-17T14:00:00Z,England - Premier League,epl,Everton FC,Sunderland AFC,Bet365,Timothy Iroegbunam,0.073232,13.655,10.000,0.100000,-2.68,-26.77,no_edge,low,,everton,Unknown,68.0,0.0900,0.0900,0,1.118,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,OGC Nice,FC Metz,Bet365,Giorgi Kvilitaia,0.084347,11.856,9.000,0.111111,-2.68,-24.09,no_edge,low,metz,nice,FW,51.5,0.0891,0.1604,413,1.137,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T13:25:00Z,2026-05-17,2026-05-17T14:00:00Z,England - Premier League,epl,Everton FC,Sunderland AFC,Bet365,Brian Brobbey,0.084251,11.869,9.000,0.111111,-2.69,-24.17,no_edge,low,sunderland,everton,FW,84.9,0.0767,0.0936,1799,1.064,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-18T11:14:04Z,2026-05-18,2026-05-18T19:00:00Z,England - Premier League,epl,Arsenal FC,Burnley FC,Bet365,Jurrien Timber,0.126781,7.888,6.500,0.153846,-2.71,-17.59,no_edge,low,arsenal,burnley,DR,80.2,0.1691,0.0768,3224,1.393,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Elche CF,Getafe CF,Bet365,Aleix Febas,0.072660,13.763,10.000,0.100000,-2.73,-27.34,no_edge,low,elche,getafe,MC,85.6,0.0699,0.0722,3090,1.110,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:24:56Z,2026-05-17,2026-05-17T18:45:00Z,Italy - Serie A,serie-a,Cagliari Calcio,Torino FC,Bet365,Giovanni Simeone,0.083688,11.949,9.000,0.111111,-2.74,-24.68,no_edge,low,torino,cagliari,FW,81.6,0.0391,0.0922,2093,1.310,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T13:25:00Z,2026-05-17,2026-05-17T14:00:00Z,England - Premier League,epl,Brentford FC,Crystal Palace,Bet365,Chrisantus Uche,0.072392,13.814,10.000,0.100000,-2.76,-27.61,no_edge,low,,brentford,Unknown,68.0,0.0900,0.0900,0,1.105,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,FC Nantes,Toulouse FC,Bet365,Mark McKenzie,0.063331,15.790,11.000,0.090909,-2.76,-30.34,no_edge,low,toulouse,nantes,DC,84.9,0.0725,0.0590,3261,1.089,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,Olympique Lyon,Racing Club De Lens,Bet365,Arthur Masuaku,0.055437,18.039,12.000,0.083333,-2.79,-33.48,no_edge,low,lens,lyon,DML,48.3,0.0775,0.0820,145,1.321,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T13:25:00Z,2026-05-17,2026-05-17T14:00:00Z,England - Premier League,epl,Leeds United,Brighton & Hove Albion,Bet365,Sam Byram,0.055305,18.082,12.000,0.083333,-2.80,-33.63,no_edge,low,,leeds,Unknown,68.0,0.0900,0.0900,0,0.837,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,Lille OSC,AJ Auxerre,Bet365,Mamoudou Cissokho,0.055305,18.082,12.000,0.083333,-2.80,-33.63,no_edge,low,,lille,Unknown,68.0,0.0900,0.0900,0,0.837,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Elche CF,Getafe CF,Bet365,Victor Chust,0.019500,51.282,21.000,0.047619,-2.81,-59.05,no_edge,medium,elche,getafe,DC,45.1,0.0110,0.0155,1969,1.110,0.0119,55.56,35.29,40.74,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T14:45:05Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,CA Osasuna,Espanyol Barcelona,Bet365,Iker Munoz,0.048804,20.490,13.000,0.076923,-2.81,-36.55,no_edge,medium,osasuna,espanyol barcelona,Sub,49.8,0.0743,0.0829,1402,1.133,0.0000,0.0,0.0,0.0,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:24:56Z,2026-05-17,2026-05-17T18:45:00Z,Italy - Serie A,serie-a,Udinese Calcio,US Cremonese,Bet365,Francesco Folino,0.030648,32.628,17.000,0.058824,-2.82,-47.90,no_edge,low,cremonese,udinese,Sub,60.1,0.0509,0.0519,690,0.904,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T14:45:05Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,CA Osasuna,Espanyol Barcelona,Bet365,Lucas Torro,0.034215,29.227,16.000,0.062500,-2.83,-45.26,no_edge,low,osasuna,espanyol barcelona,DMC,56.2,0.0403,0.0540,2899,1.133,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,FC Lorient,Le Havre AC,Bet365,Arthur Avom,0.089356,11.191,8.500,0.117647,-2.83,-24.05,no_edge,high,lorient,le havre,Sub,69.4,0.0574,0.1232,2077,1.212,0.0000,0.0,0.0,0.0,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:24:56Z,2026-05-17,2026-05-17T18:45:00Z,Italy - Serie A,serie-a,Sassuolo Calcio,US Lecce,Bet365,Oliveira Tiago Gabriel,0.071601,13.966,10.000,0.100000,-2.84,-28.40,no_edge,low,,sassuolo,Unknown,68.0,0.0900,0.0900,0,1.093,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,FC Lorient,Le Havre AC,Bet365,Rassoul Ndiaye,0.104604,9.560,7.500,0.133333,-2.87,-21.55,no_edge,high,le havre,lorient,DMC,85.2,0.1223,0.0940,2559,1.122,0.0000,0.0,0.0,0.0,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Real Sociedad San Sebastian,Valencia CF,Bet365,Guido Rodriguez,0.062154,16.089,11.000,0.090909,-2.88,-31.63,no_edge,low,valencia,real sociedad san sebastian,MC,90.0,0.0488,0.0645,1130,1.088,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T13:25:00Z,2026-05-17,2026-05-17T14:00:00Z,England - Premier League,epl,Everton FC,Sunderland AFC,Bet365,Dwight McNeil,0.201838,4.954,4.333,0.230787,-2.89,-12.54,no_edge,high,everton,sunderland,AMR,77.1,0.2417,0.2535,2377,1.055,0.0000,0.0,0.0,0.0,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T13:25:00Z,2026-05-17,2026-05-17T14:00:00Z,England - Premier League,epl,Leeds United,Brighton & Hove Albion,Bet365,Ethan Ampadu,0.048036,20.818,13.000,0.076923,-2.89,-37.55,no_edge,low,leeds,brighton,MC,90.0,0.0491,0.0523,2950,0.962,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-18T11:14:04Z,2026-05-19,2026-05-19T18:30:00Z,England - Premier League,epl,AFC Bournemouth,Manchester City,Bet365,Alex Scott,0.095985,10.418,8.000,0.125000,-2.90,-23.21,no_edge,high,bournemouth,manchester city,DMC,90.0,0.0395,0.0853,2977,1.070,0.0268,45.45,66.67,48.28,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T13:25:00Z,2026-05-17,2026-05-17T14:00:00Z,England - Premier League,epl,Wolverhampton Wanderers,Fulham FC,Bet365,Santiago Bueno,0.029704,33.665,17.000,0.058824,-2.91,-49.50,no_edge,low,wolves,fulham,DC,90.0,0.0337,0.0297,2705,0.970,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Real Oviedo,Deportivo Alaves,Bet365,Federico Vinas,0.087964,11.368,8.500,0.117647,-2.97,-25.23,no_edge,high,real oviedo,deportivo alaves,FW,85.5,0.0610,0.1147,2495,1.011,0.0000,0.0,0.0,0.0,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,Lille OSC,AJ Auxerre,Bet365,Oussama El Azzouzi,0.053490,18.695,12.000,0.083333,-2.98,-35.81,no_edge,low,auxerre,lille,MC,79.6,0.0575,0.0848,821,0.826,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Levante UD,RCD Mallorca,Bet365,Johan Mojica,0.112612,8.880,7.000,0.142857,-3.02,-21.17,no_edge,high,mallorca,levante,DL,86.2,0.1094,0.1183,3006,1.056,0.0030,0.0,13.33,5.88,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,Olympique Lyon,Racing Club De Lens,Bet365,Malang Sarr,0.036263,27.576,15.000,0.066667,-3.04,-45.61,no_edge,high,lens,lyon,DC,90.0,0.0293,0.0237,3252,1.321,0.0031,0.0,16.67,2.7,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T13:25:00Z,2026-05-17,2026-05-17T14:00:00Z,England - Premier League,epl,Leeds United,Brighton & Hove Albion,Bet365,Brenden Aaronson,0.123225,8.115,6.500,0.153846,-3.06,-19.90,no_edge,low,leeds,brighton,FW,67.4,0.1736,0.1875,2366,0.962,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T13:25:00Z,2026-05-17,2026-05-17T14:00:00Z,England - Premier League,epl,Everton FC,Sunderland AFC,Bet365,Lutsharel Geertruida,0.035903,27.853,15.000,0.066667,-3.08,-46.15,no_edge,low,sunderland,everton,DR,65.2,0.0284,0.0576,1479,1.064,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T12:24:17Z,2026-05-17,2026-05-17T13:00:00Z,Italy - Serie A,serie-a,Inter Milano,Hellas Verona,Bet365,Daniel Oyegoke,0.027716,36.081,17.000,0.058824,-3.11,-52.88,no_edge,low,verona,inter,DMR,56.1,0.0510,0.0570,688,0.821,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T13:25:00Z,2026-05-17,2026-05-17T14:00:00Z,England - Premier League,epl,Wolverhampton Wanderers,Fulham FC,Bet365,Yerson Mosquera,0.027531,36.322,17.000,0.058824,-3.13,-53.20,no_edge,low,wolves,fulham,DC,80.1,0.0095,0.0446,2422,0.970,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T13:25:00Z,2026-05-17,2026-05-17T14:00:00Z,England - Premier League,epl,Everton FC,Sunderland AFC,Bet365,Omar Alderete,0.027082,36.925,17.000,0.058824,-3.17,-53.96,no_edge,low,sunderland,everton,DC,86.9,0.0330,0.0234,2786,1.064,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:05Z,2026-05-17,2026-05-17T16:30:00Z,England - Premier League,epl,Newcastle United,West Ham United,Bet365,Sven Botman,0.045252,22.098,13.000,0.076923,-3.17,-41.17,no_edge,low,newcastle united,west ham,DC,74.6,0.0321,0.0643,2882,1.054,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:24:56Z,2026-05-17,2026-05-17T18:45:00Z,Italy - Serie A,serie-a,Cagliari Calcio,Torino FC,Bet365,Saul Coco,0.027163,36.815,17.000,0.058824,-3.17,-53.82,no_edge,high,torino,cagliari,DC,82.9,0.0275,0.0203,3514,1.310,0.0000,0.0,0.0,0.0,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Elche CF,Getafe CF,Bet365,Mario Martin,0.045139,22.154,13.000,0.076923,-3.18,-41.32,no_edge,low,getafe,elche,FW,53.4,0.0719,0.0692,1981,1.110,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Sevilla FC,Real Madrid,Bet365,Victor Valdepenas,0.059127,16.913,11.000,0.090909,-3.18,-34.96,no_edge,low,,sevilla,Unknown,68.0,0.0900,0.0900,0,0.896,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Sevilla FC,Real Madrid,Bet365,Raul Asencio,0.059127,16.913,11.000,0.090909,-3.18,-34.96,no_edge,low,,sevilla,Unknown,68.0,0.0900,0.0900,0,0.896,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Sevilla FC,Real Madrid,Bet365,Joan Martinez,0.059127,16.913,11.000,0.090909,-3.18,-34.96,no_edge,low,,sevilla,Unknown,68.0,0.0900,0.0900,0,0.896,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T13:25:00Z,2026-05-17,2026-05-17T14:00:00Z,England - Premier League,epl,Brentford FC,Crystal Palace,Bet365,Nathaniel Clyne,0.044994,22.225,13.000,0.076923,-3.19,-41.51,no_edge,low,crystal palace,brentford,Sub,65.2,0.0542,0.0538,2257,1.178,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Athletic Bilbao,RC Celta de Vigo,Bet365,Joseph Aidoo,0.067870,14.734,10.000,0.100000,-3.21,-32.13,no_edge,low,,athletic club,Unknown,68.0,0.0900,0.0900,0,1.034,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Athletic Bilbao,RC Celta de Vigo,Bet365,Unai Egiluz,0.067870,14.734,10.000,0.100000,-3.21,-32.13,no_edge,low,,athletic club,Unknown,68.0,0.0900,0.0900,0,1.034,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Athletic Bilbao,RC Celta de Vigo,Bet365,Javier Rodriguez,0.067870,14.734,10.000,0.100000,-3.21,-32.13,no_edge,low,,athletic club,Unknown,68.0,0.0900,0.0900,0,1.034,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,Olympique Lyon,Racing Club De Lens,Bet365,Abdallah Sima,0.092886,10.766,8.000,0.125000,-3.21,-25.69,no_edge,low,lens,lyon,Sub,55.4,0.1661,0.0951,671,1.321,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T12:24:17Z,2026-05-17,2026-05-17T13:00:00Z,Italy - Serie A,serie-a,Inter Milano,Hellas Verona,Bet365,Sandi Lovric,0.067825,14.744,10.000,0.100000,-3.22,-32.17,no_edge,low,verona,inter,Unknown,68.0,0.0900,0.0900,0,0.821,0.0144,35.29,37.5,36.0,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:24:56Z,2026-05-17,2026-05-17T18:45:00Z,Italy - Serie A,serie-a,Sassuolo Calcio,US Lecce,Bet365,Ulisses Garcia,0.101100,9.891,7.500,0.133333,-3.22,-24.17,no_edge,low,sassuolo,lecce,Sub,76.2,0.1030,0.1213,761,1.076,0.0019,0.0,10.0,4.17,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Elche CF,Getafe CF,Bet365,Kiko Femenia,0.058752,17.021,11.000,0.090909,-3.22,-35.37,no_edge,low,getafe,elche,DR,69.0,0.0530,0.0809,2070,1.110,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-18T11:14:04Z,2026-05-19,2026-05-19T18:30:00Z,England - Premier League,epl,AFC Bournemouth,Manchester City,Bet365,Matheus Nunes,0.134222,7.450,6.000,0.166667,-3.24,-19.47,no_edge,low,manchester city,bournemouth,DR,86.0,0.1620,0.1002,3405,1.238,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-18T11:14:04Z,2026-05-19,2026-05-19T18:30:00Z,England - Premier League,epl,AFC Bournemouth,Manchester City,Bet365,Marc Guehi,0.067527,14.809,10.000,0.100000,-3.25,-32.47,no_edge,low,,bournemouth,Unknown,68.0,0.0900,0.0900,0,1.028,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Levante UD,RCD Mallorca,Bet365,Costa Samu,0.067418,14.833,10.000,0.100000,-3.26,-32.58,no_edge,low,,levante,Unknown,68.0,0.0900,0.0900,0,1.026,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Levante UD,RCD Mallorca,Bet365,Manu Morlanes,0.067418,14.833,10.000,0.100000,-3.26,-32.58,no_edge,low,,levante,Unknown,68.0,0.0900,0.0900,0,1.026,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,FC Nantes,Toulouse FC,Bet365,Chidozie Awaziem,0.058314,17.148,11.000,0.090909,-3.26,-35.85,no_edge,high,nantes,toulouse,DC,78.2,0.0674,0.0553,2239,1.160,0.0000,0.0,0.0,0.0,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T12:24:17Z,2026-05-17,2026-05-17T13:00:00Z,Italy - Serie A,serie-a,Inter Milano,Hellas Verona,Bet365,Junior Ajayi,0.066870,14.954,10.000,0.100000,-3.31,-33.13,no_edge,low,,inter,Unknown,68.0,0.0900,0.0900,0,1.018,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T12:24:17Z,2026-05-17,2026-05-17T13:00:00Z,Italy - Serie A,serie-a,Inter Milano,Hellas Verona,Bet365,Davide De Battisti,0.066870,14.954,10.000,0.100000,-3.31,-33.13,no_edge,low,,inter,Unknown,68.0,0.0900,0.0900,0,1.018,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T14:45:03Z,2026-05-17,2026-05-17T16:00:00Z,Italy - Serie A,serie-a,Atalanta BC,Bologna FC,Bet365,Bodin Tomasevic,0.066905,14.947,10.000,0.100000,-3.31,-33.10,no_edge,low,,atalanta,Unknown,68.0,0.0900,0.0900,0,1.018,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Levante UD,RCD Mallorca,Bet365,Omar Mascarell,0.043761,22.851,13.000,0.076923,-3.32,-43.11,no_edge,low,mallorca,levante,DMC,88.4,0.0648,0.0315,2850,1.056,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,Strasbourg Alsace,AS Monaco,Bet365,Guemissongui Ouattara,0.066652,15.003,10.000,0.100000,-3.33,-33.35,no_edge,low,strasbourg,monaco,DL,68.2,0.0531,0.0851,2065,1.230,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T14:45:03Z,2026-05-17,2026-05-17T16:00:00Z,Italy - Serie A,serie-a,Atalanta BC,Bologna FC,Bet365,Charles De Ketelaere,0.216715,4.614,4.000,0.250000,-3.33,-13.31,no_edge,high,atalanta,bologna,AMC,67.9,0.2277,0.3357,2579,1.087,0.0000,0.0,0.0,0.0,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Athletic Bilbao,RC Celta de Vigo,Bet365,Inigo Ruiz de Galarreta,0.077559,12.893,9.000,0.111111,-3.36,-30.20,no_edge,low,athletic club,rc celta de vigo,DMC,64.4,0.1219,0.1315,2571,0.881,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,Olympique Lyon,Racing Club De Lens,Bet365,Pierre Ganiou,0.049586,20.167,12.000,0.083333,-3.37,-40.50,no_edge,low,lens,lyon,Sub,90.0,0.0283,0.0440,1966,1.321,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T13:25:00Z,2026-05-17,2026-05-17T14:00:00Z,England - Premier League,epl,Wolverhampton Wanderers,Fulham FC,Bet365,Toluwalase Arokodare,0.077307,12.935,9.000,0.111111,-3.38,-30.42,no_edge,low,,wolves,Unknown,68.0,0.0900,0.0900,0,1.183,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:05Z,2026-05-17,2026-05-17T16:30:00Z,England - Premier League,epl,Newcastle United,West Ham United,Bet365,Joe Willock,0.120061,8.329,6.500,0.153846,-3.38,-21.96,no_edge,low,newcastle united,west ham,AMC,62.2,0.1500,0.1893,1380,1.054,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,Stade Brest 29,Angers SCO,Bet365,Bane Diatta,0.077307,12.935,9.000,0.111111,-3.38,-30.42,no_edge,low,,brest,Unknown,68.0,0.0900,0.0900,0,1.183,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T14:45:05Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,CA Osasuna,Espanyol Barcelona,Bet365,Charles Pickel,0.065825,15.192,10.000,0.100000,-3.42,-34.17,no_edge,low,,osasuna,Unknown,68.0,0.0900,0.0900,0,1.001,0.0000,,,,unmatched,private_shadow_v0_not_public
