captured_at,match_date,kickoff_at,competition,home_team,away_team,bookmaker,player_name,odds_decimal,role_team,corner_share_last5_pct,corner_share_total_pct,fk_share_last5_pct,fk_share_total_pct,setpiece_share_last5_pct,total_share_pct,latest_role_week,role_source,join_status,shadow_status,notes
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T15:00:00Z,Spain - LaLiga,Real Madrid,Malaga CF,Bet365,Ibrahima Konate,7.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T15:00:00Z,Spain - LaLiga,Real Madrid,Malaga CF,Bet365,Rafa Rodriguez,10.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T15:00:00Z,Spain - LaLiga,Real Madrid,Malaga CF,Bet365,Francisco Juani,9.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T15:00:00Z,Spain - LaLiga,Real Madrid,Malaga CF,Bet365,Haitam Abaida,10.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T15:00:00Z,Spain - LaLiga,Real Madrid,Malaga CF,Bet365,Julen Lobete,10.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T15:00:00Z,Spain - LaLiga,Real Madrid,Malaga CF,Bet365,Aaron Ochoa,10.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T15:00:00Z,Spain - LaLiga,Real Madrid,Malaga CF,Bet365,Ramon Enriquez,8.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T15:00:00Z,Spain - LaLiga,Real Madrid,Malaga CF,Bet365,Izan Merino,8.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T15:00:00Z,Spain - LaLiga,Real Madrid,Malaga CF,Bet365,Daniel Lorenzo,11.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T15:00:00Z,Spain - LaLiga,Real Madrid,Malaga CF,Bet365,Dani Sanchez,9.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T15:00:00Z,Spain - LaLiga,Real Madrid,Malaga CF,Bet365,Jorge Cestero,3.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T15:00:00Z,Spain - LaLiga,Real Madrid,Malaga CF,Bet365,Rafa Garrido,13.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T15:00:00Z,Spain - LaLiga,Real Madrid,Malaga CF,Bet365,Fernando Calero,16.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T15:00:00Z,Spain - LaLiga,Real Madrid,Malaga CF,Bet365,Eduardo Camavinga,6.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T15:00:00Z,Spain - LaLiga,Real Madrid,Malaga CF,Bet365,Marc Cucurella,5.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T15:00:00Z,Spain - LaLiga,Real Madrid,Malaga CF,Bet365,Carlos Chupete,11.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T15:00:00Z,Spain - LaLiga,Real Madrid,Malaga CF,Bet365,Eneko Jauregui,11.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T15:00:00Z,Spain - LaLiga,Real Madrid,Malaga CF,Bet365,Adrian Nino,11.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T15:00:00Z,Spain - LaLiga,Real Madrid,Malaga CF,Bet365,David Larrubia,11.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T15:00:00Z,Spain - LaLiga,Real Madrid,Malaga CF,Bet365,Vinicius Jr.,2.1000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T15:00:00Z,Spain - LaLiga,Real Madrid,Malaga CF,Bet365,Jude Bellingham,3.2500,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T15:00:00Z,Spain - LaLiga,Real Madrid,Malaga CF,Bet365,Federico Valverde,3.5000,Real Madrid,0.0,0.44,0.0,6.59,0.0,2.06,52,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T15:00:00Z,Spain - LaLiga,Real Madrid,Malaga CF,Bet365,Carlos Espi,4.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T15:00:00Z,Spain - LaLiga,Real Madrid,Malaga CF,Bet365,Denzel Dumfries,3.2500,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T15:00:00Z,Spain - LaLiga,Real Madrid,Malaga CF,Bet365,Antonio Rudiger,7.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T15:00:00Z,Spain - LaLiga,Real Madrid,Malaga CF,Bet365,Yan Diomande,2.6250,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T15:00:00Z,Spain - LaLiga,Real Madrid,Malaga CF,Bet365,Aurelien Tchouameni,6.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T15:00:00Z,Spain - LaLiga,Real Madrid,Malaga CF,Bet365,Alvaro Carreras,5.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T15:00:00Z,Spain - LaLiga,Real Madrid,Malaga CF,Bet365,Ferland Mendy,5.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T15:00:00Z,Spain - LaLiga,Real Madrid,Malaga CF,Bet365,Azaceta Einar Galilea,17.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T15:00:00Z,Spain - LaLiga,Real Madrid,Malaga CF,Bet365,Joseph Otu,11.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T15:00:00Z,Spain - LaLiga,Real Madrid,Malaga CF,Bet365,Jose Salinas,11.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T15:00:00Z,Spain - LaLiga,Real Madrid,Malaga CF,Bet365,Alex Pastor,17.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T15:00:00Z,Spain - LaLiga,Real Madrid,Malaga CF,Bet365,Angel Recio,17.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T15:00:00Z,Spain - LaLiga,Real Madrid,Malaga CF,Bet365,Moussa Diarra,17.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T15:00:00Z,Spain - LaLiga,Real Madrid,Malaga CF,Bet365,Pablo Arriaza,17.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T17:30:00Z,Spain - LaLiga,RC Deportivo de La Coruna,Valencia CF,Bet365,Arnaut Danjuma,7.5000,Valencia,0.0,3.61,0.0,0.0,0.0,3.11,38,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T17:30:00Z,Spain - LaLiga,RC Deportivo de La Coruna,Valencia CF,Bet365,Daniel Raba,6.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T17:30:00Z,Spain - LaLiga,RC Deportivo de La Coruna,Valencia CF,Bet365,Diego Lopez,6.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T17:30:00Z,Spain - LaLiga,RC Deportivo de La Coruna,Valencia CF,Bet365,David Otorbi,6.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T17:30:00Z,Spain - LaLiga,RC Deportivo de La Coruna,Valencia CF,Bet365,Jaume Dura,7.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T17:30:00Z,Spain - LaLiga,RC Deportivo de La Coruna,Valencia CF,Bet365,Jose Pepelu,10.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T17:30:00Z,Spain - LaLiga,RC Deportivo de La Coruna,Valencia CF,Bet365,Jonathan Asp-Jensen,6.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T17:30:00Z,Spain - LaLiga,RC Deportivo de La Coruna,Valencia CF,Bet365,Mario Soriano,6.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T17:30:00Z,Spain - LaLiga,RC Deportivo de La Coruna,Valencia CF,Bet365,Pierre-Emerick Aubameyang,6.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T17:30:00Z,Spain - LaLiga,RC Deportivo de La Coruna,Valencia CF,Bet365,Luismi Cruz,6.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T17:30:00Z,Spain - LaLiga,RC Deportivo de La Coruna,Valencia CF,Bet365,David Mella,6.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T17:30:00Z,Spain - LaLiga,RC Deportivo de La Coruna,Valencia CF,Bet365,Teun Gijselhart,8.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T17:30:00Z,Spain - LaLiga,RC Deportivo de La Coruna,Valencia CF,Bet365,Arnau Comas,13.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T17:30:00Z,Spain - LaLiga,RC Deportivo de La Coruna,Valencia CF,Bet365,Dani Barcia,13.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T17:30:00Z,Spain - LaLiga,RC Deportivo de La Coruna,Valencia CF,Bet365,Lucas Noubi,13.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T17:30:00Z,Spain - LaLiga,RC Deportivo de La Coruna,Valencia CF,Bet365,Ryunosuke Sato,7.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T17:30:00Z,Spain - LaLiga,RC Deportivo de La Coruna,Valencia CF,Bet365,Giacomo Quagliata,7.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T17:30:00Z,Spain - LaLiga,RC Deportivo de La Coruna,Valencia CF,Bet365,Miguel Loureiro,7.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T17:30:00Z,Spain - LaLiga,RC Deportivo de La Coruna,Valencia CF,Bet365,Mouctar Diakhaby,13.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T17:30:00Z,Spain - LaLiga,RC Deportivo de La Coruna,Valencia CF,Bet365,Cesar Tarrega,15.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T17:30:00Z,Spain - LaLiga,RC Deportivo de La Coruna,Valencia CF,Bet365,Sadiq Umar,8.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T17:30:00Z,Spain - LaLiga,RC Deportivo de La Coruna,Valencia CF,Bet365,Kevin Sanchez,7.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T17:30:00Z,Spain - LaLiga,RC Deportivo de La Coruna,Valencia CF,Bet365,Yeremay Hernandez,7.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T17:30:00Z,Spain - LaLiga,RC Deportivo de La Coruna,Valencia CF,Bet365,Bil Nsongo,7.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T17:30:00Z,Spain - LaLiga,RC Deportivo de La Coruna,Valencia CF,Bet365,Zakaria Eddahchouri,7.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T17:30:00Z,Spain - LaLiga,RC Deportivo de La Coruna,Valencia CF,Bet365,Mohammed Bouldini,7.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T17:30:00Z,Spain - LaLiga,RC Deportivo de La Coruna,Valencia CF,Bet365,Jairo Noriega,8.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T17:30:00Z,Spain - LaLiga,RC Deportivo de La Coruna,Valencia CF,Bet365,Noe Carrillo Collazo,7.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T17:30:00Z,Spain - LaLiga,RC Deportivo de La Coruna,Valencia CF,Bet365,Jose Angel Jurado,7.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T17:30:00Z,Spain - LaLiga,RC Deportivo de La Coruna,Valencia CF,Bet365,Diego Villares,8.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T17:30:00Z,Spain - LaLiga,RC Deportivo de La Coruna,Valencia CF,Bet365,Riki Rodriguez,9.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T17:30:00Z,Spain - LaLiga,RC Deportivo de La Coruna,Valencia CF,Bet365,Adria Altimira,7.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T17:30:00Z,Spain - LaLiga,RC Deportivo de La Coruna,Valencia CF,Bet365,Charlie Patino,8.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T17:30:00Z,Spain - LaLiga,RC Deportivo de La Coruna,Valencia CF,Bet365,Lorenzo Amatucci,8.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T17:30:00Z,Spain - LaLiga,RC Deportivo de La Coruna,Valencia CF,Bet365,Bright Ede,8.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T17:30:00Z,Spain - LaLiga,RC Deportivo de La Coruna,Valencia CF,Bet365,Joaquin Ximo Navarro,8.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T17:30:00Z,Spain - LaLiga,RC Deportivo de La Coruna,Valencia CF,Bet365,Jose Angelino,7.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T17:30:00Z,Spain - LaLiga,RC Deportivo de La Coruna,Valencia CF,Bet365,Jose Gaya,8.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T17:30:00Z,Spain - LaLiga,RC Deportivo de La Coruna,Valencia CF,Bet365,Guido Rodriguez,12.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T17:30:00Z,Spain - LaLiga,RC Deportivo de La Coruna,Valencia CF,Bet365,Jesus Vazquez,11.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T17:30:00Z,Spain - LaLiga,RC Deportivo de La Coruna,Valencia CF,Bet365,Marcos Navarro,15.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T17:30:00Z,Spain - LaLiga,RC Deportivo de La Coruna,Valencia CF,Bet365,Alex Panach,13.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T17:30:00Z,Spain - LaLiga,RC Deportivo de La Coruna,Valencia CF,Bet365,Dimitri Foulquier,12.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T17:30:00Z,Spain - LaLiga,RC Deportivo de La Coruna,Valencia CF,Bet365,Aliou Dieng,21.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T17:30:00Z,Spain - LaLiga,RC Deportivo de La Coruna,Valencia CF,Bet365,Iker Cordoba,13.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T17:30:00Z,Spain - LaLiga,RC Deportivo de La Coruna,Valencia CF,Bet365,Pablo Maffeo,21.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T17:30:00Z,Spain - LaLiga,RC Deportivo de La Coruna,Valencia CF,Bet365,Justin de Haas,21.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T17:30:00Z,Spain - LaLiga,RC Deportivo de La Coruna,Valencia CF,Bet365,Jose Manuel Copete,26.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T19:30:00Z,Spain - LaLiga,RC Celta de Vigo,Athletic Bilbao,Bet365,Inaki Williams,6.0000,Athletic,0.0,0.0,0.0,0.0,0.0,0.38,46,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T19:30:00Z,Spain - LaLiga,RC Celta de Vigo,Athletic Bilbao,Bet365,Iago Aspas,5.0000,Celta Vigo,0.0,10.26,0.0,15.22,0.0,12.35,52,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T19:30:00Z,Spain - LaLiga,RC Celta de Vigo,Athletic Bilbao,Bet365,Williot Swedberg,6.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T19:30:00Z,Spain - LaLiga,RC Celta de Vigo,Athletic Bilbao,Bet365,Peio Canales,6.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T19:30:00Z,Spain - LaLiga,RC Celta de Vigo,Athletic Bilbao,Bet365,Oihan Sancet,5.5000,Athletic,0.0,0.0,0.0,0.0,0.0,0.77,46,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T19:30:00Z,Spain - LaLiga,RC Celta de Vigo,Athletic Bilbao,Bet365,Ilaix Moriba,8.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T19:30:00Z,Spain - LaLiga,RC Celta de Vigo,Athletic Bilbao,Bet365,Aleix Febas,10.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T19:30:00Z,Spain - LaLiga,RC Celta de Vigo,Athletic Bilbao,Bet365,Javier Rodriguez,9.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T19:30:00Z,Spain - LaLiga,RC Celta de Vigo,Athletic Bilbao,Bet365,Inigo Ruiz de Galarreta,10.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T19:30:00Z,Spain - LaLiga,RC Celta de Vigo,Athletic Bilbao,Bet365,Dani Vivian,12.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T19:30:00Z,Spain - LaLiga,RC Celta de Vigo,Athletic Bilbao,Bet365,Jones El-Abdellaoui,5.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T19:30:00Z,Spain - LaLiga,RC Celta de Vigo,Athletic Bilbao,Bet365,Pablo Duran,6.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T19:30:00Z,Spain - LaLiga,RC Celta de Vigo,Athletic Bilbao,Bet365,Hugo Gonzalez,7.0000,Celta Vigo,0.0,0.85,0.0,0.0,0.0,0.59,52,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T19:30:00Z,Spain - LaLiga,RC Celta de Vigo,Athletic Bilbao,Bet365,Maroan Sannadi,7.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T19:30:00Z,Spain - LaLiga,RC Celta de Vigo,Athletic Bilbao,Bet365,Alvaro Djalo,8.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T19:30:00Z,Spain - LaLiga,RC Celta de Vigo,Athletic Bilbao,Bet365,Selton Sanchez,6.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T19:30:00Z,Spain - LaLiga,RC Celta de Vigo,Athletic Bilbao,Bet365,Miguel Roman,6.5000,Celta Vigo,0.0,23.08,0.0,13.04,0.0,19.41,52,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T19:30:00Z,Spain - LaLiga,RC Celta de Vigo,Athletic Bilbao,Bet365,Javier Galan,6.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T19:30:00Z,Spain - LaLiga,RC Celta de Vigo,Athletic Bilbao,Bet365,Alvaro Nunez,7.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T19:30:00Z,Spain - LaLiga,RC Celta de Vigo,Athletic Bilbao,Bet365,Javier Rueda,7.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T19:30:00Z,Spain - LaLiga,RC Celta de Vigo,Athletic Bilbao,Bet365,Jesus Areso,5.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T19:30:00Z,Spain - LaLiga,RC Celta de Vigo,Athletic Bilbao,Bet365,Alejandro Rego,12.0000,Athletic,0.0,0.52,0.0,0.0,0.0,0.38,46,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T19:30:00Z,Spain - LaLiga,RC Celta de Vigo,Athletic Bilbao,Bet365,Benat Gerenabarrena,8.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T19:30:00Z,Spain - LaLiga,RC Celta de Vigo,Athletic Bilbao,Bet365,Hugo Rincon,8.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T19:30:00Z,Spain - LaLiga,RC Celta de Vigo,Athletic Bilbao,Bet365,Hugo Burcio,9.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T19:30:00Z,Spain - LaLiga,RC Celta de Vigo,Athletic Bilbao,Bet365,Marcos Alonso,10.0000,Celta Vigo,0.0,0.0,0.0,13.04,0.0,4.12,52,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T19:30:00Z,Spain - LaLiga,RC Celta de Vigo,Athletic Bilbao,Bet365,Sergio Carreira,8.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T19:30:00Z,Spain - LaLiga,RC Celta de Vigo,Athletic Bilbao,Bet365,Unai Vencedor,10.0000,Levante,0.0,5.34,0.0,5.49,0.0,5.29,38,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T19:30:00Z,Spain - LaLiga,RC Celta de Vigo,Athletic Bilbao,Bet365,Berchiche Yuri,8.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T19:30:00Z,Spain - LaLiga,RC Celta de Vigo,Athletic Bilbao,Bet365,Johaneko Louisjean,9.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T19:30:00Z,Spain - LaLiga,RC Celta de Vigo,Athletic Bilbao,Bet365,Abdoulaye Faye,12.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T19:30:00Z,Spain - LaLiga,RC Celta de Vigo,Athletic Bilbao,Bet365,Benat Prados,12.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T19:30:00Z,Spain - LaLiga,RC Celta de Vigo,Athletic Bilbao,Bet365,Yoel Lago,11.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:16Z,2026-08-30,2026-08-30T19:30:00Z,Spain - LaLiga,RC Celta de Vigo,Athletic Bilbao,Bet365,Adama Boiro,11.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
