date,league,season,team,team_key,opponent,opponent_key,venue,home_team,away_team,goals_for,goals_against,xg_for,xg_against,shots_for,shots_against,sot_for,sot_against,corners_for,corners_against,b365h,b365d,b365a,market_team_win_prob,market_opp_win_prob,match_source,xg_source
2016-10-29,bundesliga,2016-2017,Darmstadt,darmstadt,RB Leipzig,rb leipzig,home,Darmstadt,RB Leipzig,0,2,0.2,1.644,4,11,0,4,2,6,6,3.8,1.62,0.1592,0.5895,football-data,understat
2016-10-29,bundesliga,2016-2017,RB Leipzig,rb leipzig,Darmstadt,darmstadt,away,Darmstadt,RB Leipzig,2,0,1.644,0.2,11,4,4,0,6,2,6,3.8,1.62,0.5895,0.1592,football-data,understat
2016-10-29,bundesliga,2016-2017,Dortmund,dortmund,Schalke 04,schalke 04,home,Dortmund,Schalke 04,0,0,0.816,0.466,9,8,1,2,1,4,1.57,4.33,5.5,0.6068,0.1732,football-data,understat
2016-10-29,bundesliga,2016-2017,Schalke 04,schalke 04,Dortmund,dortmund,away,Dortmund,Schalke 04,0,0,0.466,0.816,8,9,2,1,4,1,1.57,4.33,5.5,0.1732,0.6068,football-data,understat
2016-10-29,bundesliga,2016-2017,Mainz,mainz,Ingolstadt,ingolstadt,home,Mainz,Ingolstadt,2,0,2.211,0.217,17,5,8,2,5,0,2.1,3.3,3.75,0.4553,0.255,football-data,understat
2016-10-29,bundesliga,2016-2017,Ingolstadt,ingolstadt,Mainz,mainz,away,Mainz,Ingolstadt,0,2,0.217,2.211,5,17,2,8,0,5,2.1,3.3,3.75,0.255,0.4553,football-data,understat
2016-10-29,bundesliga,2016-2017,Werder Bremen,werder bremen,Freiburg,freiburg,home,Werder Bremen,Freiburg,1,3,1.294,1.711,14,13,4,5,4,4,2.3,3.5,3,0.4126,0.3163,football-data,understat
2016-10-29,bundesliga,2016-2017,Freiburg,freiburg,Werder Bremen,werder bremen,away,Werder Bremen,Freiburg,3,1,1.711,1.294,13,14,5,4,4,4,2.3,3.5,3,0.3163,0.4126,football-data,understat
2016-10-29,bundesliga,2016-2017,Wolfsburg,wolfsburg,Leverkusen,leverkusen,home,Wolfsburg,Leverkusen,1,2,1.114,2.121,6,18,2,6,1,4,2.7,3.4,2.6,0.353,0.3666,football-data,understat
2016-10-29,bundesliga,2016-2017,Leverkusen,leverkusen,Wolfsburg,wolfsburg,away,Wolfsburg,Leverkusen,2,1,2.121,1.114,18,6,6,2,4,1,2.7,3.4,2.6,0.3666,0.353,football-data,understat
2016-10-29,epl,2016-2017,Crystal Palace,crystal palace,Liverpool,liverpool,home,Crystal Palace,Liverpool,2,4,0.496,2.261,7,17,6,10,3,3,5.25,4,1.7,0.1852,0.5718,football-data,understat
2016-10-29,epl,2016-2017,Liverpool,liverpool,Crystal Palace,crystal palace,away,Crystal Palace,Liverpool,4,2,2.261,0.496,17,7,10,6,3,3,5.25,4,1.7,0.5718,0.1852,football-data,understat
2016-10-29,epl,2016-2017,Man United,man united,Burnley,burnley,home,Man United,Burnley,0,0,2.724,0.328,37,7,11,1,19,1,1.2,7,19,0.81,0.0512,football-data,understat
2016-10-29,epl,2016-2017,Burnley,burnley,Man United,man united,away,Man United,Burnley,0,0,0.328,2.724,7,37,1,11,1,19,1.2,7,19,0.0512,0.81,football-data,understat
2016-10-29,epl,2016-2017,Middlesbrough,middlesbrough,Bournemouth,bournemouth,home,Middlesbrough,Bournemouth,2,0,1.443,1.546,10,15,3,3,4,7,2.5,3.2,3.2,0.3902,0.3049,football-data,understat
2016-10-29,epl,2016-2017,Bournemouth,bournemouth,Middlesbrough,middlesbrough,away,Middlesbrough,Bournemouth,0,2,1.546,1.443,15,10,3,3,7,4,2.5,3.2,3.2,0.3049,0.3902,football-data,understat
2016-10-29,epl,2016-2017,Sunderland,sunderland,Arsenal,arsenal,home,Sunderland,Arsenal,1,4,0.853,2.483,3,21,1,7,0,8,9,5,1.4,0.1084,0.6966,football-data,understat
2016-10-29,epl,2016-2017,Arsenal,arsenal,Sunderland,sunderland,away,Sunderland,Arsenal,4,1,2.483,0.853,21,3,7,1,8,0,9,5,1.4,0.6966,0.1084,football-data,understat
2016-10-29,epl,2016-2017,Tottenham,tottenham,Leicester,leicester,home,Tottenham,Leicester,1,1,1.698,0.741,22,6,5,1,8,1,1.62,4.2,6,0.604,0.1631,football-data,understat
2016-10-29,epl,2016-2017,Leicester,leicester,Tottenham,tottenham,away,Tottenham,Leicester,1,1,0.741,1.698,6,22,1,5,1,8,1.62,4.2,6,0.1631,0.604,football-data,understat
2016-10-29,epl,2016-2017,Watford,watford,Hull,hull,home,Watford,Hull,1,0,1.15,0.251,22,8,0,2,7,2,1.75,3.75,5.25,0.5556,0.1852,football-data,understat
2016-10-29,epl,2016-2017,Hull,hull,Watford,watford,away,Watford,Hull,0,1,0.251,1.15,8,22,2,0,2,7,1.75,3.75,5.25,0.1852,0.5556,football-data,understat
2016-10-29,epl,2016-2017,West Brom,west brom,Man City,man city,home,West Brom,Man City,0,4,0.597,2.48,9,21,1,8,1,7,8,4.75,1.44,0.1214,0.6742,football-data,understat
2016-10-29,epl,2016-2017,Man City,man city,West Brom,west brom,away,West Brom,Man City,4,0,2.48,0.597,21,9,8,1,7,1,8,4.75,1.44,0.6742,0.1214,football-data,understat
2016-10-29,la-liga,2016-2017,Alaves,alaves,Real Madrid,real madrid,home,Alaves,Real Madrid,1,4,1.373,2.771,8,15,3,5,4,3,13,6.5,1.22,0.0732,0.7803,football-data,understat
2016-10-29,la-liga,2016-2017,Real Madrid,real madrid,Alaves,alaves,away,Alaves,Real Madrid,4,1,2.771,1.373,15,8,5,3,3,4,13,6.5,1.22,0.7803,0.0732,football-data,understat
2016-10-29,la-liga,2016-2017,Ath Madrid,ath madrid,Malaga,malaga,home,Ath Madrid,Malaga,4,2,1.966,0.245,16,6,7,3,6,2,1.22,6,15,0.7784,0.0633,football-data,understat
2016-10-29,la-liga,2016-2017,Malaga,malaga,Ath Madrid,ath madrid,away,Ath Madrid,Malaga,2,4,0.245,1.966,6,16,3,7,2,6,1.22,6,15,0.0633,0.7784,football-data,understat
2016-10-29,la-liga,2016-2017,Barcelona,barcelona,Granada,granada,home,Barcelona,Granada,1,0,1.752,0.045,15,1,5,0,8,1,1.05,17,34,0.9152,0.0283,football-data,understat
2016-10-29,la-liga,2016-2017,Granada,granada,Barcelona,barcelona,away,Barcelona,Granada,0,1,0.045,1.752,1,15,0,5,1,8,1.05,17,34,0.0283,0.9152,football-data,understat
2016-10-29,la-liga,2016-2017,Sp Gijon,sp gijon,Sevilla,sevilla,home,Sp Gijon,Sevilla,1,1,,,9,20,5,6,3,4,3.8,3.6,1.95,0.2497,0.4867,football-data,
2016-10-29,la-liga,2016-2017,Sevilla,sevilla,Sp Gijon,sp gijon,away,Sp Gijon,Sevilla,1,1,,,20,9,6,5,4,3,3.8,3.6,1.95,0.4867,0.2497,football-data,
2016-10-29,ligue-1,2016-2017,Bastia,bastia,Dijon,dijon,home,Bastia,Dijon,0,0,,,19,8,11,2,13,5,2.3,3.1,3.4,0.4135,0.2797,football-data,
2016-10-29,ligue-1,2016-2017,Dijon,dijon,Bastia,bastia,away,Bastia,Dijon,0,0,,,8,19,2,11,5,13,2.3,3.1,3.4,0.2797,0.4135,football-data,
2016-10-29,ligue-1,2016-2017,Guingamp,guingamp,Angers,angers,home,Guingamp,Angers,1,0,1.144,1.194,13,15,5,3,7,5,2.3,3.2,3.3,0.414,0.2885,football-data,understat
2016-10-29,ligue-1,2016-2017,Angers,angers,Guingamp,guingamp,away,Guingamp,Angers,0,1,1.194,1.144,15,13,3,5,5,7,2.3,3.2,3.3,0.2885,0.414,football-data,understat
2016-10-29,ligue-1,2016-2017,Lorient,lorient,Montpellier,montpellier,home,Lorient,Montpellier,2,2,1.518,1.354,17,8,3,4,5,5,2.3,3.1,3.4,0.4135,0.2797,football-data,understat
2016-10-29,ligue-1,2016-2017,Montpellier,montpellier,Lorient,lorient,away,Lorient,Montpellier,2,2,1.354,1.518,8,17,4,3,5,5,2.3,3.1,3.4,0.2797,0.4135,football-data,understat
2016-10-29,ligue-1,2016-2017,Nancy,nancy,Caen,caen,home,Nancy,Caen,2,0,1.861,1.135,11,14,3,5,4,3,2.15,3.1,3.8,0.4426,0.2504,football-data,understat
2016-10-29,ligue-1,2016-2017,Caen,caen,Nancy,nancy,away,Nancy,Caen,0,2,1.135,1.861,14,11,5,3,3,4,2.15,3.1,3.8,0.2504,0.4426,football-data,understat
2016-10-29,ligue-1,2016-2017,St Etienne,st etienne,Monaco,monaco,home,St Etienne,Monaco,1,1,0.299,1.244,8,13,2,6,4,9,2.75,3,2.8,0.345,0.3388,football-data,understat
2016-10-29,ligue-1,2016-2017,Monaco,monaco,St Etienne,st etienne,away,St Etienne,Monaco,1,1,1.244,0.299,13,8,6,2,9,4,2.75,3,2.8,0.3388,0.345,football-data,understat
2016-10-29,ligue-1,2016-2017,Toulouse,toulouse,Lyon,lyon,home,Toulouse,Lyon,1,2,0.995,1.781,12,7,1,3,3,2,2.8,3.25,2.6,0.3403,0.3665,football-data,understat
2016-10-29,ligue-1,2016-2017,Lyon,lyon,Toulouse,toulouse,away,Toulouse,Lyon,2,1,1.781,0.995,7,12,3,1,2,3,2.8,3.25,2.6,0.3665,0.3403,football-data,understat
2016-10-29,serie-a,2016-2017,Bologna,bologna,Fiorentina,fiorentina,home,Bologna,Fiorentina,0,1,0.226,1.713,5,12,2,5,2,5,3.25,3.25,2.3,0.293,0.414,football-data,understat
2016-10-29,serie-a,2016-2017,Fiorentina,fiorentina,Bologna,bologna,away,Bologna,Fiorentina,1,0,1.713,0.226,12,5,5,2,5,2,3.25,3.25,2.3,0.414,0.293,football-data,understat
2016-10-29,serie-a,2016-2017,Juventus,juventus,Napoli,napoli,home,Juventus,Napoli,2,1,0.49,0.905,10,12,3,2,3,4,1.8,3.5,4.75,0.5282,0.2002,football-data,understat
2016-10-29,serie-a,2016-2017,Napoli,napoli,Juventus,juventus,away,Juventus,Napoli,1,2,0.905,0.49,12,10,2,3,4,3,1.8,3.5,4.75,0.2002,0.5282,football-data,understat
2016-10-30,bundesliga,2016-2017,FC Koln,1 koln,Hamburg,hamburg,home,FC Koln,Hamburg,3,0,,,18,9,6,2,7,4,1.57,3.8,6.5,0.6043,0.146,football-data,
2016-10-30,bundesliga,2016-2017,Hamburg,hamburg,FC Koln,1 koln,away,FC Koln,Hamburg,0,3,,,9,18,2,6,4,7,1.57,3.8,6.5,0.146,0.6043,football-data,
2016-10-30,bundesliga,2016-2017,Hoffenheim,hoffenheim,Hertha,hertha,home,Hoffenheim,Hertha,1,0,2.779,0.252,24,5,7,2,7,3,2.25,3.4,3.2,0.4229,0.2973,football-data,understat
2016-10-30,bundesliga,2016-2017,Hertha,hertha,Hoffenheim,hoffenheim,away,Hoffenheim,Hertha,0,1,0.252,2.779,5,24,2,7,3,7,2.25,3.4,3.2,0.2973,0.4229,football-data,understat
2016-10-30,epl,2016-2017,Everton,everton,West Ham,west ham,home,Everton,West Ham,2,0,2.009,0.945,17,13,6,3,8,8,1.8,3.8,4.75,0.5398,0.2045,football-data,understat
2016-10-30,epl,2016-2017,West Ham,west ham,Everton,everton,away,Everton,West Ham,0,2,0.945,2.009,13,17,3,6,8,8,1.8,3.8,4.75,0.2045,0.5398,football-data,understat
2016-10-30,epl,2016-2017,Southampton,southampton,Chelsea,chelsea,home,Southampton,Chelsea,0,2,0.422,1.148,9,13,1,7,7,3,3.2,3.4,2.4,0.3054,0.4072,football-data,understat
2016-10-30,epl,2016-2017,Chelsea,chelsea,Southampton,southampton,away,Southampton,Chelsea,2,0,1.148,0.422,13,9,7,1,3,7,3.2,3.4,2.4,0.4072,0.3054,football-data,understat
2016-10-30,la-liga,2016-2017,Ath Bilbao,ath bilbao,Osasuna,osasuna,home,Ath Bilbao,Osasuna,1,1,1.437,0.338,18,7,4,3,9,2,1.36,5,8.5,0.6983,0.1117,football-data,understat
2016-10-30,la-liga,2016-2017,Osasuna,osasuna,Ath Bilbao,ath bilbao,away,Ath Bilbao,Osasuna,1,1,0.338,1.437,7,18,3,4,2,9,1.36,5,8.5,0.1117,0.6983,football-data,understat
2016-10-30,la-liga,2016-2017,Betis,betis,Espanol,espanol,home,Betis,Espanol,0,1,,,13,10,5,5,8,3,2.25,3.25,3.4,0.4248,0.2811,football-data,
2016-10-30,la-liga,2016-2017,Espanol,espanol,Betis,betis,away,Betis,Espanol,1,0,,,10,13,5,5,3,8,2.25,3.25,3.4,0.2811,0.4248,football-data,
2016-10-30,la-liga,2016-2017,Eibar,eibar,Villarreal,villarreal,home,Eibar,Villarreal,2,1,1.457,1.499,13,6,9,1,3,7,3,3.2,2.5,0.3187,0.3825,football-data,understat
2016-10-30,la-liga,2016-2017,Villarreal,villarreal,Eibar,eibar,away,Eibar,Villarreal,1,2,1.499,1.457,6,13,1,9,7,3,3,3.2,2.5,0.3825,0.3187,football-data,understat
2016-10-30,la-liga,2016-2017,Las Palmas,las palmas,Celta,celta,home,Las Palmas,Celta,3,3,2.076,1.237,17,9,8,6,8,1,2.3,3.3,3.2,0.414,0.2975,football-data,understat
2016-10-30,la-liga,2016-2017,Celta,celta,Las Palmas,las palmas,away,Las Palmas,Celta,3,3,1.237,2.076,9,17,6,8,1,8,2.3,3.3,3.2,0.2975,0.414,football-data,understat
2016-10-30,ligue-1,2016-2017,Marseille,marseille,Bordeaux,bordeaux,home,Marseille,Bordeaux,0,0,0.675,0.156,10,5,3,1,3,0,2.1,3.2,3.8,0.4527,0.2502,football-data,understat
2016-10-30,ligue-1,2016-2017,Bordeaux,bordeaux,Marseille,marseille,away,Marseille,Bordeaux,0,0,0.156,0.675,5,10,1,3,0,3,2.1,3.2,3.8,0.2502,0.4527,football-data,understat
2016-10-30,ligue-1,2016-2017,Nice,nice,Nantes,nantes,home,Nice,Nantes,4,1,1.895,1.529,12,16,7,4,2,4,1.91,3.3,4.5,0.4992,0.2119,football-data,understat
2016-10-30,ligue-1,2016-2017,Nantes,nantes,Nice,nice,away,Nice,Nantes,1,4,1.529,1.895,16,12,4,7,4,2,1.91,3.3,4.5,0.2119,0.4992,football-data,understat
2016-10-30,ligue-1,2016-2017,Rennes,rennes,Metz,metz,home,Rennes,Metz,1,0,0.878,0.746,10,8,4,2,3,4,1.57,4,6,0.6045,0.1582,football-data,understat
2016-10-30,ligue-1,2016-2017,Metz,metz,Rennes,rennes,away,Rennes,Metz,0,1,0.746,0.878,8,10,2,4,4,3,1.57,4,6,0.1582,0.6045,football-data,understat
2016-10-30,serie-a,2016-2017,Atalanta,atalanta,Genoa,genoa,home,Atalanta,Genoa,3,0,1.302,0.801,15,10,9,2,3,3,2.3,3.2,3.3,0.414,0.2885,football-data,understat
2016-10-30,serie-a,2016-2017,Genoa,genoa,Atalanta,atalanta,away,Atalanta,Genoa,0,3,0.801,1.302,10,15,2,9,3,3,2.3,3.2,3.3,0.2885,0.414,football-data,understat
2016-10-30,serie-a,2016-2017,Crotone,crotone,Chievo,chievo,home,Crotone,Chievo,2,0,1.724,0.659,9,16,7,3,4,5,3.5,3.2,2.2,0.2714,0.4318,football-data,understat
2016-10-30,serie-a,2016-2017,Chievo,chievo,Crotone,crotone,away,Crotone,Chievo,0,2,0.659,1.724,16,9,3,7,5,4,3.5,3.2,2.2,0.4318,0.2714,football-data,understat
2016-10-30,serie-a,2016-2017,Empoli,empoli,Roma,roma,home,Empoli,Roma,0,0,0.327,1.441,8,23,3,5,4,8,6,4.2,1.55,0.1587,0.6145,football-data,understat
2016-10-30,serie-a,2016-2017,Roma,roma,Empoli,empoli,away,Empoli,Roma,0,0,1.441,0.327,23,8,5,3,8,4,6,4.2,1.55,0.6145,0.1587,football-data,understat
2016-10-30,serie-a,2016-2017,Lazio,lazio,Sassuolo,sassuolo,home,Lazio,Sassuolo,2,1,1.789,1.259,14,14,6,5,10,4,1.67,3.75,5.5,0.5718,0.1736,football-data,understat
2016-10-30,serie-a,2016-2017,Sassuolo,sassuolo,Lazio,lazio,away,Lazio,Sassuolo,1,2,1.259,1.789,14,14,5,6,4,10,1.67,3.75,5.5,0.1736,0.5718,football-data,understat
2016-10-30,serie-a,2016-2017,Milan,milan,Pescara,pescara,home,Milan,Pescara,1,0,1.74,0.737,18,14,9,6,5,5,1.4,4.75,8,0.6804,0.1191,football-data,understat
2016-10-30,serie-a,2016-2017,Pescara,pescara,Milan,milan,away,Milan,Pescara,0,1,0.737,1.74,14,18,6,9,5,5,1.4,4.75,8,0.1191,0.6804,football-data,understat
2016-10-30,serie-a,2016-2017,Sampdoria,sampdoria,Inter,internazionale,home,Sampdoria,Inter,1,0,0.822,2.472,9,14,3,3,4,5,3.6,3.5,2.05,0.2642,0.464,football-data,understat
2016-10-30,serie-a,2016-2017,Inter,internazionale,Sampdoria,sampdoria,away,Sampdoria,Inter,0,1,2.472,0.822,14,9,3,3,5,4,3.6,3.5,2.05,0.464,0.2642,football-data,understat
2016-10-31,epl,2016-2017,Stoke,stoke,Swansea,swansea,home,Stoke,Swansea,3,1,,,17,14,4,6,6,4,2.05,3.6,3.8,0.4742,0.2558,football-data,
2016-10-31,epl,2016-2017,Swansea,swansea,Stoke,stoke,away,Stoke,Swansea,1,3,,,14,17,6,4,4,6,2.05,3.6,3.8,0.2558,0.4742,football-data,
2016-10-31,la-liga,2016-2017,La Coruna,la coruna,Valencia,valencia,home,La Coruna,Valencia,1,1,,,16,10,4,3,5,6,2.88,3.2,2.55,0.3301,0.3728,football-data,
2016-10-31,la-liga,2016-2017,Valencia,valencia,La Coruna,la coruna,away,La Coruna,Valencia,1,1,,,10,16,3,4,6,5,2.88,3.2,2.55,0.3728,0.3301,football-data,
2016-10-31,serie-a,2016-2017,Cagliari,cagliari,Palermo,palermo,home,Cagliari,Palermo,2,1,,,8,12,4,3,2,4,1.73,3.5,5,0.5434,0.188,football-data,
2016-10-31,serie-a,2016-2017,Palermo,palermo,Cagliari,cagliari,away,Cagliari,Palermo,1,2,,,12,8,3,4,4,2,1.73,3.5,5,0.188,0.5434,football-data,
2016-10-31,serie-a,2016-2017,Udinese,udinese,Torino,torino,home,Udinese,Torino,2,2,2.118,1.18,16,13,5,3,4,4,2.88,3.25,2.45,0.3266,0.3839,football-data,understat
2016-10-31,serie-a,2016-2017,Torino,torino,Udinese,udinese,away,Udinese,Torino,2,2,1.18,2.118,13,16,3,5,4,4,2.88,3.25,2.45,0.3839,0.3266,football-data,understat
2016-11-04,bundesliga,2016-2017,Hertha,hertha,M'gladbach,borussia monchengladbach,home,Hertha,M'gladbach,3,0,1.666,0.636,12,11,6,2,4,1,2.5,3.2,3,0.3825,0.3187,football-data,understat
2016-11-04,bundesliga,2016-2017,M'gladbach,borussia monchengladbach,Hertha,hertha,away,Hertha,M'gladbach,0,3,0.636,1.666,11,12,2,6,1,4,2.5,3.2,3,0.3187,0.3825,football-data,understat
2016-11-04,la-liga,2016-2017,Malaga,malaga,Sp Gijon,sp gijon,home,Malaga,Sp Gijon,3,2,,,22,7,7,4,9,2,1.73,3.6,5.25,0.5525,0.182,football-data,
2016-11-04,la-liga,2016-2017,Sp Gijon,sp gijon,Malaga,malaga,away,Malaga,Sp Gijon,2,3,,,7,22,4,7,2,9,1.73,3.6,5.25,0.182,0.5525,football-data,
2016-11-04,ligue-1,2016-2017,Montpellier,montpellier,Marseille,marseille,home,Montpellier,Marseille,3,1,1.741,1.466,13,10,4,2,1,5,2.55,3.2,2.88,0.3728,0.3301,football-data,understat
2016-11-04,ligue-1,2016-2017,Marseille,marseille,Montpellier,montpellier,away,Montpellier,Marseille,1,3,1.466,1.741,10,13,2,4,5,1,2.55,3.2,2.88,0.3301,0.3728,football-data,understat
2016-11-05,bundesliga,2016-2017,Bayern Munich,bayern munich,Hoffenheim,hoffenheim,home,Bayern Munich,Hoffenheim,1,1,1.496,0.247,21,5,5,3,8,1,1.17,8,15,0.8168,0.0637,football-data,understat
2016-11-05,bundesliga,2016-2017,Hoffenheim,hoffenheim,Bayern Munich,bayern munich,away,Bayern Munich,Hoffenheim,1,1,0.247,1.496,5,21,3,5,1,8,1.17,8,15,0.0637,0.8168,football-data,understat
2016-11-05,bundesliga,2016-2017,Ein Frankfurt,ein frankfurt,FC Koln,1 koln,home,Ein Frankfurt,FC Koln,1,0,0.86,0.638,8,6,1,1,4,5,2.6,3.1,2.9,0.3656,0.3278,football-data,understat
2016-11-05,bundesliga,2016-2017,FC Koln,1 koln,Ein Frankfurt,ein frankfurt,away,Ein Frankfurt,FC Koln,0,1,0.638,0.86,6,8,1,1,5,4,2.6,3.1,2.9,0.3278,0.3656,football-data,understat
2016-11-05,bundesliga,2016-2017,Freiburg,freiburg,Wolfsburg,wolfsburg,home,Freiburg,Wolfsburg,0,3,0.916,2.126,12,13,2,5,6,9,2.6,3.3,2.75,0.3659,0.3459,football-data,understat
2016-11-05,bundesliga,2016-2017,Wolfsburg,wolfsburg,Freiburg,freiburg,away,Freiburg,Wolfsburg,3,0,2.126,0.916,13,12,5,2,9,6,2.6,3.3,2.75,0.3459,0.3659,football-data,understat
2016-11-05,bundesliga,2016-2017,Hamburg,hamburg,Dortmund,dortmund,home,Hamburg,Dortmund,2,5,,,14,10,6,6,5,3,8,4.25,1.45,0.1191,0.6568,football-data,
2016-11-05,bundesliga,2016-2017,Dortmund,dortmund,Hamburg,hamburg,away,Hamburg,Dortmund,5,2,,,10,14,6,6,3,5,8,4.25,1.45,0.6568,0.1191,football-data,
2016-11-05,bundesliga,2016-2017,Ingolstadt,ingolstadt,Augsburg,augsburg,home,Ingolstadt,Augsburg,0,2,0.587,1.158,14,13,5,5,3,6,2.1,3.3,3.75,0.4553,0.255,football-data,understat
2016-11-05,bundesliga,2016-2017,Augsburg,augsburg,Ingolstadt,ingolstadt,away,Ingolstadt,Augsburg,2,0,1.158,0.587,13,14,5,5,6,3,2.1,3.3,3.75,0.255,0.4553,football-data,understat
2016-11-05,bundesliga,2016-2017,Leverkusen,leverkusen,Darmstadt,darmstadt,home,Leverkusen,Darmstadt,3,2,0.674,0.863,12,6,4,3,6,5,1.25,5.75,13,0.7613,0.0732,football-data,understat
2016-11-05,bundesliga,2016-2017,Darmstadt,darmstadt,Leverkusen,leverkusen,away,Leverkusen,Darmstadt,2,3,0.863,0.674,6,12,3,4,5,6,1.25,5.75,13,0.0732,0.7613,football-data,understat
2016-11-05,epl,2016-2017,Bournemouth,bournemouth,Sunderland,sunderland,home,Bournemouth,Sunderland,1,2,2.646,1.137,22,9,7,4,12,2,1.65,4.2,5.5,0.5907,0.1772,football-data,understat
2016-11-05,epl,2016-2017,Sunderland,sunderland,Bournemouth,bournemouth,away,Bournemouth,Sunderland,2,1,1.137,2.646,9,22,4,7,2,12,1.65,4.2,5.5,0.1772,0.5907,football-data,understat
2016-11-05,epl,2016-2017,Burnley,burnley,Crystal Palace,crystal palace,home,Burnley,Crystal Palace,3,2,2.257,2.059,14,16,7,5,4,7,3.3,3.3,2.38,0.2953,0.4094,football-data,understat
2016-11-05,epl,2016-2017,Crystal Palace,crystal palace,Burnley,burnley,away,Burnley,Crystal Palace,2,3,2.059,2.257,16,14,5,7,7,4,3.3,3.3,2.38,0.4094,0.2953,football-data,understat
2016-11-05,epl,2016-2017,Chelsea,chelsea,Everton,everton,home,Chelsea,Everton,5,0,1.941,0.013,21,1,9,0,4,2,1.53,4.33,7,0.6362,0.139,football-data,understat
2016-11-05,epl,2016-2017,Everton,everton,Chelsea,chelsea,away,Chelsea,Everton,0,5,0.013,1.941,1,21,0,9,2,4,1.53,4.33,7,0.139,0.6362,football-data,understat
2016-11-05,epl,2016-2017,Man City,man city,Middlesbrough,middlesbrough,home,Man City,Middlesbrough,1,1,2.496,0.209,25,5,7,3,8,2,1.22,7,15,0.7964,0.0648,football-data,understat
2016-11-05,epl,2016-2017,Middlesbrough,middlesbrough,Man City,man city,away,Man City,Middlesbrough,1,1,0.209,2.496,5,25,3,7,2,8,1.22,7,15,0.0648,0.7964,football-data,understat
2016-11-05,epl,2016-2017,West Ham,west ham,Stoke,stoke,home,West Ham,Stoke,1,1,0.405,0.81,9,12,2,4,6,4,2,3.6,4,0.4865,0.2432,football-data,understat
2016-11-05,epl,2016-2017,Stoke,stoke,West Ham,west ham,away,West Ham,Stoke,1,1,0.81,0.405,12,9,4,2,4,6,2,3.6,4,0.2432,0.4865,football-data,understat
2016-11-05,la-liga,2016-2017,Granada,granada,La Coruna,la coruna,home,Granada,La Coruna,1,1,,,14,13,6,5,7,6,2.6,3.2,2.8,0.3648,0.3388,football-data,
2016-11-05,la-liga,2016-2017,La Coruna,la coruna,Granada,granada,away,Granada,La Coruna,1,1,,,13,14,5,6,6,7,2.6,3.2,2.8,0.3388,0.3648,football-data,
2016-11-05,la-liga,2016-2017,Las Palmas,las palmas,Eibar,eibar,home,Las Palmas,Eibar,1,0,1.593,0.983,16,13,6,5,7,4,1.91,3.5,4,0.4943,0.236,football-data,understat
2016-11-05,la-liga,2016-2017,Eibar,eibar,Las Palmas,las palmas,away,Las Palmas,Eibar,0,1,0.983,1.593,13,16,5,6,4,7,1.91,3.5,4,0.236,0.4943,football-data,understat
2016-11-05,la-liga,2016-2017,Osasuna,osasuna,Alaves,alaves,home,Osasuna,Alaves,0,1,0.471,1.627,10,12,4,3,3,4,2.25,3.2,3.4,0.4229,0.2798,football-data,understat
2016-11-05,la-liga,2016-2017,Alaves,alaves,Osasuna,osasuna,away,Osasuna,Alaves,1,0,1.627,0.471,12,10,3,4,4,3,2.25,3.2,3.4,0.2798,0.4229,football-data,understat
2016-11-05,la-liga,2016-2017,Sociedad,sociedad,Ath Madrid,ath madrid,home,Sociedad,Ath Madrid,2,0,1.993,0.581,12,9,3,2,6,6,5.75,3.6,1.67,0.1656,0.57,football-data,understat
2016-11-05,la-liga,2016-2017,Ath Madrid,ath madrid,Sociedad,sociedad,away,Sociedad,Ath Madrid,0,2,0.581,1.993,9,12,2,3,6,6,5.75,3.6,1.67,0.57,0.1656,football-data,understat
2016-11-05,ligue-1,2016-2017,Angers,angers,Lille,lille,home,Angers,Lille,1,0,1.044,0.28,9,6,1,1,2,3,2.4,3,3.3,0.3957,0.2878,football-data,understat
2016-11-05,ligue-1,2016-2017,Lille,lille,Angers,angers,away,Angers,Lille,0,1,0.28,1.044,6,9,1,1,3,2,2.4,3,3.3,0.2878,0.3957,football-data,understat
2016-11-05,ligue-1,2016-2017,Bordeaux,bordeaux,Lorient,lorient,home,Bordeaux,Lorient,2,1,0.568,0.341,12,9,6,1,4,7,1.75,3.5,5,0.5405,0.1892,football-data,understat
2016-11-05,ligue-1,2016-2017,Lorient,lorient,Bordeaux,bordeaux,away,Bordeaux,Lorient,1,2,0.341,0.568,9,12,1,6,7,4,1.75,3.5,5,0.1892,0.5405,football-data,understat
2016-11-05,ligue-1,2016-2017,Dijon,dijon,Guingamp,guingamp,home,Dijon,Guingamp,3,3,2.314,0.557,13,14,7,6,6,3,2.5,3,3.2,0.3825,0.2988,football-data,understat
2016-11-05,ligue-1,2016-2017,Guingamp,guingamp,Dijon,dijon,away,Dijon,Guingamp,3,3,0.557,2.314,14,13,6,7,3,6,2.5,3,3.2,0.2988,0.3825,football-data,understat
2016-11-05,ligue-1,2016-2017,Lyon,lyon,Bastia,bastia,home,Lyon,Bastia,2,1,,,23,10,7,4,9,3,1.44,4.2,8.5,0.6613,0.112,football-data,
2016-11-05,ligue-1,2016-2017,Bastia,bastia,Lyon,lyon,away,Lyon,Bastia,1,2,,,10,23,4,7,3,9,1.44,4.2,8.5,0.112,0.6613,football-data,
2016-11-05,ligue-1,2016-2017,Monaco,monaco,Nancy,nancy,home,Monaco,Nancy,6,0,4.507,0.327,16,8,8,1,4,6,1.5,4,7.5,0.6349,0.127,football-data,understat
